,SMILES,False positives,True positives,FP - DVRL,TP - DVRL,Score - DVRL,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
47,CC(=O)N1CN2CN(C(C)=O)CC(C(=O)c3ccc([N+](=O)[O-])cc3)(C2)C1,-0.0,1.0,0.0,0.0,0.35102611780166626,0.0,1.0,34.0,0.0,1.0,0.0
48,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)N/N=C/c1ccccc1,-0.0,1.0,0.0,0.0,0.34072744846343994,0.0,0.0,27.0,0.0,1.0,0.0
49,CC(=O)NC1=C(Nc2ccc(N(C)C)cc2)C(=O)c2ccccc2C1=O,-0.0,1.0,0.0,1.0,0.42210808396339417,0.0,1.0,44.0,1.0,-0.0,1.0
50,CC(=O)NCCNC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,1.0,0.0,0.0,1.0,0.4228954017162323,0.0,0.0,31.0,0.0,1.0,0.0
51,CC(=O)NN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N(NC(C)=O)C3=O,-0.0,1.0,0.0,0.0,0.39208558201789856,0.0,0.0,30.0,0.0,1.0,0.0
52,CC(=O)Nc1ccc(/C=C/c2ccc3cccc([N+](=O)[O-])c3n2)cc1,-0.0,1.0,0.0,0.0,0.39613106846809387,0.0,0.0,32.0,0.0,1.0,0.0
53,CC(=O)Nc1ccc(C(=O)NNC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc1,1.0,0.0,1.0,0.0,0.30528929829597473,0.0,0.0,29.0,0.0,1.0,0.0
54,CC(=O)Nc1ccc(NC(=O)C(C)OC(=O)C(C)SCC(=O)Nc2ccc(C)cc2)cc1,-0.0,1.0,0.0,0.0,0.4003024995326996,0.0,0.0,30.0,0.0,1.0,0.0
55,CC(=O)Nc1ccc(NC(=O)C(C)OC(=O)C(C)SCC(=O)Nc2ccc(F)cc2)cc1,-0.0,1.0,0.0,0.0,0.35526835918426514,0.0,0.0,32.0,0.0,1.0,0.0
56,CC(=O)Nc1ccc(NC(=O)C(C)OC(=O)CCCOc2ccc(Cl)c(C)c2)cc1,-0.0,1.0,0.0,0.0,0.36444947123527527,0.0,0.0,31.0,0.0,1.0,0.0
57,CC(=O)Nc1ccc(NC(=O)C(C)OC(=O)COc2ccc(Nc3ccccc3)cc2)cc1,1.0,0.0,0.0,0.0,0.3637070655822754,1.0,0.0,11.0,0.0,1.0,0.0
58,CC(=O)Nc1ccc(NC(=O)C2CCCN2S(=O)(=O)c2cccc3nsnc23)cc1,-0.0,1.0,0.0,0.0,0.374605655670166,0.0,0.0,29.0,0.0,1.0,0.0
59,CC(=O)Nc1ccc(Nc2c([N+](=O)[O-])cc(S(C)(=O)=O)cc2[N+](=O)[O-])cc1,1.0,0.0,0.0,0.0,0.3565404415130615,0.0,1.0,36.0,0.0,1.0,0.0
60,CC(=O)Nc1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2F)cc1,-0.0,1.0,0.0,0.0,0.3255258798599243,0.0,0.0,23.0,0.0,1.0,0.0
61,CC(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,-0.0,1.0,0.0,0.0,0.3906537890434265,0.0,1.0,37.0,1.0,-0.0,1.0
62,CC(=O)Nc1ccc2c(c1)c1ccccc1n2C(C)=O,-0.0,1.0,0.0,1.0,0.4141664206981659,0.0,0.0,28.0,0.0,1.0,0.0
63,CC(=O)Nc1ccc2c3c(cccc13)C(=O)N(c1ccccc1)C2=O,1.0,0.0,0.0,0.0,0.3353099822998047,0.0,1.0,40.0,0.0,1.0,0.0
64,CC(=O)Nc1ccc2oc(-c3ccccc3Br)nc2c1,1.0,0.0,0.0,0.0,0.319914311170578,0.0,0.0,29.0,0.0,1.0,0.0
65,CC(=O)Nc1cccc(-c2nc3ccccc3o2)c1,-0.0,1.0,0.0,1.0,0.41527894139289856,0.0,0.0,29.0,0.0,1.0,0.0
66,CC(=O)Nc1cccc(-c2nc3ccccc3s2)c1,1.0,0.0,0.0,0.0,0.36148831248283386,0.0,0.0,28.0,0.0,1.0,0.0
67,CC(=O)Nc1cccc(OCC(=O)NC(C)c2ccc3ccccc3c2)c1,-0.0,1.0,0.0,0.0,0.3355250358581543,0.0,0.0,33.0,0.0,1.0,0.0
68,CC(=O)OCCNc1cc(SC(C)C)c2nonc2c1[N+](=O)[O-],1.0,0.0,0.0,1.0,0.4228787124156952,0.0,1.0,38.0,0.0,1.0,0.0
69,CC(=O)Oc1c(-c2ccc(Br)o2)oc2ccccc2c1=O,-0.0,1.0,0.0,0.0,0.3619069755077362,0.0,0.0,30.0,0.0,1.0,0.0
70,CC(=O)Oc1ccc(C(C)=O)c2c1OCCO2,1.0,0.0,0.0,0.0,0.360918790102005,0.0,0.0,32.0,0.0,1.0,0.0
71,CC(=O)Oc1cccc(N2C(=O)c3cccc4c([N+](=O)[O-])ccc(c34)C2=O)c1,-0.0,1.0,0.0,1.0,0.4250853955745697,0.0,1.0,42.0,0.0,1.0,0.0
72,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,-0.0,1.0,0.0,1.0,0.41395696997642517,0.0,1.0,35.0,1.0,-0.0,1.0
73,CC(=O)c1c(C)n([O-])c2cc(F)c(F)cc2[n+]1=O,-0.0,1.0,0.0,0.0,0.3137432038784027,0.0,0.0,29.0,0.0,1.0,0.0
74,CC(=O)c1ccc(NC(=O)Nc2ccc3c(c2)N(C)C(=O)CS3)cc1,1.0,0.0,0.0,0.0,0.3155686855316162,0.0,0.0,29.0,0.0,1.0,0.0
75,CC(=O)c1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1,1.0,0.0,0.0,0.0,0.3340110778808594,0.0,0.0,28.0,0.0,1.0,0.0
76,CC(=O)c1ccc(OCC(=O)Nc2c(C)nn(-c3ccccc3)c2C)cc1,1.0,0.0,0.0,0.0,0.3300166130065918,0.0,0.0,33.0,0.0,1.0,0.0
77,CC(=O)c1cccc(NC(=O)C2CCCN2S(=O)(=O)c2cccc3nsnc23)c1,-0.0,1.0,0.0,0.0,0.3828430771827698,0.0,1.0,40.0,0.0,1.0,0.0
78,CC(=O)c1cccc(NC(=O)CCNS(=O)(=O)c2cccc3nonc23)c1,1.0,0.0,1.0,0.0,0.30620524287223816,0.0,1.0,36.0,0.0,1.0,0.0
79,CC(=O)c1cccc(NC(=O)CCS(=O)(=O)c2cccc3nsnc23)c1,1.0,0.0,0.0,0.0,0.3557221293449402,0.0,0.0,32.0,0.0,1.0,0.0
80,CC(=O)c1sc(N/N=C\c2c(O)ccc3ccccc23)nc1C,-0.0,1.0,0.0,0.0,0.32914483547210693,0.0,0.0,31.0,1.0,-0.0,1.0
81,CC(=O)c1sc(NC(=O)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)nc1C,-0.0,1.0,0.0,1.0,0.41840705275535583,0.0,0.0,29.0,0.0,1.0,0.0
82,CC(C(=O)NCCN1C(=O)S/C(=C\c2cccnc2)C1=O)N1C(=O)c2ccccc2C1=O,-0.0,1.0,0.0,0.0,0.3557017147541046,0.0,0.0,29.0,0.0,1.0,0.0
83,CC(C)(C)C(=O)N1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)CC1,1.0,0.0,0.0,1.0,0.4153166115283966,0.0,0.0,28.0,1.0,-0.0,1.0
84,CC(C)(C)C(=O)Nc1sc2c(c1-c1nc3ccccc3[nH]1)CCCC2,-0.0,1.0,0.0,0.0,0.3294203579425812,0.0,0.0,20.0,0.0,1.0,0.0
85,CC(C)(C)NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12,-0.0,1.0,0.0,0.0,0.39559292793273926,0.0,1.0,42.0,0.0,1.0,0.0
86,CC(C)(C)NC(=O)CN(C(=O)c1csnn1)c1ccccc1-c1ccccc1,-0.0,1.0,0.0,0.0,0.4024372398853302,0.0,0.0,24.0,0.0,1.0,0.0
87,CC(C)(C)OC(=O)C[C@@H]1C/C=C\C[C@H](CC(=O)N[C@@H](CO)Cc2ccccc2)C(=O)N[C@H](C(C)(C)C)COC1=O,-0.0,1.0,0.0,0.0,0.40063998103141785,0.0,0.0,29.0,0.0,1.0,0.0
88,CC(C)(C)OC(=O)N/N=C\c1ccc([N+](=O)[O-])s1,1.0,0.0,0.0,0.0,0.3497074842453003,0.0,0.0,32.0,0.0,1.0,0.0
89,CC(C)(C)[C@@H]1COC(=O)[C@H](Cc2ccc(F)cc2)C/C=C\C[C@@H](CC(=O)N(CCO)Cc2ccccc2)C(=O)N1,-0.0,1.0,0.0,0.0,0.37419426441192627,0.0,0.0,24.0,0.0,1.0,0.0
90,CC(C)(C)c1cc[n+](-c2nc([O-])sc2C=O)cc1,-0.0,1.0,0.0,0.0,0.31760966777801514,0.0,0.0,29.0,0.0,1.0,0.0
91,CC(C)(C)c1ccc(-c2nnc(SC3CCOC3=O)n2Cc2ccccc2)cc1,1.0,0.0,0.0,0.0,0.3484953045845032,0.0,0.0,31.0,0.0,1.0,0.0
92,CC(C)(C)c1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)cc1,1.0,0.0,0.0,0.0,0.3264397084712982,0.0,0.0,32.0,1.0,-0.0,1.0
93,CC(C)(C)c1ccc(S(=O)(=O)O/N=C2/CCCCC2c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,1.0,0.0,0.0,0.0,0.35933634638786316,0.0,1.0,42.0,0.0,1.0,0.0
94,CC(C)(C)n1cnnc1Sc1ncccc1[N+](=O)[O-],1.0,0.0,1.0,0.0,0.30591368675231934,0.0,0.0,31.0,0.0,1.0,0.0
95,CC(C)(CNC(=O)c1ccc([N+](=O)[O-])c(Cl)c1)CNC(=O)c1ccc([N+](=O)[O-])c(Cl)c1,1.0,0.0,0.0,1.0,0.42643874883651733,0.0,0.0,31.0,0.0,1.0,0.0
96,CC(C)(CO)N=C1NS(=O)(=O)c2cc([N+](=O)[O-])ccc21,-0.0,1.0,0.0,0.0,0.3508964478969574,0.0,1.0,36.0,0.0,1.0,0.0
97,CC(C)(CO)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.0,0.0,0.0,0.0,0.31612318754196167,0.0,1.0,34.0,0.0,1.0,0.0
98,CC(C)(O)c1cc2ccc(C#Cc3ccsc3)cc2c(=O)o1,-0.0,1.0,0.0,0.0,0.342585951089859,0.0,0.0,26.0,0.0,1.0,0.0
99,CC(C)C(Nc1ncc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,1.0,0.0,0.0,0.0,0.37297436594963074,0.0,1.0,35.0,0.0,1.0,0.0
100,CC(C)CC[n+]1ccn(C2=C([O-])c3ccccc3C(=O)/C2=N\S(=O)(=O)c2ccccc2)c1,1.0,0.0,0.0,0.0,0.3781122863292694,0.0,0.0,29.0,1.0,-0.0,1.0
101,CC(C)CN(C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)C1CCS(=O)(=O)C1,-0.0,1.0,0.0,0.0,0.34230872988700867,0.0,0.0,33.0,0.0,1.0,0.0
102,CC(C)C[C@H](NC(=O)N1CC(=O)Nc2ccccc21)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,1.0,0.0,0.0,1.0,0.4141024053096771,0.0,0.0,30.0,0.0,1.0,0.0
103,CC(C)Cn1c(N)c(C(=O)COC(=O)CCNS(=O)(=O)c2ccccc2)c(=O)n(C)c1=O,1.0,0.0,0.0,1.0,0.42840349674224854,0.0,1.0,36.0,0.0,1.0,0.0
104,CC(C)Cn1c(N)c(C(=O)COC(=O)c2ccc([N+](=O)[O-])o2)c(=O)n(C)c1=O,1.0,0.0,0.0,1.0,0.42437437176704407,0.0,0.0,29.0,0.0,1.0,0.0
105,CC(C)N(Cc1ccccc1)C(=O)CN1C(=O)NC(Cc2ccccc2)(c2ccccc2)C1=O,-0.0,1.0,0.0,0.0,0.38220974802970886,0.0,0.0,29.0,0.0,1.0,0.0
106,CC(C)N(Cc1nc(-c2ccccc2)no1)C(=O)Cc1ccccc1,1.0,0.0,0.0,0.0,0.3453383147716522,0.0,0.0,28.0,0.0,1.0,0.0
107,CC(C)OCCCNC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,1.0,0.0,0.0,0.0,0.3478199243545532,0.0,0.0,31.0,0.0,1.0,0.0
108,CC(C)OP(=O)(OC(C)C)C1(NS(=O)(=O)c2ccccc2)C=C(Br)C(=O)c2ccccc21,1.0,0.0,0.0,0.0,0.37554627656936646,0.0,0.0,32.0,1.0,-0.0,1.0
109,CC(C)Oc1ccc(C(=O)Nc2cccc3cccnc23)cc1,1.0,0.0,0.0,0.0,0.3206946551799774,0.0,0.0,29.0,0.0,1.0,0.0
110,CC(C)[n+]1ccn(C2=C([O-])c3ccccc3C(=O)/C2=N\S(=O)(=O)c2ccccc2)c1,-0.0,1.0,0.0,0.0,0.3118577003479004,0.0,0.0,28.0,1.0,-0.0,1.0
111,CC(C)c1cc[n+](-c2nc([O-])sc2C=O)cc1,1.0,0.0,0.0,0.0,0.32174137234687805,0.0,1.0,36.0,0.0,1.0,0.0
112,CC(C)c1ccc(CN(C)C(=O)c2ccc(S(=O)(=O)NCc3ccco3)cc2)cc1,1.0,0.0,1.0,0.0,0.3066335916519165,1.0,0.0,15.0,0.0,1.0,0.0
113,CC(C)c1ccc(NC(=O)CCCN2C(=S)NC(C)(C)CC2C)cc1,1.0,0.0,0.0,0.0,0.33252424001693726,0.0,1.0,36.0,0.0,1.0,0.0
114,CC(C)c1nn2c(N)c(/C=C3\C=Nc4ccccc43)c(=O)nc2s1,-0.0,1.0,0.0,0.0,0.3240334689617157,0.0,0.0,30.0,0.0,1.0,0.0
115,CC(C)n1c(=O)[nH][nH]c1=S,-0.0,1.0,0.0,0.0,0.3115907311439514,0.0,0.0,23.0,0.0,1.0,0.0
116,CC(C)n1ncc2c(C(=O)NCC(=O)Nc3ccccc3Br)cc(C3CC3)nc21,1.0,0.0,0.0,0.0,0.3251349925994873,1.0,0.0,14.0,0.0,1.0,0.0
117,CC(CC(=O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1)c1ccccc1,1.0,0.0,0.0,0.0,0.3382982909679413,1.0,0.0,10.0,0.0,1.0,0.0
118,CC(CC1C(C#N)=C(N)SC(N)=C1C#N)c1ccccc1,1.0,0.0,0.0,0.0,0.40577423572540283,0.0,0.0,32.0,0.0,1.0,0.0
119,CC(CSc1nc2ccccc2s1)Cn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C,-0.0,1.0,0.0,0.0,0.3581329882144928,0.0,1.0,34.0,0.0,1.0,0.0
120,CC(Cl)C(=O)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,1.0,0.0,0.0,0.0,0.359596848487854,0.0,1.0,34.0,0.0,1.0,0.0
121,CC(NC(=O)COC(=O)c1ccc([N+](=O)[O-])s1)c1ccccc1,1.0,0.0,0.0,0.0,0.3944454491138458,0.0,0.0,30.0,0.0,1.0,0.0
122,CC(NC(=O)c1cccc2ccccc12)c1ccc2c(c1)CCCC2,-0.0,1.0,1.0,0.0,0.30650871992111206,0.0,0.0,29.0,0.0,1.0,0.0
123,CC(NC(C)c1ccccc1Cl)C(=O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1,-0.0,1.0,0.0,0.0,0.3345976769924164,0.0,0.0,32.0,0.0,1.0,0.0
124,CC(NCC(=O)Nc1ccccc1C(=O)NC1CC1)c1ccc(F)cc1F,-0.0,1.0,0.0,0.0,0.4049384593963623,0.0,0.0,25.0,0.0,1.0,0.0
125,CC(NS(=O)(=O)c1ccc(OCC(=O)Nc2cccc([N+](=O)[O-])c2)cc1)c1ccccc1,-0.0,1.0,0.0,0.0,0.3676838278770447,0.0,0.0,24.0,0.0,1.0,0.0
126,CC(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)NN,1.0,0.0,0.0,0.0,0.3124048113822937,0.0,0.0,31.0,0.0,1.0,0.0
127,CC(Sc1ccc(Cl)cc1)C(=O)NNC(=O)c1ccccc1O,-0.0,1.0,0.0,0.0,0.36792975664138794,0.0,0.0,24.0,0.0,1.0,0.0
128,CC(c1ccco1)N(C(=O)c1ccccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c1ccccn1,1.0,0.0,0.0,0.0,0.33998313546180725,0.0,1.0,36.0,0.0,1.0,0.0
129,CC/C(C)=N/NC(=O)c1[nH]c2ccc(C)cc2c1-c1ccccc1,1.0,0.0,0.0,0.0,0.37987762689590454,0.0,1.0,34.0,0.0,1.0,0.0
130,CC/C(C)=N\N=C\c1c(O)n(CC)c2cc(C3=NNC(=O)CC3)ccc12,1.0,0.0,0.0,0.0,0.36521318554878235,0.0,0.0,32.0,0.0,1.0,0.0
131,CC1(C)CC(NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)CC(C)(C)N1,-0.0,1.0,0.0,0.0,0.35759615898132324,0.0,1.0,36.0,0.0,1.0,0.0
132,CC1(C)CC(NS(=O)(=O)c2ccc(F)cc2)CC(C)(C)N1,1.0,0.0,0.0,0.0,0.31976836919784546,0.0,0.0,31.0,0.0,1.0,0.0
133,CC1(C)Cc2ccccc2C2=NNC(=O)C2=N1,1.0,0.0,0.0,0.0,0.3177860677242279,0.0,1.0,43.0,0.0,1.0,0.0
134,CC1(C)OC(=O)C(=NNc2ccc(O)cc2)C(=O)O1,1.0,0.0,0.0,0.0,0.3606243431568146,0.0,0.0,30.0,0.0,1.0,0.0
135,CC1=C(C#N)C(c2cccnc2)C2=C(N1)c1ccccc1C2=O,1.0,0.0,0.0,0.0,0.380158931016922,0.0,1.0,35.0,1.0,-0.0,1.0
136,CC1=C(C(=O)OC2CCCCC2)C(c2ccc(C)o2)C2=C(CCCC2=O)N1,-0.0,1.0,0.0,0.0,0.32586869597435,0.0,1.0,36.0,0.0,1.0,0.0
137,CC1=CC(=NOC(=O)/C=C/c2ccccc2)C=C(C)C1=O,1.0,0.0,0.0,0.0,0.39285022020339966,0.0,0.0,30.0,1.0,-0.0,1.0
138,CC1=CC(=NOC(=O)c2cccc([N+](=O)[O-])c2)C=C(C)C1=O,1.0,0.0,0.0,0.0,0.37039610743522644,0.0,1.0,43.0,1.0,-0.0,1.0
139,CC1=NN(C(N)=S)C(=O)C1N=Nc1ccccc1C,1.0,0.0,0.0,0.0,0.31139126420021057,0.0,1.0,35.0,1.0,-0.0,1.0
140,CC1CC(=O)NN=C1c1ccc(N)c([N+](=O)[O-])c1,1.0,0.0,0.0,0.0,0.37543410062789917,0.0,0.0,30.0,0.0,1.0,0.0
141,CC1CC(C)CN(C(=O)CNC(=O)c2sc3ccccc3c2Cl)C1,-0.0,1.0,0.0,0.0,0.31787601113319397,0.0,0.0,25.0,0.0,1.0,0.0
