,SMILES,False positives,True positives,FP - knn,TP - knn,Score - knn,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
12,C/C(N)=C(/C#N)C(=O)CSc1nnc(-c2ccc3c(c2)OCO3)o1,1.0,0.0,0.0,0.0,7.266361571964808e-05,0.0,0.0,76.0,0.0,1.0,0.0
13,C/C(N)=C(/C#N)C(=O)CSc1nnc(-c2ccccc2Br)o1,1.0,0.0,0.0,0.0,0.00014554196073172183,0.0,1.0,115.0,0.0,1.0,0.0
14,C/C1=C\[C@@H](C)C/C=C/[C@H]2[C@@H]3O[C@]3(C)[C@@H](C)[C@H]3[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@]32C(=O)/C=C/C(=O)[C@@H]1O,1.0,0.0,0.0,0.0,4.989833616538164e-06,0.0,1.0,111.0,0.0,1.0,0.0
15,C/C=C/c1c(F)c(F)c(Oc2ccc(C(=O)O)cc2)c(F)c1F,1.0,0.0,0.0,0.0,7.982013126960598e-06,0.0,1.0,125.0,0.0,1.0,0.0
16,C=C(C)CN(CC)c1nc(N)c2c(N)nc3c(c2c1C#N)CC(=O)N3C12CC3CC(CC(C3)C1)C2,1.0,0.0,0.0,0.0,4.938317318029033e-06,0.0,0.0,55.0,0.0,1.0,0.0
17,C=C(C)Cn1c(SCC(=O)O)nnc1-c1ccc(OC)cc1,1.0,0.0,0.0,0.0,1.3810326121389293e-05,0.0,0.0,59.0,0.0,1.0,0.0
18,C=C(CCC(=O)c1ccccc1)C(=O)c1ccccc1,-0.0,1.0,0.0,1.0,0.0007338119047628238,0.0,0.0,103.0,0.0,1.0,0.0
19,C=C1SC(=Nc2ccccc2Cl)N(C(=O)c2sc3ccccc3c2Cl)C1(C)C,1.0,0.0,0.0,0.0,1.3601236106553234e-05,0.0,0.0,57.0,0.0,1.0,0.0
20,C=CCN(C(=O)CCC(=O)Nc1cc(C)on1)C(C(=O)NC(C)(C)C)c1cccc(OC)c1OC,1.0,0.0,0.0,0.0,-6.391449297109667e-08,0.0,0.0,83.0,0.0,1.0,0.0
21,C=CCN(C(=O)CCc1ccccc1OC)c1nc(-c2ccc(S(C)(=O)=O)cc2)cs1,1.0,0.0,0.0,0.0,6.191535803969973e-05,0.0,0.0,58.0,0.0,1.0,0.0
22,C=CCN1C(=O)C(Cc2ccc(OCC)cc2)SC1=Nc1ccc(C(=O)O)cc1,1.0,0.0,0.0,0.0,2.516539519628844e-05,0.0,0.0,59.0,0.0,1.0,0.0
23,C=CCN1C(=O)NC(c2ccccc2)(C(F)(F)F)S/C1=C(\C#N)c1nnc(N2CCOCC2)n1-c1ccccc1,-0.0,1.0,0.0,0.0,3.606689316280282e-06,0.0,0.0,83.0,0.0,1.0,0.0
24,C=CCN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1.0,0.0,0.0,0.0,0.00016970608953553704,0.0,0.0,95.0,1.0,-0.0,1.0
25,C=CCNC(=O)CSc1nnc(C(CC)N(C)C)n1C1CCCCC1,1.0,0.0,0.0,0.0,5.1453794787028946e-05,0.0,0.0,67.0,0.0,1.0,0.0
26,C=CCNC(=O)c1c(N)n(Cc2ccco2)c2nc3ccccc3nc12,-0.0,1.0,0.0,0.0,4.450872690470603e-06,0.0,1.0,134.0,0.0,1.0,0.0
27,C=CCNC(=S)N/N=C/c1ccc(-c2ccc(Br)cc2)o1,-0.0,1.0,0.0,0.0,-4.588686154023983e-05,0.0,0.0,78.0,0.0,1.0,0.0
28,C=CCNC(=S)NNC(=O)c1cccn(Cc2ccc(Cl)c(Cl)c2)c1=O,1.0,0.0,0.0,0.0,7.172799497568168e-06,0.0,0.0,81.0,0.0,1.0,0.0
29,C=CCNCCOCCSc1ccc(Cl)cc1,1.0,0.0,0.0,0.0,-1.5828544527698212e-05,1.0,0.0,52.0,0.0,1.0,0.0
30,C=CCOc1ccc(-c2nc3c(c(=O)[nH]c(=O)n3Cc3ccccc3)n2CCCOC)cc1,1.0,0.0,0.0,0.0,3.943777533445077e-05,0.0,0.0,63.0,0.0,1.0,0.0
31,C=CCSC1=C(C#N)C(c2cccc(OC)c2)CC(=O)N1,1.0,0.0,0.0,0.0,0.0001296584253559092,1.0,0.0,51.0,0.0,1.0,0.0
32,C=CCSc1nc(-c2ccc(OC)cc2)c(C#N)c(=O)n1CC=C,-0.0,1.0,0.0,0.0,0.00011329871847873363,0.0,0.0,65.0,1.0,-0.0,1.0
33,C=CC[C@@H]1Cc2c(Br)ccc(Br)c2[C@@H](CC=C)N1,1.0,0.0,0.0,0.0,-6.530877801243407e-06,0.0,0.0,61.0,0.0,1.0,0.0
34,C=CC[n+]1c(-c2ccc(OC)cc2)csc1NNC(=O)Nc1ccccc1,1.0,0.0,0.0,0.0,4.29063604828209e-06,1.0,0.0,54.0,0.0,1.0,0.0
35,C=CCc1ccc(OCC(O)CO)c(OC)c1,1.0,0.0,0.0,0.0,1.1110519083628718e-05,0.0,0.0,71.0,0.0,1.0,0.0
36,C=CCn1c(=O)c2c3c(sc2n2c(Nc4ccccc4)nnc12)CCCC3,1.0,0.0,0.0,0.0,-1.1211377195416925e-06,0.0,0.0,68.0,0.0,1.0,0.0
37,C=CCn1c(=O)c2ccccc2n2c(SCC(=O)Nc3sc(C)c(CC)c3C(=O)OCC)nnc12,1.0,0.0,0.0,1.0,0.0012927325965556053,1.0,0.0,54.0,0.0,1.0,0.0
38,C=CCn1c(C)cc(C(=O)CSc2nc(N)cc(N)n2)c1C,1.0,0.0,0.0,0.0,4.608069045785576e-06,0.0,0.0,66.0,0.0,1.0,0.0
39,C=CCn1c(CCNC(=O)c2ccc(Cl)c(Cl)c2)nnc1SCCOc1ccc(OC)cc1,-0.0,1.0,0.0,0.0,1.1046742255506942e-05,0.0,1.0,129.0,0.0,1.0,0.0
40,C=CCn1c(COc2ccc(CC)cc2)nnc1SC/C(O)=C(\C#N)c1nc2ccccc2[nH]1,1.0,0.0,0.0,0.0,5.313451252638912e-07,0.0,0.0,80.0,0.0,1.0,0.0
41,C=CCn1c(O)c(C(CC)=Nc2ccc3c(c2)CCC3)c(=O)[nH]c1=O,1.0,0.0,0.0,0.0,1.25673228840475e-05,0.0,0.0,74.0,0.0,1.0,0.0
42,C=CCn1c(SCC(=O)NC2CCCC2)nc2scc(-c3ccco3)c2c1=O,1.0,0.0,0.0,0.0,-5.1971333185718274e-05,0.0,0.0,61.0,0.0,1.0,0.0
43,C=CS(=O)c1sc(Cl)c(N2CCOCC2)c1[N+](=O)[O-],1.0,0.0,0.0,0.0,5.017080605821087e-05,0.0,0.0,103.0,0.0,1.0,0.0
44,CC#CC[N+](C)(C)CCCCCCCCCCCC,1.0,0.0,0.0,0.0,4.9963679675084464e-06,0.0,0.0,89.0,0.0,1.0,0.0
45,CC(/C=C/c1cccs1)=C\C(=O)O,1.0,0.0,0.0,0.0,7.967265059377472e-06,0.0,0.0,92.0,0.0,1.0,0.0
46,CC(=NCc1ccco1)C1=C(O)c2ccccc2C1=O,1.0,0.0,0.0,0.0,0.00021504127767119104,0.0,0.0,106.0,1.0,-0.0,1.0
47,CC(=O)/C(=N/Nc1ccc(Br)cc1)N1CCCc2ccccc21,-0.0,1.0,0.0,0.0,1.6229389345822618e-05,0.0,0.0,57.0,0.0,1.0,0.0
48,CC(=O)C1=C(C)NC2(O)c3ccccc3C(=O)C12O,1.0,0.0,0.0,0.0,7.067385815436211e-06,0.0,0.0,62.0,0.0,1.0,0.0
49,CC(=O)C1=C(O)C(=O)N(c2nccs2)C1c1ccccc1,1.0,0.0,0.0,0.0,3.833554113113608e-05,0.0,0.0,60.0,0.0,1.0,0.0
50,CC(=O)N(C)c1ccc(OCC(O)Cn2c3ccc(Cl)cc3c3cc(Cl)ccc32)cc1,1.0,0.0,0.0,0.0,3.132875824051623e-05,0.0,0.0,59.0,0.0,1.0,0.0
51,CC(=O)N1CCC2(CC1)NC(=O)N(c1ccccc1)N2,-0.0,1.0,0.0,0.0,2.3689679241775035e-05,0.0,0.0,59.0,0.0,1.0,0.0
52,CC(=O)N1CSCC1C(=O)NNS(=O)(=O)c1cccc(C(F)(F)F)c1,1.0,0.0,1.0,0.0,-0.0002240118567640774,0.0,0.0,75.0,0.0,1.0,0.0
53,CC(=O)N1N=C(c2ccccc2)CC1c1ccccc1[N+](=O)[O-],1.0,0.0,0.0,0.0,-6.603912873124967e-05,0.0,1.0,109.0,0.0,1.0,0.0
54,CC(=O)N1c2ccc(C)cc2C(c2ccccc2)CC1C,1.0,0.0,0.0,0.0,1.5269765572156758e-05,0.0,0.0,58.0,0.0,1.0,0.0
55,CC(=O)N=c1sccn1CC(=O)c1ccc([N+](=O)[O-])cc1,1.0,0.0,0.0,0.0,1.3650811888510362e-05,0.0,0.0,58.0,0.0,1.0,0.0
56,CC(=O)NCCn1ccc2ccccc21,1.0,0.0,0.0,0.0,3.773052447239677e-05,0.0,0.0,60.0,0.0,1.0,0.0
57,CC(=O)Nc1ccc(C2=NN(Cc3nnc(-c4ccccc4)o3)C(=O)SC2)cc1,1.0,0.0,0.0,0.0,4.767308223213499e-05,0.0,0.0,88.0,0.0,1.0,0.0
58,CC(=O)Nc1ccc(N/C=C/C(=O)C(C)(C)C)cc1,1.0,0.0,0.0,0.0,3.6210140126805085e-05,0.0,0.0,63.0,0.0,1.0,0.0
59,CC(=O)Nc1ccc(N2C(=O)C3C4CC(=O)C(c5ccccc54)C3C2=O)cc1,1.0,0.0,0.0,0.0,-3.349536754495393e-05,0.0,0.0,63.0,0.0,1.0,0.0
60,CC(=O)Nc1ccc(NC(=O)c2ccc(NS(=O)(=O)c3cc(C(C)(C)C)cc(C)c3C)cc2)cc1,-0.0,1.0,0.0,0.0,7.317323041393255e-05,0.0,1.0,110.0,0.0,1.0,0.0
61,CC(=O)Nc1ccc(Nc2nc3c(S(=O)(=O)c4ccc(C)c(C)c4)nnn3c3ccccc23)cc1,-0.0,1.0,0.0,1.0,0.001224016801167566,0.0,0.0,74.0,0.0,1.0,0.0
62,CC(=O)Nc1ccc(S(=O)(=O)NC2=C(N3CCN(c4ccc(F)cc4)CC3)C(=O)c3ccccc3C2=O)cc1,1.0,0.0,0.0,0.0,9.690615302250268e-06,0.0,0.0,75.0,1.0,-0.0,1.0
63,CC(=O)Nc1ccccc1OC(C)C(=O)N1CC(C)CC(C)C1,1.0,0.0,1.0,0.0,-0.00010341097192558197,0.0,1.0,114.0,0.0,1.0,0.0
64,CC(=O)Nc1nnc(SCC(=O)c2ccc(F)cc2)s1,-0.0,1.0,0.0,0.0,0.00017495946898960914,0.0,0.0,104.0,0.0,1.0,0.0
65,CC(=O)OC(C)C(=O)NS(=O)(=O)c1ccc(C)cc1,1.0,0.0,0.0,0.0,1.9657156857041023e-05,0.0,0.0,71.0,0.0,1.0,0.0
66,CC(=O)Oc1ccc(-c2cccc(C(=O)OCC(=O)N(C)c3ccccc3)c2)cc1,1.0,0.0,0.0,0.0,0.00011536095292122367,0.0,0.0,90.0,0.0,1.0,0.0
67,CC(=O)Oc1ccc(Cn2cnc3cc4ccccc4cc32)cc1,-0.0,1.0,0.0,0.0,9.519798941955042e-05,0.0,0.0,68.0,0.0,1.0,0.0
68,CC(=O)c1ccc(N2CCN(C(=O)c3n[nH]c4ccccc34)CC2)cc1,1.0,0.0,0.0,0.0,5.172273166140374e-05,0.0,0.0,56.0,0.0,1.0,0.0
69,CC(=O)c1ccc(N=C2C(=O)Nc3ccccc32)cc1,1.0,0.0,1.0,0.0,-0.0016111296890393043,0.0,0.0,62.0,0.0,1.0,0.0
70,CC(=O)c1ccc(NC(=O)CCCN2C(=O)/C(=C/C(C)=C/c3ccccc3)SC2=S)cc1,-0.0,1.0,0.0,0.0,2.951389809216683e-05,0.0,0.0,70.0,1.0,-0.0,1.0
71,CC(=O)c1ccc(NC(=S)N2C(C)CCCC2C)cc1,1.0,0.0,0.0,0.0,8.972616435643524e-06,0.0,0.0,59.0,0.0,1.0,0.0
72,CC(=O)c1cccc(N(CC(=O)Nc2ccc(F)cc2F)S(C)(=O)=O)c1,-0.0,1.0,0.0,0.0,-6.97795259885681e-05,0.0,0.0,55.0,0.0,1.0,0.0
73,CC(=O)c1cccc(N=Cc2c(O)c3ccccc3oc2=O)c1,-0.0,1.0,1.0,0.0,-0.00018344638872524509,0.0,0.0,106.0,0.0,1.0,0.0
74,CC(=O)c1ccccc1NC(=O)C1C2CCC(O2)C1C(=O)O,1.0,0.0,0.0,0.0,-2.4572187566007367e-06,0.0,0.0,68.0,0.0,1.0,0.0
75,CC(=O)c1nn(-c2cccc(Br)c2)cc1C(=O)c1ccc(Cl)cc1,1.0,0.0,0.0,0.0,0.00010028744042919685,0.0,0.0,84.0,0.0,1.0,0.0
76,CC(=O)n1c2c(c3ccccc31)OC(N)=C(C#N)C2c1cccc(Cl)c1Cl,-0.0,1.0,0.0,0.0,5.183221417097136e-05,0.0,0.0,74.0,0.0,1.0,0.0
77,CC(C(=O)Nc1ccccc1Br)N1c2cccc3cccc(c23)S1(=O)=O,1.0,0.0,0.0,0.0,5.658054927689358e-05,0.0,0.0,67.0,0.0,1.0,0.0
78,CC(C)(C)C(=O)Nc1cccc(-c2cc(-c3c(Cl)cccc3Cl)no2)c1,1.0,0.0,0.0,0.0,7.832258104313857e-05,1.0,0.0,54.0,0.0,1.0,0.0
79,CC(C)(C)N(NS(=O)(=O)c1ccc(F)cc1)c1ccccc1,1.0,0.0,0.0,0.0,3.2336078155099244e-05,0.0,0.0,57.0,0.0,1.0,0.0
80,CC(C)(C)NC(=O)CSc1ncnc2c1nnn2Cc1ccccc1Cl,-0.0,1.0,0.0,0.0,0.00011575334945705553,0.0,1.0,112.0,0.0,1.0,0.0
81,CC(C)(C)NC(=O)NC(=O)CN1CC=C(c2ccccc2)CC1,1.0,0.0,0.0,0.0,2.8408161205544064e-05,0.0,0.0,61.0,0.0,1.0,0.0
82,CC(C)(C)NC(=O)c1ccc2c(c1)N(CC(=O)N1CCCCC1)C(=O)C(C)(C)O2,1.0,0.0,0.0,0.0,-6.431078981199207e-05,0.0,0.0,66.0,0.0,1.0,0.0
83,CC(C)(C)NC(=O)c1ccc2c3c(cccc13)CC2,1.0,0.0,0.0,0.0,3.524331873333535e-05,0.0,0.0,101.0,0.0,1.0,0.0
84,CC(C)(C)OC(=O)N1CSC[C@H]1C(=O)NC[C@H](CC(=O)O)c1ccc(Cl)cc1,1.0,0.0,0.0,0.0,-6.020984618748443e-05,0.0,0.0,82.0,0.0,1.0,0.0
85,CC(C)(C)c1[nH]ncc1[N+](=O)[O-],1.0,0.0,0.0,0.0,2.257295116298617e-05,1.0,0.0,52.0,0.0,1.0,0.0
86,CC(C)(C)c1cc(NC(=O)CCSc2nnc3ccccn23)cc(C(C)(C)C)c1,1.0,0.0,0.0,0.0,7.318054855344459e-05,1.0,0.0,54.0,0.0,1.0,0.0
87,CC(C)(C)c1ccc(C(=O)CC(Sc2ccc(Cl)cc2)C(=O)O)cc1,-0.0,1.0,0.0,0.0,2.379467388471732e-06,0.0,0.0,56.0,0.0,1.0,0.0
88,CC(C)(C)c1ccc(Cn2c(=N)n(CC(O)c3ccco3)c3ccccc32)cc1,1.0,0.0,0.0,0.0,-2.5348654460872355e-05,0.0,0.0,56.0,0.0,1.0,0.0
89,CC(C)(C)c1ccc(OCC(=O)NN2Cc3ccccc3C2=N)cc1,1.0,0.0,0.0,0.0,2.7683532878141612e-05,0.0,0.0,92.0,0.0,1.0,0.0
90,CC(C)(C)c1cccc(/C=N/O)c1O,1.0,0.0,0.0,0.0,4.916481814759139e-05,0.0,0.0,66.0,0.0,1.0,0.0
91,CC(C)(CN)CC(=O)O,1.0,0.0,0.0,0.0,6.995408218174886e-06,0.0,0.0,83.0,0.0,1.0,0.0
92,CC(C)(CNC(=O)/C=C/c1ccc(F)cc1)CNC(=O)/C=C/c1ccc(F)cc1,-0.0,1.0,0.0,0.0,3.6586358682819616e-05,0.0,0.0,76.0,0.0,1.0,0.0
93,CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1ccc2oc(-c3ccncc3)nc2c1,1.0,0.0,0.0,1.0,0.0004288470327782516,0.0,1.0,110.0,0.0,1.0,0.0
94,CC(C)(c1ccccc1)c1ccc(OCCCN2CCNCC2)cc1,-0.0,1.0,1.0,0.0,-0.00011432301435912123,0.0,0.0,56.0,0.0,1.0,0.0
95,CC(C)=C1C2CCC1C1C(=O)N(c3nc(-c4ccccc4)c(C)s3)C(=O)C21,1.0,0.0,0.0,0.0,-4.0843475196594136e-06,0.0,0.0,74.0,0.0,1.0,0.0
96,CC(C)C(=O)N1CCC(n2nccc2NC(=O)CCOc2ccccc2)CC1,1.0,0.0,1.0,0.0,-0.00029204380010084535,1.0,0.0,54.0,0.0,1.0,0.0
97,CC(C)C(C(=O)NCc1ccccc1)N(CC1CCCO1)C(=O)CNS(=O)(=O)c1ccccc1,1.0,0.0,0.0,0.0,-2.237517425479988e-05,0.0,0.0,83.0,0.0,1.0,0.0
98,CC(C)C(C)N(Cc1ccc(C(=O)O)cc1)C(=O)c1ccc2ccccc2n1,1.0,0.0,0.0,1.0,0.0004243953816535978,0.0,0.0,58.0,0.0,1.0,0.0
99,CC(C)CC(/C(O)=C(\C#N)c1nc2ccccc2[nH]1)N1C(=O)c2ccccc2C1=O,1.0,0.0,0.0,0.0,7.2730199556248504e-06,0.0,0.0,75.0,0.0,1.0,0.0
100,CC(C)CC(=O)Nc1ccc(N2CCOCC2)cc1,1.0,0.0,0.0,0.0,-1.151004109534626e-05,0.0,0.0,98.0,1.0,-0.0,1.0
101,CC(C)CC(NS(=O)(=O)c1ccc2c(c1)oc(=O)n2C)C(=O)NC1CCCc2ccccc21,1.0,0.0,0.0,0.0,-2.5878423539091808e-05,0.0,0.0,62.0,0.0,1.0,0.0
102,CC(C)CCN=CC1=C(O)CC(c2ccccc2)CC1=O,1.0,0.0,0.0,1.0,0.0003376926896192181,0.0,0.0,67.0,0.0,1.0,0.0
103,CC(C)CCNC1c2ccccc2C(=O)N1Cc1ccccc1,1.0,0.0,0.0,0.0,-1.2088912439932568e-05,1.0,0.0,54.0,0.0,1.0,0.0
104,CC(C)CN(C(=O)c1cccs1)C1CCS(=O)(=O)C1,1.0,0.0,0.0,0.0,4.437045874790504e-05,0.0,0.0,62.0,0.0,1.0,0.0
105,CC(C)CSc1nnc2c(n1)[nH]c1ccccc12,1.0,0.0,1.0,0.0,-9.317691092758487e-05,0.0,0.0,59.0,0.0,1.0,0.0
106,CC(C)Cn1c(N)c(C(=O)COC(=O)c2ccc([N+](=O)[O-])o2)c(=O)n(C)c1=O,-0.0,1.0,0.0,0.0,8.685761041795978e-06,0.0,0.0,67.0,0.0,1.0,0.0
107,CC(C)N(Cc1ccccc1)C(=O)COC(=O)/C=C/c1cnc2ccccc2n1,-0.0,1.0,0.0,0.0,0.00024564684027632793,0.0,0.0,63.0,0.0,1.0,0.0
108,CC(C)N(Cc1nc(-c2ccc(Cl)cc2)no1)C(=O)CN(C)S(=O)(=O)c1ccc(Cl)cc1,1.0,0.0,0.0,0.0,1.96322942569028e-05,0.0,0.0,85.0,0.0,1.0,0.0
109,CC(C)NC(=O)CN(C(=O)CCC(=O)Nc1nccs1)c1ccc2c(c1)OCO2,1.0,0.0,0.0,0.0,1.718566213056851e-05,0.0,0.0,66.0,0.0,1.0,0.0
110,CC(C)NC(=O)NC(=O)COc1ccc(Br)cc1Br,1.0,0.0,0.0,0.0,1.2417330323772218e-05,0.0,0.0,87.0,0.0,1.0,0.0
111,CC(C)NCC(O)COCc1ccc(Cl)cc1,1.0,0.0,0.0,0.0,1.2990732200425834e-05,1.0,0.0,53.0,0.0,1.0,0.0
112,CC(C)OC(=O)c1c(NC(=O)Cn2cnc([N+](=O)[O-])n2)sc2c1CCCC2,1.0,0.0,0.0,1.0,0.0035539134491558893,0.0,0.0,58.0,0.0,1.0,0.0
113,CC(C)OC(=O)c1ccc(COc2ccc3ccc(=O)oc3c2)o1,-0.0,1.0,0.0,0.0,-8.914077140313263e-06,0.0,0.0,66.0,0.0,1.0,0.0
114,CC(C)SC1=NC(C)(C)C=C(/C=C/c2ccc(Cl)cc2Cl)N1,-0.0,1.0,0.0,0.0,7.3016608299580044e-06,0.0,0.0,82.0,0.0,1.0,0.0
115,CC(C)[C@H](NC(=O)OC(C)(C)C)c1nnc(SCC(=O)Nc2ccc(Br)cc2)o1,-0.0,1.0,0.0,0.0,5.478843750330643e-06,0.0,0.0,84.0,0.0,1.0,0.0
116,CC(C)c1ccc(-n2cnn(-c3ncccc3[N+](=O)[O-])c2=O)cc1,1.0,0.0,0.0,0.0,-8.105260778206568e-06,1.0,0.0,54.0,0.0,1.0,0.0
117,CC(C)c1ccc(/C=C/C(=O)n2nnc3ccccc32)cc1,-0.0,1.0,0.0,0.0,-5.783495224209335e-05,0.0,0.0,83.0,0.0,1.0,0.0
118,CC(C)c1ccc(C2NC(=O)c3ccccc3O2)cc1,-0.0,1.0,0.0,0.0,0.00011862653226648361,0.0,0.0,71.0,0.0,1.0,0.0
119,CC(C)c1ccc2c(c1)[C@H]1OCC[C@H]1[C@@H](c1cccs1)N2,1.0,0.0,0.0,0.0,-1.615324529269949e-07,0.0,1.0,122.0,0.0,1.0,0.0
120,CC(C)c1nnc(SCc2ccc(CSc3nnc(C(C)C)n3N)cc2)n1N,1.0,0.0,0.0,0.0,5.156223610706197e-06,0.0,0.0,80.0,0.0,1.0,0.0
121,CC(C)n1cc(/C=N/NC(=O)COc2cccc3cccnc23)c2ccccc21,-0.0,1.0,1.0,0.0,-0.0001259291250906431,0.0,0.0,78.0,0.0,1.0,0.0
122,CC(CCC(=O)O)C1CC[C@H]2C3CCC4CC(=O)CCC4(C)[C@H]3CC(=O)C12C,1.0,0.0,0.0,0.0,4.82913444732101e-06,0.0,0.0,58.0,0.0,1.0,0.0
123,CC(CCc1ccccc1)NC(=O)CN1CCc2ccccc2C1,1.0,0.0,0.0,0.0,-4.4568827452633577e-05,0.0,0.0,94.0,0.0,1.0,0.0
124,CC(Cc1ccccc1)NCC(=O)Nc1cc(N(C)C)nc2ccccc12,1.0,0.0,1.0,0.0,-0.00023871954151381475,0.0,0.0,58.0,0.0,1.0,0.0
125,CC(NC(=O)/C=C/c1ccco1)c1nc2ccccc2n1Cc1cccc(Cl)c1,1.0,0.0,0.0,0.0,0.00014835835616581905,0.0,0.0,70.0,0.0,1.0,0.0
126,CC(NC(=O)c1ccc(C(C)(C)C)cc1)C(c1cccs1)N1CCOCC1,1.0,0.0,0.0,0.0,-1.5564292306617762e-05,0.0,0.0,69.0,0.0,1.0,0.0
127,CC(OC(=O)/C=C/c1ccc2ccccc2n1)C(=O)NCc1ccccc1,-0.0,1.0,0.0,1.0,0.000904745949027039,0.0,1.0,122.0,0.0,1.0,0.0
128,CC(Oc1ccc(Cl)cc1)C(=O)/C=C/N(C)C,1.0,0.0,0.0,0.0,0.00011573590098310095,1.0,0.0,54.0,0.0,1.0,0.0
129,CC(Oc1ccc(Cl)cc1)C(=O)OCC(=O)Nc1ncc(Cl)cc1Cl,1.0,0.0,0.0,0.0,9.356760434830227e-05,0.0,0.0,84.0,0.0,1.0,0.0
130,CC(Oc1ccc(F)cc1Br)c1nc2ccccc2c(=O)[nH]1,-0.0,1.0,0.0,0.0,-5.5102249984301104e-05,0.0,0.0,65.0,0.0,1.0,0.0
131,CC(Sc1nc(-c2ccccc2)cc(C(F)(F)F)n1)C(=O)Nc1sc2c(c1C#N)CCC2,1.0,0.0,0.0,0.0,1.301767643338117e-05,0.0,0.0,57.0,0.0,1.0,0.0
132,CC(Sc1nnc2ccccn12)C(N)=O,1.0,0.0,0.0,0.0,1.0880193235024284e-05,0.0,0.0,76.0,0.0,1.0,0.0
133,CC(c1ccc(F)cc1)n1c(Cn2ncc3ccccc3c2=O)n[nH]c1=S,1.0,0.0,0.0,0.0,-1.981817484379579e-05,0.0,0.0,66.0,0.0,1.0,0.0
134,CC1(C)CC(=O)/C(=C\c2cccc([N+](=O)[O-])c2)C(C)(C)N1,-0.0,1.0,0.0,0.0,1.2570708834876617e-05,0.0,0.0,76.0,0.0,1.0,0.0
135,CC1(C)CC(=O)C(C2C3=C(CC(C)(C)CC3=O)OC3=C2C(=O)CC(C)(C)C3)=C(O)C1,1.0,0.0,0.0,0.0,5.0907850658031515e-06,0.0,0.0,67.0,0.0,1.0,0.0
136,CC1(C)CC(=O)C(C=Nc2cccnc2)=C(O)C1,-0.0,1.0,0.0,0.0,0.0001632802863568008,0.0,1.0,133.0,0.0,1.0,0.0
137,CC1(C)CC(=O)C2=C(C1)N1C(=C(C#N)C2c2ccc(Cl)cc2)N=C(N)c2ccccc21,1.0,0.0,0.0,0.0,5.250546170058302e-05,0.0,0.0,76.0,0.0,1.0,0.0
138,CC1(C)CC(=O)C2=C(C1)Nc1cc3c(cc1C2c1ccc2c(c1)OCO2)OCO3,-0.0,1.0,0.0,0.0,1.1018136996053494e-05,0.0,0.0,62.0,0.0,1.0,0.0
139,CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C2C#Cc1ccccc1,-0.0,1.0,0.0,1.0,0.0003535883952281438,0.0,0.0,78.0,0.0,1.0,0.0
140,CC1(C)CC(=O)C=C(NC2=CC3OC(c4ccccc4)OCC3OC2=O)C1,1.0,0.0,0.0,0.0,-3.076891054008275e-05,0.0,1.0,116.0,0.0,1.0,0.0
