,SMILES,False positives,True positives,FP - knn,TP - knn,Score - knn,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
36,C=CCn1c(SCC(=O)c2ccc(O)c(O)c2)nnc1-c1cccnc1,-0.0,1.0,0.0,0.0,0.0007416365117114765,0.0,0.0,71.0,1.0,-0.0,1.0
37,C=CCn1c(SCc2ccc(C#N)cc2)nnc1-c1ccc(C)cc1,1.0,0.0,0.0,0.0,-0.00010968205183720178,0.0,0.0,61.0,0.0,1.0,0.0
38,C=CCn1c(SCc2ccc3c(c2)OCO3)nc2scc(-c3ccco3)c2c1=O,1.0,0.0,0.0,0.0,-5.5975864937257334e-05,0.0,1.0,116.0,0.0,1.0,0.0
39,CC(/C=C1\SC(=S)N(NS(=O)(=O)c2ccc(C)cc2)C1=O)=C\c1ccccc1,-0.0,1.0,0.0,0.0,0.00019562676432542504,0.0,0.0,73.0,1.0,-0.0,1.0
40,CC(/C=C1\SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O)=C\c1ccccc1,-0.0,1.0,0.0,0.0,0.00022340314042594401,0.0,0.0,54.0,1.0,-0.0,1.0
41,CC(=NO)c1cc(Br)c2cccc3c2c1CC3,1.0,0.0,0.0,0.0,3.212479947251268e-05,0.0,0.0,66.0,0.0,1.0,0.0
42,CC(=O)C(C(C)=O)C1(O)C(=O)c2ccccc2C1=O,-0.0,1.0,0.0,0.0,5.453035197357773e-05,0.0,0.0,103.0,1.0,-0.0,1.0
43,CC(=O)C1=C(C)OC2(O)c3ccccc3C(=O)C12O,-0.0,1.0,0.0,0.0,0.00027328317589914755,0.0,0.0,90.0,0.0,1.0,0.0
44,CC(=O)C1=C(O)C(=O)N(CCc2c[nH]c3ccccc23)C1c1ccco1,1.0,0.0,1.0,0.0,-0.0013168811588548123,0.0,0.0,60.0,0.0,1.0,0.0
45,CC(=O)CC(c1ccccc1)C1(Cl)C(=O)c2ccccc2C1=O,1.0,0.0,0.0,0.0,0.00019489846489098757,0.0,0.0,67.0,1.0,-0.0,1.0
46,CC(=O)N(/N=C1\Sc2ccccc2C1=O)c1ccccc1C,-0.0,1.0,0.0,0.0,0.00011872407509751307,0.0,0.0,56.0,1.0,-0.0,1.0
47,CC(=O)N(C)C1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,1.0,0.0,0.0,0.0,4.066331184124768e-05,0.0,0.0,54.0,0.0,1.0,0.0
48,CC(=O)N(C)c1ccc(N=Nc2c(C)[nH]n(C(N)=S)c2=O)cc1,1.0,0.0,1.0,0.0,-0.0011178792114454458,0.0,0.0,79.0,1.0,-0.0,1.0
49,CC(=O)N1C2CCCCC2S[C@H]2CCCCC21,1.0,0.0,0.0,0.0,1.0469751177879516e-05,0.0,0.0,56.0,0.0,1.0,0.0
50,CC(=O)N1CCN(Cc2nc3cc(NC(=O)Cn4nc(C)c5ccccc5c4=O)ccc3n2C)CC1,1.0,0.0,0.0,0.0,4.342603072776304e-06,0.0,0.0,59.0,0.0,1.0,0.0
51,CC(=O)N1CCN(c2ccccc2NC(=O)c2ccc3ccccc3c2)CC1,1.0,0.0,1.0,0.0,-0.003348012490896508,0.0,0.0,53.0,0.0,1.0,0.0
52,CC(=O)N1CCn2c3c(c(=O)c4cc(C)ccc42)CCC31,-0.0,1.0,0.0,0.0,-1.3197376417034926e-05,0.0,0.0,96.0,0.0,1.0,0.0
53,CC(=O)N=Cc1c(C)c(C#N)c(=O)n(C)c1O,1.0,0.0,0.0,0.0,-0.00026121165017987854,0.0,0.0,100.0,0.0,1.0,0.0
54,CC(=O)NC1=C(N2CC2C)C(=O)C(NC(C)=O)=C(N2CC2C)C1=O,-0.0,1.0,0.0,0.0,0.00011079213426758845,0.0,1.0,114.0,1.0,-0.0,1.0
55,CC(=O)NC1=NN(C(C)=O)C(C)(c2cccc([N+](=O)[O-])c2)S1,1.0,0.0,0.0,0.0,8.222428965988607e-05,0.0,0.0,98.0,0.0,1.0,0.0
56,CC(=O)NCCN1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O,1.0,0.0,0.0,0.0,1.5367916500205562e-05,0.0,0.0,75.0,0.0,1.0,0.0
57,CC(=O)Nc1ccc(C(=O)OCC(=O)/C(C#N)=C(\C)N)cc1,1.0,0.0,0.0,0.0,0.00011679075638312497,0.0,0.0,73.0,0.0,1.0,0.0
58,CC(=O)Nc1ccc(N(C(=O)CNC(=O)c2ccco2)C(C(=O)NCC2CCCO2)c2ccccc2)cc1,1.0,0.0,0.0,0.0,-0.00021002054861279855,1.0,0.0,51.0,0.0,1.0,0.0
59,CC(=O)Nc1ccc(NC2=C/C(=N/S(=O)(=O)c3cccs3)c3ccccc3C2=O)cc1,1.0,0.0,0.0,1.0,0.0030813089761310645,0.0,0.0,82.0,1.0,-0.0,1.0
60,CC(=O)Nc1ccc(NCc2ccc(C)s2)cc1,1.0,0.0,0.0,0.0,-0.00016430959731223994,0.0,0.0,55.0,0.0,1.0,0.0
61,CC(=O)Nc1ccc(S(=O)(=O)/N=C2/NC(=O)/C(=C\c3ccco3)S2)cc1,1.0,0.0,0.0,0.0,0.00024105992636274702,0.0,0.0,54.0,0.0,1.0,0.0
62,CC(=O)Nc1ccc(S(=O)(=O)NCCSCc2c(Cl)cccc2Cl)cc1,1.0,0.0,0.0,0.0,-0.0001533085369131489,0.0,1.0,122.0,0.0,1.0,0.0
63,CC(=O)Nc1ccc(S(=O)(=O)NCCSCc2ccc(Cl)cc2Cl)cc1,1.0,0.0,0.0,0.0,-0.00015564311767472341,1.0,0.0,50.0,0.0,1.0,0.0
64,CC(=O)Nc1ccc(SCCC2CCCCN2C)cc1,1.0,0.0,0.0,0.0,-1.231069642623576e-05,0.0,0.0,87.0,0.0,1.0,0.0
65,CC(=O)Nc1ccc(Sc2ccccc2C(=O)O)cn1,-0.0,1.0,0.0,1.0,0.0012746285895870338,0.0,0.0,72.0,0.0,1.0,0.0
66,CC(=O)Nc1cccc(C(=O)OCc2ccccc2)c1,1.0,0.0,1.0,0.0,-0.0010196171092563115,0.0,0.0,56.0,0.0,1.0,0.0
67,CC(=O)Oc1cccc2c1C(=O)C1CC=CC(OC(C)=O)C1C2=O,-0.0,1.0,0.0,1.0,0.0010136395793567015,0.0,0.0,69.0,1.0,-0.0,1.0
68,CC(=O)c1c(C)[nH]c(C(=O)CSc2nnc(-c3ccco3)n2Cc2ccccc2)c1C,1.0,0.0,0.0,0.0,-0.00020947378613224524,0.0,0.0,58.0,0.0,1.0,0.0
69,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)cc2Br)c1C,1.0,0.0,0.0,0.0,0.0001474045976040846,0.0,0.0,71.0,0.0,1.0,0.0
70,CC(=O)c1c(C)nc(-c2ccc(Cl)cc2)nc1N=CN(C)C,1.0,0.0,0.0,0.0,0.00012309015250745384,0.0,0.0,65.0,0.0,1.0,0.0
71,CC(=O)c1cc(-c2ccccc2)n(CC(=O)NC2CCCCC2)c1C,1.0,0.0,0.0,0.0,-0.00011568976537091657,0.0,0.0,71.0,0.0,1.0,0.0
72,CC(=O)c1cc(O)c2ccccc2c1O,-0.0,1.0,0.0,0.0,0.00033716433850486285,0.0,0.0,78.0,0.0,1.0,0.0
73,CC(=O)c1ccc(-n2c(-c3cc(-c4ccco4)[nH]n3)n[nH]c2=S)cc1,1.0,0.0,1.0,0.0,-0.0012607092483873808,0.0,0.0,58.0,0.0,1.0,0.0
74,CC(=O)c1ccc(N(CC(=O)NCCc2ccccc2)C(=O)c2csnn2)cc1,1.0,0.0,0.0,0.0,-0.00027799524820390313,0.0,0.0,70.0,0.0,1.0,0.0
75,CC(=O)c1ccc(N2CCN(C(=O)[C@H](C)NC(=O)c3ccccc3Cl)CC2)cc1,1.0,0.0,0.0,0.0,-9.531064975211242e-05,0.0,0.0,64.0,0.0,1.0,0.0
76,CC(=O)c1ccc(NC(=O)CC2Nc3cccc4cccc(c34)NC2=O)cc1,1.0,0.0,0.0,1.0,0.001066740430687787,0.0,0.0,78.0,0.0,1.0,0.0
77,CC(=O)c1ccc(NC(=S)NCCc2cccc(Cl)c2)cc1,1.0,0.0,0.0,0.0,0.00021916115536441794,0.0,0.0,53.0,0.0,1.0,0.0
78,CC(=O)c1ccc(NC(=S)Nc2cccc3cnccc23)cc1,1.0,0.0,0.0,0.0,0.00027466729162066867,0.0,0.0,81.0,0.0,1.0,0.0
79,CC(=O)c1ccc(S(=O)(=O)Nc2cccc(-n3cnnn3)c2)cc1,-0.0,1.0,0.0,0.0,-0.00015018000286848594,0.0,1.0,114.0,0.0,1.0,0.0
80,CC(=O)c1cccc(NC(=O)CC2CCCC2)c1,1.0,0.0,0.0,0.0,-0.00014525175578455673,1.0,0.0,52.0,0.0,1.0,0.0
81,CC(C(=O)Nc1ccc(O)c(C(=O)O)c1)N1C(=O)/C(=C/c2ccco2)SC1=S,-0.0,1.0,0.0,0.0,-0.00022203007055092408,0.0,1.0,122.0,1.0,-0.0,1.0
82,CC(C(=O)Nc1ccc(O)cc1C(=O)O)N1C(=O)/C(=C\c2cccs2)SC1=S,1.0,0.0,0.0,0.0,1.4684457973999087e-05,0.0,0.0,83.0,1.0,-0.0,1.0
83,CC(C)(C#N)NC(=O)C1CCCN1S(=O)(=O)c1ccc2ccccc2c1,1.0,0.0,0.0,0.0,-8.039128927824398e-07,0.0,0.0,109.0,0.0,1.0,0.0
84,CC(C)(C)/C=N/NC(=O)CNC(=O)c1ccc2c(c1)OCCO2,1.0,0.0,0.0,0.0,-4.627667098247912e-05,1.0,0.0,50.0,0.0,1.0,0.0
85,CC(C)(C)C(=O)/C(C#N)=c1/s/c(=C/c2cn(-c3ccccc3)nc2-c2cccnc2)c(=O)n1-c1ccc(F)cc1,1.0,0.0,0.0,0.0,1.2831716601340304e-05,0.0,0.0,82.0,0.0,1.0,0.0
86,CC(C)(C)C(=O)NC1CC2CCCC(C1)N2C(=O)Nc1ccc(Cl)cc1,1.0,0.0,0.0,0.0,7.785335806450651e-05,0.0,0.0,55.0,0.0,1.0,0.0
87,CC(C)(C)C1CCC2(CC1)C(Nc1cccc(C(F)(F)F)c1)=NC(=S)N2CC#N,1.0,0.0,0.0,0.0,4.638072771437389e-05,0.0,0.0,63.0,0.0,1.0,0.0
88,CC(C)(C)CC(=O)Nc1nnc(SCC(=O)NCc2cccs2)s1,1.0,0.0,0.0,0.0,-4.8616043883763875e-05,0.0,0.0,63.0,0.0,1.0,0.0
89,CC(C)(C)CN1CCNC(=O)C1CC(=O)N1CCC(C(=O)N2CCOCC2)CC1,1.0,0.0,0.0,0.0,0.00023609790169606035,0.0,0.0,78.0,0.0,1.0,0.0
90,CC(C)(C)NC(=O)C(c1ccco1)N(C(=O)Cn1nnc(-c2ccc(F)cc2)n1)c1ccccc1F,1.0,0.0,0.0,0.0,6.895689451387928e-06,1.0,0.0,50.0,0.0,1.0,0.0
91,CC(C)(C)NC(=O)COC(=O)c1ccc2c(c1)C(=O)N(Cc1ccco1)C2=O,1.0,0.0,0.0,0.0,-0.00013406763241315882,0.0,0.0,75.0,0.0,1.0,0.0
92,CC(C)(C)c1[nH]nc2c1C(c1ccoc1)C(C#N)=C(N)O2,1.0,0.0,1.0,0.0,-0.0034187573311282903,0.0,0.0,75.0,0.0,1.0,0.0
93,CC(C)(C)c1cc(C(=O)N/N=C/c2ccncc2)n[nH]1,1.0,0.0,0.0,0.0,-0.00026790834500085717,0.0,0.0,54.0,0.0,1.0,0.0
94,CC(C)(C)c1cc[n+](C2=C([O-])c3ccccc3C(=O)/C2=N\S(=O)(=O)c2ccccc2)cc1,-0.0,1.0,0.0,0.0,0.00040926780010219467,0.0,0.0,62.0,1.0,-0.0,1.0
95,CC(C)(C)c1cc[n+](C2=C([O-])c3ccccc3C(=O)/C2=N\S(=O)(=O)c2cccs2)cc1,-0.0,1.0,0.0,0.0,0.00011099283316677126,0.0,0.0,61.0,1.0,-0.0,1.0
96,CC(C)(C)c1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)cc1,-0.0,1.0,0.0,1.0,0.002482109436191422,0.0,0.0,108.0,1.0,-0.0,1.0
97,CC(C)=NOCC(=O)Nn1c(COc2c(C)cccc2C)nc2ccccc2c1=O,1.0,0.0,0.0,0.0,-7.096570940727058e-07,0.0,0.0,56.0,0.0,1.0,0.0
98,CC(C)C1Nc2ccc(C(=O)O)cc2C2C=CCC21,1.0,0.0,0.0,0.0,0.0004459262874903895,0.0,0.0,58.0,1.0,-0.0,1.0
99,CC(C)CC(=O)N1CCC(O)(CS(=O)(=O)Cc2ccccc2Cl)CC1,1.0,0.0,0.0,0.0,-0.00014594809773067633,0.0,0.0,102.0,0.0,1.0,0.0
100,CC(C)CN(C(=O)COC(=O)c1ccc([N+](=O)[O-])s1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,1.0,0.0,0.0,0.0,-4.767589635321201e-05,0.0,0.0,65.0,0.0,1.0,0.0
101,CC(C)CNC(=O)c1cnn2c(C(F)(F)F)cc(C(F)(F)F)nc12,1.0,0.0,0.0,0.0,-0.0002600148981324916,0.0,0.0,53.0,0.0,1.0,0.0
102,CC(C)Cn1c(N)c(C(=O)COC(=O)c2ccc([N+](=O)[O-])o2)c(=O)n(C)c1=O,1.0,0.0,0.0,0.0,1.0899593623131901e-05,0.0,0.0,99.0,0.0,1.0,0.0
103,CC(C)N(Cc1ccccc1)C(=O)C1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,1.0,0.0,0.0,0.0,1.3581113904971668e-05,0.0,0.0,53.0,0.0,1.0,0.0
104,CC(C)N1C(=O)/C(=C/C=C/c2ccco2)C(=O)N(Cc2ccco2)C1=O,-0.0,1.0,0.0,0.0,-7.022078776647807e-05,0.0,0.0,107.0,1.0,-0.0,1.0
105,CC(C)NC1CCC(Nc2ccnc3cc(Cl)ccc23)CC1,1.0,0.0,0.0,0.0,0.00025047247062805883,0.0,0.0,81.0,0.0,1.0,0.0
106,CC(C)NCC#CCOc1ccc(Cl)cc1,1.0,0.0,0.0,0.0,-0.00010623712539957826,1.0,0.0,52.0,0.0,1.0,0.0
107,CC(C)OP(=O)(OC(C)C)C1(NS(=O)(=O)c2ccccc2)C=C(Br)C(=O)c2ccccc21,-0.0,1.0,0.0,0.0,0.0007612202493995331,0.0,0.0,101.0,1.0,-0.0,1.0
108,CC(C)Sc1nnc([C@H](Cc2c[nH]c3ccccc23)NC(=O)OC(C)(C)C)o1,1.0,0.0,0.0,0.0,-1.189962161636989e-06,0.0,0.0,54.0,0.0,1.0,0.0
109,CC(C)[n+]1ccn(C2=C([O-])c3ccccc3C(=O)/C2=N\S(=O)(=O)c2ccccc2)c1,-0.0,1.0,0.0,0.0,0.00027766111819194826,0.0,0.0,95.0,1.0,-0.0,1.0
110,CC(C)c1ccc(N2C(=O)NC(=O)/C(=C\C=C\c3ccco3)C2=O)cc1,1.0,0.0,0.0,0.0,-8.745615365872558e-05,0.0,0.0,94.0,1.0,-0.0,1.0
111,CC(C)c1ccc(NC(=S)N2CCCC(c3ccc(F)cc3)=N2)cc1,1.0,0.0,0.0,0.0,4.2996510140559014e-05,0.0,0.0,59.0,0.0,1.0,0.0
112,CC(C)c1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)cc1,-0.0,1.0,0.0,1.0,0.0027094217893212165,0.0,1.0,112.0,1.0,-0.0,1.0
113,CC(C)c1ccc(S(=O)(=O)N2CCN(CC(=O)Nc3ccc(Cl)cc3F)CC2)cc1,1.0,0.0,1.0,0.0,-0.0015487099451032312,0.0,1.0,120.0,0.0,1.0,0.0
114,CC(C)c1ccc(S(=O)(=O)N2CCN(CC(=O)c3ccc(O)c(O)c3)CC2)cc1,-0.0,1.0,0.0,1.0,0.0034957249166745895,0.0,0.0,95.0,1.0,-0.0,1.0
115,CC(C)c1nc2oc3c(NCC4CCCO4)ncnc3c2c2c1COC(C)(C)C2,1.0,0.0,0.0,0.0,-1.2140020820273396e-05,0.0,0.0,53.0,0.0,1.0,0.0
116,CC(C)n1c(=O)c(C=Nc2ccc(S(N)(=O)=O)cc2)c(O)n(Cc2ccco2)c1=O,1.0,0.0,0.0,0.0,0.00012860242984364352,0.0,0.0,67.0,0.0,1.0,0.0
117,CC(C)n1c(NCc2nc3ccccc3n2C)nc2ccccc21,1.0,0.0,0.0,0.0,6.1780138579100214e-06,0.0,1.0,119.0,0.0,1.0,0.0
118,CC(CS(=O)(=O)c1ccc2c(c1)NC(=O)CS2)C(=O)NCc1ccccc1Cl,1.0,0.0,0.0,0.0,-3.434143785852939e-05,0.0,0.0,54.0,0.0,1.0,0.0
119,CC(Cc1c[nH]c2ccccc12)C(=O)NCc1ccco1,1.0,0.0,1.0,0.0,-0.0005827044442897507,0.0,0.0,63.0,0.0,1.0,0.0
120,CC(NC(=O)COC(=O)c1ccc([N+](=O)[O-])s1)c1ccccc1,1.0,0.0,0.0,0.0,-7.472049706848338e-05,0.0,0.0,65.0,0.0,1.0,0.0
121,CC(NC(=O)c1cccc(Br)c1)c1ccccc1,1.0,0.0,0.0,0.0,0.0004156947964838764,0.0,0.0,96.0,0.0,1.0,0.0
122,CC(NC1=CC(=O)c2cccnc2C1=O)C(O)c1ccccc1,-0.0,1.0,0.0,0.0,-0.0001599653161489793,0.0,1.0,113.0,1.0,-0.0,1.0
123,CC(Oc1ccc(Cl)cc1Cl)C(=O)NC(Cc1ccccc1)C(=O)O,1.0,0.0,0.0,0.0,0.00036342059314241245,1.0,0.0,52.0,0.0,1.0,0.0
124,CC1(C)C2CCC1(C)C(OC(=O)CSc1nc(N)cc(=O)[nH]1)C2,1.0,0.0,0.0,0.0,-2.3196158138792574e-05,0.0,0.0,80.0,0.0,1.0,0.0
125,CC1(C)C=C2C(=NN(c3ccccc3)C(N)=C2C#N)CO1,-0.0,1.0,1.0,0.0,-0.0005239719830569811,0.0,0.0,100.0,0.0,1.0,0.0
126,CC1(C)CC(=O)C2=C(C1)NC(=O)C21C(C(=O)OC(C)(C)C)=C(N)Oc2ccc(Br)cc21,1.0,0.0,0.0,0.0,0.00022675789516445852,0.0,0.0,62.0,0.0,1.0,0.0
127,CC1(C)CC(N=C2C=CC3=NC45CCCCC4CC4=C(CCCC4)N5C3=C2)CC(C)(C)N1,1.0,0.0,0.0,0.0,8.979382378887143e-06,0.0,0.0,64.0,1.0,-0.0,1.0
128,CC1(C)CN(c2cccc(C#N)c2)C1=O,-0.0,1.0,0.0,0.0,-7.634626323730723e-09,0.0,0.0,55.0,0.0,1.0,0.0
129,CC1(C)Cc2c(c(-c3ccco3)[nH]c(=O)c2C#N)CO1,1.0,0.0,1.0,0.0,-0.0034120424833357296,0.0,0.0,58.0,0.0,1.0,0.0
130,CC1(C)Cc2c(c(-c3ccco3)[nH]c(=O)c2C#N)CS1,1.0,0.0,1.0,0.0,-0.0008950270945388184,0.0,0.0,94.0,0.0,1.0,0.0
131,CC1(C)Cc2cccc(OCC(=O)O)c2O1,1.0,0.0,0.0,0.0,0.0005367790838135989,0.0,0.0,53.0,0.0,1.0,0.0
132,CC1(C)Cc2ccccc2C2=NNC(=O)C2=N1,-0.0,1.0,0.0,0.0,0.00012961091782926815,0.0,0.0,106.0,0.0,1.0,0.0
133,CC1(C)Cc2sc3c(=O)[nH]c(=S)[nH]c3c2CO1,1.0,0.0,0.0,0.0,-0.00012533747970640738,0.0,0.0,74.0,0.0,1.0,0.0
134,CC1(C)NC(=O)N(CCCOc2ccccc2Br)C1=O,1.0,0.0,0.0,0.0,-0.00017192617771797814,0.0,0.0,69.0,0.0,1.0,0.0
135,CC1(CC(=O)N/N=C/c2cc([N+](=O)[O-])c(O)cc2O)OCCO1,1.0,0.0,0.0,0.0,0.0004330466656324461,0.0,0.0,59.0,1.0,-0.0,1.0
136,CC12CC3(C)CC(C)(C1)CC(C(=O)NC1=NCCS1)(C2)C3,1.0,0.0,0.0,0.0,1.9616440696760645e-06,0.0,1.0,120.0,0.0,1.0,0.0
137,CC12CCC(C)(c3nc4ccccc4nc31)C2(C)C,1.0,0.0,0.0,0.0,4.341518419096247e-05,1.0,0.0,52.0,0.0,1.0,0.0
138,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(-c2ccccc2C(=O)O)o1,1.0,0.0,0.0,0.0,3.3841488925645536e-06,0.0,0.0,81.0,1.0,-0.0,1.0
139,CC1=C/C(=C(\c2cc(C)c(O)c(Br)c2)c2ccccc2S(=O)(=O)O)C=C(Br)C1=O,-0.0,1.0,0.0,0.0,6.697901784112522e-05,1.0,0.0,50.0,1.0,-0.0,1.0
140,CC1=C/C(=C\c2ccc(Br)o2)C(=O)O1,-0.0,1.0,0.0,0.0,2.2869853410156794e-06,0.0,0.0,97.0,1.0,-0.0,1.0
