,SMILES,False positives,True positives,FP - knn,TP - knn,Score - knn,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
93,CCC(=O)Nc1ccc2c(c1)OC[C@H](C)N(C(=O)NC(C)C)C[C@@H](C)[C@@H](OC)CN(C)C2=O,1.0,0.0,0.0,0.0,-0.0006791709410218562,0.0,0.0,11.0,0.0,1.0,0.0
94,CCC(=O)Nc1ccc2c(c1)OC[C@H](C)N(C(=O)NC(C)C)C[C@H](C)[C@H](OC)CN(C)C2=O,1.0,0.0,0.0,0.0,-0.0006791709410218562,0.0,0.0,12.0,0.0,1.0,0.0
95,CCC(=O)c1cn(CC(=O)Nc2cccc(C)c2C)c2ccccc12,1.0,0.0,0.0,1.0,0.0002910946510223017,0.0,0.0,14.0,0.0,1.0,0.0
96,CCC(C)NC(=O)CSc1nc2cc(S(=O)(=O)N3CCOCC3)ccc2n1CC,1.0,0.0,0.0,0.0,-0.0006757010389944529,1.0,0.0,10.0,0.0,1.0,0.0
97,CCCC(=O)Nc1sc2c(c1C(=O)Nc1ccccn1)CCCC2,1.0,0.0,0.0,0.0,-0.0006913593141899372,0.0,0.0,11.0,0.0,1.0,0.0
98,CCCCCCCN1C(N(C)C)=NC[C@@H]1Cc1ccccc1,1.0,0.0,0.0,1.0,-9.78181267303196e-06,0.0,0.0,13.0,0.0,1.0,0.0
99,CCCCN(C)c1c(C)nc2ccc(C(=O)NCc3cccs3)cn12,1.0,0.0,0.0,0.0,-0.00061719210874059,0.0,0.0,17.0,0.0,1.0,0.0
100,CCCCNS(=O)(=O)c1ccc(OCC(=O)OC)cc1,1.0,0.0,0.0,0.0,-0.0007924764000703222,1.0,0.0,10.0,0.0,1.0,0.0
101,CCCCn1c(-c2ccccc2C)nc2cc3[nH]c(=O)c(C(C)C)nc3cc21,1.0,0.0,0.0,0.0,-0.00034454214683437087,0.0,0.0,11.0,0.0,1.0,0.0
102,CCCCn1c(CN2CCN(C(=O)c3ccco3)CC2)nc2c1c(=O)n(C)c(=O)n2C,1.0,0.0,0.0,0.0,-0.00016201711428488584,1.0,0.0,10.0,0.0,1.0,0.0
103,CCCCn1c(N)c(N(CC)C(=O)c2cccs2)c(=O)[nH]c1=O,1.0,0.0,0.0,0.0,-0.002015091169196639,1.0,0.0,10.0,0.0,1.0,0.0
104,CCCNC(=O)C1(C)CCCN(C(=O)c2ccccc2OC(F)(F)F)C1,1.0,0.0,0.0,0.0,-0.0001565051286009263,0.0,0.0,12.0,0.0,1.0,0.0
105,CCCNC(=O)C1CC(=O)N(c2ccc(OCC)cc2)C1,1.0,0.0,0.0,0.0,-0.002206597736573543,0.0,0.0,11.0,0.0,1.0,0.0
106,CCCNC(=O)C[C@H]1CC[C@@H]2[C@@H](COc3ccc(NC(=O)c4ccc(Cl)cc4)cc3C(=O)N2C)O1,1.0,0.0,0.0,0.0,-0.0011105395660506673,0.0,0.0,12.0,0.0,1.0,0.0
107,CCCNC(=O)C[C@H]1CC[C@@H]2[C@@H](COc3ccc(NC(=O)c4ccc5c(c4)OCO5)cc3C(=O)N2C)O1,1.0,0.0,0.0,0.0,-0.0005678389700203827,0.0,0.0,11.0,0.0,1.0,0.0
108,CCCNC(=O)C[C@H]1CC[C@@H]2[C@H](COc3ccc(NC(=O)c4ccc(Cl)cc4)cc3C(=O)N2C)O1,1.0,0.0,0.0,0.0,-0.0011105395660506673,0.0,0.0,15.0,0.0,1.0,0.0
109,CCCNC(=O)N1CC[C@@H]2[C@@H](CO)N(C)c3ccc(-c4ccc(F)cc4)cc3[C@@H]21,1.0,0.0,0.0,0.0,-0.0004574964101206266,0.0,0.0,11.0,0.0,1.0,0.0
110,CCCNC(=O)N1CC[C@@H]2[C@@H](CO)N(C)c3ccc(-c4ccccc4)cc3[C@@H]21,1.0,0.0,0.0,0.0,-0.00023684548652234518,1.0,0.0,10.0,0.0,1.0,0.0
111,CCCNC(=O)N1CC[C@@H]2[C@H]1c1cc(-c3ccccc3)ccc1N(C)[C@H]2CO,1.0,0.0,0.0,0.0,-0.00023684548652234518,0.0,0.0,12.0,0.0,1.0,0.0
112,CCCNC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@@H]1CC[C@H](CC(=O)NC3CCC3)O[C@H]1CO2,1.0,0.0,0.0,0.0,-0.0011149561470409645,0.0,1.0,18.0,0.0,1.0,0.0
113,CCCNC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@H]1CC[C@H](CC(=O)NC3CCC3)O[C@@H]1CO2,1.0,0.0,0.0,0.0,-0.0011149561470409645,0.0,0.0,14.0,0.0,1.0,0.0
114,CCCS(=O)(=O)NC(=O)C1(C)CCN(C(=O)c2ccco2)C1,1.0,0.0,0.0,0.0,-0.0005814722106071792,0.0,0.0,11.0,0.0,1.0,0.0
115,CCCSc1nc2c([nH]1)c(=O)n(C)c(=S)n2C,1.0,0.0,0.0,1.0,0.0013561540478034518,1.0,0.0,10.0,0.0,1.0,0.0
116,CCCc1cc(-c2n[nH]c(C(=O)OCC)c2-c2cscn2)c(O)cc1O,1.0,0.0,0.0,0.0,-8.417462956188771e-05,0.0,1.0,21.0,0.0,1.0,0.0
117,CCCc1cc(=O)oc2c3c(cc(OCC(=O)NCCCn4ccnc4)c12)OC(C)(C)CC3,1.0,0.0,0.0,0.0,-0.00020867147451589027,0.0,0.0,11.0,0.0,1.0,0.0
118,CCCn1c(N)c(C(=O)COC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)c(=O)[nH]c1=O,1.0,0.0,0.0,0.0,-7.013108381295671e-05,0.0,0.0,13.0,0.0,1.0,0.0
119,CCN(C(=O)CN1C(=O)NC2(CCC(C)CC2)C1=O)C1CCCCC1,1.0,0.0,0.0,0.0,-0.0001026115378108743,0.0,0.0,13.0,0.0,1.0,0.0
120,CCN(C(=O)COC(=O)c1cccnc1SC)C1CCCCC1,1.0,0.0,0.0,0.0,-0.0005292783235135786,0.0,0.0,14.0,0.0,1.0,0.0
121,CCN(CC)S(=O)(=O)c1cc(C(=O)Nc2cccnc2Cl)ccc1Cl,1.0,0.0,0.0,0.0,-0.002868552595968,0.0,0.0,11.0,0.0,1.0,0.0
122,CCN1/C(=C2\OC(=S)N(C)C2=O)C=Cc2ccccc21,1.0,0.0,0.0,0.0,-0.0009578681125716245,1.0,0.0,10.0,1.0,-0.0,1.0
123,CCN1CC(CNCc2cn(-c3ccc(OC)cc3)nc2-c2ccccc2Cl)CC1=O,1.0,0.0,0.0,0.0,-0.0009472300528784047,1.0,0.0,10.0,0.0,1.0,0.0
124,CCN1CCN(S(=O)(=O)c2ccc3[nH]c(=O)oc3c2)CC1,1.0,0.0,0.0,0.0,-6.130184136474362e-05,0.0,1.0,19.0,0.0,1.0,0.0
125,CCN1CCN(c2oc(-c3ccccc3C)nc2S(=O)(=O)c2ccccc2)CC1,1.0,0.0,0.0,0.0,-2.5129453326251797e-05,1.0,0.0,10.0,0.0,1.0,0.0
126,CCNC(=O)C[C@@H]1CC[C@H]2[C@@H](COc3ccc(NC(C)=O)cc3C(=O)N2C)O1,1.0,0.0,1.0,0.0,-0.0031047215836204505,0.0,0.0,15.0,0.0,1.0,0.0
127,CCNC(=O)C[C@@H]1CC[C@H]2[C@H](COc3ccc(NC(C)=O)cc3C(=O)N2C)O1,1.0,0.0,1.0,0.0,-0.0031047215836204505,1.0,0.0,10.0,0.0,1.0,0.0
128,CCNC(=O)C[C@H]1CC[C@@H]2[C@@H](COc3ccc(NC(=O)c4ccc5c(c4)OCO5)cc3C(=O)N2C)O1,1.0,0.0,0.0,0.0,-0.0005721606552130082,0.0,0.0,14.0,0.0,1.0,0.0
129,CCNC(=O)C[C@H]1CC[C@@H]2[C@@H](COc3ccc(NC(=O)c4cccc(OC)c4)cc3C(=O)N2C)O1,1.0,0.0,0.0,0.0,-0.0013362700044856136,1.0,0.0,10.0,0.0,1.0,0.0
130,CCNC(=O)C[C@H]1CC[C@@H]2[C@H](COc3ccc(NC(=O)c4ccc5c(c4)OCO5)cc3C(=O)N2C)O1,1.0,0.0,0.0,0.0,-0.0005721606552130082,0.0,0.0,12.0,0.0,1.0,0.0
131,CCNC(=O)C[C@H]1CC[C@@H]2[C@H](COc3ccc(NC(C)=O)cc3C(=O)N2C)O1,1.0,0.0,1.0,0.0,-0.0031047215836204505,0.0,0.0,11.0,0.0,1.0,0.0
132,CCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4ccccc4)c3=O)[C@H]2N1CC,1.0,0.0,0.0,0.0,-0.00031981791931224966,0.0,0.0,14.0,0.0,1.0,0.0
133,CCOC(=O)/C=c1/s/c(=C/c2ccc3cc(OC)ccc3c2)c(=O)n1CC(=O)NCC1CCCO1,1.0,0.0,0.0,0.0,-0.0004406750137734759,0.0,0.0,11.0,0.0,1.0,0.0
134,CCOC(=O)C1=C(C)Nc2nnnn2C1c1ccc(OC)c(Br)c1,1.0,0.0,0.0,1.0,6.139940599965924e-05,0.0,0.0,12.0,0.0,1.0,0.0
135,CCOC(=O)Cn1c(C(F)(F)F)nc2nc(Cl)c(Cl)nc21,1.0,0.0,0.0,0.0,-5.536996134621434e-05,0.0,0.0,11.0,0.0,1.0,0.0
136,CCOC(=O)N1CCN(C(=S)NC(=O)c2ccc(F)c(F)c2)CC1,1.0,0.0,0.0,0.0,-0.0006343961794410351,0.0,0.0,11.0,0.0,1.0,0.0
137,CCOC(=O)N1CCN=C1SCc1ccc(Cl)c(Cl)c1,1.0,0.0,0.0,0.0,-0.0011393850682897219,0.0,0.0,11.0,0.0,1.0,0.0
