,SMILES,False positives,True positives,FP - knn,TP - knn,Score - knn,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
11,C/C(CC(=O)N1CCN(C=O)CC1)=N\NC(=O)c1cccc([N+](=O)[O-])c1,-0.0,1.0,0.0,0.0,0.00015809950903376548,0.0,0.0,71.0,0.0,1.0,0.0
12,C/C(CC(=O)NCc1ccco1)=N\NC(=O)c1ccc([N+](=O)[O-])cc1Cl,-0.0,1.0,0.0,0.0,0.000273370715046251,0.0,0.0,69.0,0.0,1.0,0.0
13,C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)C(=O)NC(C)C,-0.0,1.0,0.0,0.0,0.00042635752226556606,0.0,0.0,64.0,0.0,1.0,0.0
14,C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)c1ccc(C)cc1,-0.0,1.0,0.0,0.0,0.0017874244594905868,0.0,0.0,62.0,0.0,1.0,0.0
15,C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)c1cccc(C)c1,-0.0,1.0,0.0,0.0,0.0016436839383836828,0.0,0.0,70.0,0.0,1.0,0.0
16,C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)c1cccc(F)c1,-0.0,1.0,0.0,0.0,0.0014991825498653717,0.0,0.0,43.0,0.0,1.0,0.0
17,C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)c1ccccc1C,-0.0,1.0,0.0,0.0,0.0017039977437717717,0.0,0.0,50.0,0.0,1.0,0.0
18,C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)c1ccncc1,-0.0,1.0,0.0,0.0,0.0011808120113339512,0.0,0.0,75.0,0.0,1.0,0.0
19,C/C(CC(=O)Nc1ccc(Cl)cn1)=N\NC(=O)Cc1cccs1,-0.0,1.0,0.0,0.0,0.0005087404010994777,0.0,0.0,62.0,0.0,1.0,0.0
20,C/C(CC(=O)Nc1ccc(F)cc1)=N\NC(=O)COc1ccccc1,-0.0,1.0,0.0,0.0,0.0012540806465554885,0.0,0.0,66.0,0.0,1.0,0.0
21,C/C(CC(=O)Nc1ccc(F)cc1F)=N\NC(=O)C(=O)N1CCCCC1,-0.0,1.0,0.0,0.0,0.00023584823663080692,0.0,0.0,78.0,0.0,1.0,0.0
22,C/C(CC(=O)Nc1ccccc1[N+](=O)[O-])=N\NC(=O)COc1ccccc1C,-0.0,1.0,0.0,0.0,0.0004897965171142648,0.0,0.0,69.0,0.0,1.0,0.0
23,C/C(CC(=O)Nc1ccccn1)=N\NC(=O)Cc1cccc2ccccc12,-0.0,1.0,0.0,0.0,0.0013750399307612515,0.0,1.0,87.0,0.0,1.0,0.0
24,C/C(CC(=O)Nc1ccccn1)=N\NC(=O)c1ccc(C)cc1,-0.0,1.0,0.0,1.0,0.003964665918726307,0.0,0.0,47.0,0.0,1.0,0.0
25,C/C(CC(=O)Nc1ccccn1)=N\NC(=O)c1cccc(C)c1,-0.0,1.0,0.0,1.0,0.003753562953311045,0.0,0.0,41.0,0.0,1.0,0.0
26,C/C(CC(=O)Nc1ccccn1)=N\NC(=O)c1ccncc1,-0.0,1.0,0.0,0.0,0.001151555260703218,0.0,1.0,85.0,0.0,1.0,0.0
27,C/C(CC(=O)Nc1cccnc1)=N\NC(=O)c1ccc([N+](=O)[O-])c(Cl)c1,-0.0,1.0,0.0,0.0,0.0005383491787932075,0.0,0.0,61.0,0.0,1.0,0.0
28,C=C(C)C(=O)NC1=NN(c2ccccc2)C(=O)C1,-0.0,1.0,0.0,0.0,0.0012092170813357028,0.0,0.0,73.0,1.0,-0.0,1.0
29,C=C(C)CNC(=S)N=Nc1c(O)[nH]c2ccc([N+](=O)[O-])cc12,1.0,0.0,1.0,0.0,8.879956497040903e-05,0.0,0.0,33.0,1.0,-0.0,1.0
30,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3C=CC(=O)[C@@]3(C)[C@@H](OC(=O)CC(=O)O[C@H]3[C@@H]4C(=C)C(=O)O[C@@H]4C[C@@H](C)[C@@H]4C=CC(=O)[C@]43C)[C@H]12,-0.0,1.0,1.0,0.0,7.913423236596775e-05,0.0,0.0,33.0,0.0,1.0,0.0
31,C=CCN1C(=O)NC(c2ccc(OC)cc2)(C(F)(F)F)S/C1=C(\C#N)c1nnc(N2CCOCC2)n1-c1ccccc1,-0.0,1.0,1.0,0.0,7.876218011726862e-05,0.0,0.0,43.0,0.0,1.0,0.0
32,C=CCNC1=C(Cl)C(=O)c2ccccc2C1=O,-0.0,1.0,0.0,1.0,0.002824428488342816,0.0,0.0,34.0,1.0,-0.0,1.0
33,C=CCOC(=O)C1=C(C)NC(=O)NC1c1ccc(OC(=O)c2ccco2)c(OC)c1,-0.0,1.0,0.0,0.0,0.00020953515030549101,1.0,0.0,31.0,0.0,1.0,0.0
34,C=CCOc1ccccc1CN(C(=O)CCl)c1ccc2c(c1)OCO2,-0.0,1.0,0.0,0.0,0.0003337582141816625,0.0,0.0,81.0,0.0,1.0,0.0
35,C=CCSC(=C(C#N)C#N)c1cc2c([nH]1)CCCC2,-0.0,1.0,0.0,0.0,0.00019164302881657727,0.0,0.0,70.0,0.0,1.0,0.0
36,C=CCn1c(-c2cccnc2Cl)nc2ccccc21,1.0,0.0,0.0,0.0,0.00019246885573731974,0.0,1.0,85.0,0.0,1.0,0.0
37,C=CCn1c(N)c(C(=O)Nc2cccc(C)c2)c2nc3ccccc3nc21,-0.0,1.0,0.0,0.0,0.00024527296292670245,0.0,0.0,34.0,0.0,1.0,0.0
38,C=CCn1c(NC(=O)c2ccc(Br)o2)c(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc21,1.0,0.0,0.0,0.0,0.00022328338172025364,0.0,0.0,46.0,0.0,1.0,0.0
39,C=COC(=O)CSc1snc(SCC(=O)OC)c1C#N,-0.0,1.0,0.0,0.0,0.00011897681916999095,0.0,0.0,33.0,0.0,1.0,0.0
40,C=CS(=O)c1sc(Cl)c(N2CCOCC2)c1[N+](=O)[O-],-0.0,1.0,0.0,0.0,0.00019531569173608968,0.0,0.0,34.0,0.0,1.0,0.0
41,C=CSc1sc(Cl)c(N2CCOCC2)c1[N+](=O)[O-],-0.0,1.0,0.0,0.0,0.00015765305775034303,1.0,0.0,30.0,0.0,1.0,0.0
42,CC(/C=C1\SC(=S)N(NC(=O)c2cccc(O)c2)C1=O)=C\c1ccccc1,-0.0,1.0,0.0,0.0,0.00022862744446924035,1.0,0.0,31.0,1.0,-0.0,1.0
43,CC(/C=N/NC(=O)Cc1cc(=O)[nH][nH]1)=C\c1ccccc1,-0.0,1.0,0.0,1.0,0.005974865478012087,0.0,1.0,89.0,0.0,1.0,0.0
44,CC(=O)C(=Nc1ccc(Cl)cc1Cl)NNc1cccc(Cl)c1,-0.0,1.0,1.0,0.0,9.809755702351465e-05,0.0,0.0,34.0,0.0,1.0,0.0
45,CC(=O)C(Sc1ncnc2c1nnn2-c1ccc(F)cc1)C(=O)N(C)C,-0.0,1.0,0.0,0.0,0.00028790744226222706,0.0,0.0,40.0,0.0,1.0,0.0
46,CC(=O)C12CC(C)=C(C)CC1CC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,1.0,0.0,1.0,0.0,7.99775239874231e-05,0.0,0.0,36.0,0.0,1.0,0.0
47,CC(=O)C1=C(c2ccc(Br)cc2)C(=O)c2ccccc2C1=O,-0.0,1.0,0.0,0.0,0.0004681024167679562,0.0,0.0,58.0,1.0,-0.0,1.0
48,CC(=O)N(C)C1=C(N2CCOCC2)C(=O)c2ccccc2C1=O,-0.0,1.0,0.0,1.0,0.005562072283694606,1.0,0.0,32.0,1.0,-0.0,1.0
49,CC(=O)N(C)Cc1ccc(C(=O)CCl)cc1,-0.0,1.0,0.0,0.0,0.001195487433094213,0.0,0.0,37.0,0.0,1.0,0.0
50,CC(=O)N(C1=C(N)C(=O)c2ccccc2C1=O)c1ccccc1,-0.0,1.0,0.0,1.0,0.0018619166386551508,0.0,1.0,87.0,1.0,-0.0,1.0
51,CC(=O)N(C1=C(N2CCOCC2)C(=O)c2ccccc2C1=O)c1ccc(C(=O)O)cc1,-0.0,1.0,0.0,0.0,0.001344708972952366,0.0,0.0,61.0,1.0,-0.0,1.0
52,CC(=O)N(C1CC(C)C(C#N)(C#N)C1(C#N)C#N)N(C)C,-0.0,1.0,0.0,0.0,0.0008554658490092546,0.0,0.0,81.0,1.0,-0.0,1.0
53,CC(=O)N(CCC(Cc1ccccc1)c1ccc2c(c1)OCO2)Cc1ccccc1F,-0.0,1.0,0.0,0.0,0.0003675838921686968,0.0,0.0,36.0,0.0,1.0,0.0
54,CC(=O)N(Cc1ccc(F)cc1)C1=C(NCCc2ccccc2)C(=O)c2ccccc2C1=O,-0.0,1.0,0.0,0.0,0.000895365208360193,0.0,0.0,78.0,1.0,-0.0,1.0
55,CC(=O)N(Cc1ccc(F)cc1)C1=C(NCc2ccccc2)C(=O)c2ccccc2C1=O,-0.0,1.0,0.0,0.0,0.0009487498376778225,0.0,0.0,77.0,1.0,-0.0,1.0
56,CC(=O)N(c1ccccc1)C(C)c1nc(C#N)c(C#N)nc1C,-0.0,1.0,0.0,0.0,0.0002841228899067676,0.0,0.0,62.0,0.0,1.0,0.0
57,CC(=O)N1C(=O)C2(C(C#N)=C(N)Oc3c2c(C)nn3-c2ccccc2)c2ccccc21,-0.0,1.0,0.0,0.0,0.00020069029713615133,0.0,0.0,55.0,0.0,1.0,0.0
58,CC(=O)N1CC2(c3ccccc3)CN(C(C)=O)CC(c3ccccc3)(C1)C2=O,1.0,0.0,0.0,0.0,0.0001069409062661437,0.0,0.0,62.0,0.0,1.0,0.0
59,CC(=O)N1CCC2(CC1)C(C#N)=C(N)Oc1n[nH]c(C)c12,-0.0,1.0,0.0,0.0,0.00034169110644280355,0.0,0.0,79.0,0.0,1.0,0.0
60,CC(=O)N1CCC2(CC1)C(C#N)=C(N)Oc1n[nH]c(CSc3ccc(C)cc3)c12,-0.0,1.0,0.0,0.0,0.00031962473553474684,0.0,0.0,74.0,0.0,1.0,0.0
61,CC(=O)NC(=S)c1c(N)n(Cc2ccccc2)c(=O)n(C)c1=O,1.0,0.0,0.0,0.0,0.0002389837218116846,0.0,0.0,33.0,0.0,1.0,0.0
62,CC(=O)NC(c1ccc(Cl)cc1)c1c(O)ccc2ccc(O)cc12,-0.0,1.0,0.0,0.0,0.0010143085227406667,0.0,0.0,59.0,1.0,-0.0,1.0
63,CC(=O)NC1=C(Nc2ccc(N(C)C)cc2)C(=O)c2ccccc2C1=O,-0.0,1.0,0.0,0.0,0.0011636238432058818,0.0,0.0,76.0,1.0,-0.0,1.0
64,CC(=O)NC1=NN(c2ccccc2)C(=O)C1,-0.0,1.0,0.0,0.0,0.0015165843368485407,0.0,1.0,82.0,1.0,-0.0,1.0
65,CC(=O)NC1C(=O)N(CCN2CCOCC2)c2ccc(Br)cc21,-0.0,1.0,0.0,0.0,0.000251377621439905,0.0,0.0,51.0,0.0,1.0,0.0
66,CC(=O)NC1C(=O)N(CCN2CCOCC2)c2ccc(C)cc21,-0.0,1.0,0.0,0.0,0.000723254770148416,0.0,0.0,65.0,0.0,1.0,0.0
67,CC(=O)NC1C(=O)N(CCN2CCOCC2)c2ccc(Cl)cc21,-0.0,1.0,0.0,0.0,0.000526762640837883,0.0,0.0,46.0,0.0,1.0,0.0
68,CC(=O)NC1C(=O)N(CCN2CCOCC2)c2ccc(F)cc21,-0.0,1.0,0.0,0.0,0.0009671666303579256,0.0,0.0,41.0,0.0,1.0,0.0
69,CC(=O)NC1N=C(C)N(c2ccccc2)C1=O,-0.0,1.0,0.0,0.0,0.0004978251594675041,0.0,0.0,52.0,0.0,1.0,0.0
70,CC(=O)NCCn1c(SCC(=O)NCc2ccco2)nc2ccccc2c1=O,-0.0,1.0,0.0,0.0,0.00039677844921792504,0.0,0.0,67.0,0.0,1.0,0.0
71,CC(=O)NCCn1c(SCc2ccccc2C)nc2ccccc2c1=O,-0.0,1.0,0.0,0.0,0.0011134955383104686,1.0,0.0,32.0,0.0,1.0,0.0
72,CC(=O)Nc1cc(OC(=O)c2ccco2)cc(OC(=O)c2ccco2)c1,-0.0,1.0,0.0,0.0,0.0001496603491209241,0.0,0.0,54.0,0.0,1.0,0.0
73,CC(=O)Nc1ccc(C(=O)NCc2cccnc2)cc1,1.0,0.0,0.0,0.0,0.001292829380889878,0.0,0.0,40.0,0.0,1.0,0.0
74,CC(=O)Nc1ccc(NC(=O)CSc2ncc(C(=O)Nc3ccc(F)cc3)c(=O)n2C)cc1,1.0,0.0,0.0,0.0,0.0002476082521203558,1.0,0.0,32.0,0.0,1.0,0.0
75,CC(=O)Nc1ccc(NC(=O)CSc2ncc(C(=O)Nc3ccccc3)c(=O)n2C)cc1,-0.0,1.0,0.0,0.0,0.00022240827614573305,1.0,0.0,31.0,0.0,1.0,0.0
76,CC(=O)Nc1ccc(NC(=O)c2nc(S(=O)(=O)Cc3cccc(C)c3)ncc2Cl)cc1,-0.0,1.0,0.0,0.0,0.0010306348866713892,1.0,0.0,31.0,0.0,1.0,0.0
77,CC(=O)Nc1ccc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)cc1,-0.0,1.0,0.0,0.0,0.0009596986345848494,0.0,0.0,40.0,0.0,1.0,0.0
78,CC(=O)Nc1ccc(OC(=O)c2ccco2)cc1,-0.0,1.0,0.0,0.0,0.0006974265340414724,0.0,0.0,33.0,0.0,1.0,0.0
79,CC(=O)Nc1ccc(S(=O)(=O)/N=C2\C(=O)c3ccccc3C([O-])=C2n2cc[n+](-c3ccccn3)c2)cc1,-0.0,1.0,0.0,0.0,0.00020994937050382537,0.0,1.0,85.0,1.0,-0.0,1.0
80,CC(=O)Nc1ccc(S(=O)(=O)NC2=C(N3CCN(c4ccc(F)cc4)CC3)C(=O)c3ccccc3C2=O)cc1,-0.0,1.0,0.0,0.0,0.0002799061757681522,0.0,0.0,45.0,1.0,-0.0,1.0
81,CC(=O)Nc1cccc(NC(=O)CSc2ncc(C(=O)Nc3ccccc3)c(=O)n2C)c1,-0.0,1.0,0.0,0.0,0.00018335228622094773,0.0,0.0,47.0,0.0,1.0,0.0
82,CC(=O)Nc1cccc(OC(=O)COc2ccc(Br)cc2)c1,-0.0,1.0,0.0,0.0,0.00048382299702904485,0.0,0.0,35.0,0.0,1.0,0.0
83,CC(=O)Nc1ccccc1NC(=O)C/C(C)=N/NC(=O)C(=O)N1CCCCC1,-0.0,1.0,0.0,0.0,0.00016847411441047816,0.0,1.0,85.0,0.0,1.0,0.0
84,CC(=O)OCCCNc1cc(SCc2ccco2)c2nonc2c1[N+](=O)[O-],-0.0,1.0,0.0,1.0,0.0019750861307363935,0.0,0.0,78.0,0.0,1.0,0.0
85,CC(=O)OCCN(C)c1cc(SC(C)C)c2nonc2c1[N+](=O)[O-],1.0,0.0,0.0,1.0,0.0019460639380341953,0.0,0.0,34.0,0.0,1.0,0.0
86,CC(=O)OCCNc1cc(SCc2ccco2)c2nonc2c1[N+](=O)[O-],-0.0,1.0,0.0,1.0,0.0024624856124439314,0.0,0.0,78.0,0.0,1.0,0.0
87,CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@@]21C,-0.0,1.0,1.0,0.0,7.886038512433001e-05,0.0,0.0,42.0,0.0,1.0,0.0
88,CC(=O)Oc1c(/C=C(\C#N)C(N)=O)[nH]c2ccccc12,-0.0,1.0,0.0,0.0,0.0003144312486942651,0.0,0.0,74.0,0.0,1.0,0.0
89,CC(=O)Oc1c(Br)cc(N(C(C)=O)S(=O)(=O)c2ccccc2)c2ccccc12,-0.0,1.0,0.0,0.0,0.0011245825563097275,0.0,0.0,37.0,0.0,1.0,0.0
90,CC(=O)Oc1cc2c(cc1Cl)C1(CC(c3ccccc3Cl)O2)CC(C)(C)NC(=S)N1,-0.0,1.0,0.0,0.0,0.00011017897349171657,0.0,0.0,45.0,0.0,1.0,0.0
91,CC(=O)Oc1ccc(N(C(C)=O)S(=O)(=O)c2ccc3ccccc3c2)cc1Br,-0.0,1.0,0.0,0.0,0.0009909832339340115,0.0,0.0,36.0,0.0,1.0,0.0
92,CC(=O)Oc1ccc2c(=O)oc(-c3ccccc3C)nc2c1,-0.0,1.0,0.0,0.0,0.0009129808837864197,0.0,0.0,33.0,0.0,1.0,0.0
93,CC(=O)Oc1ccc2ccccc2c1C(NC(=O)Cc1ccccc1)c1ccc(Cl)cc1,-0.0,1.0,0.0,0.0,0.0003440225708851907,0.0,0.0,43.0,0.0,1.0,0.0
94,CC(=O)c1c(Cl)nc2cccc3c2c1-c1ccccc1C3=O,1.0,0.0,0.0,0.0,0.0007701927637033393,0.0,0.0,33.0,0.0,1.0,0.0
95,CC(=O)c1cc(O)c2ccccc2c1O,-0.0,1.0,0.0,0.0,0.0006123668395305702,0.0,0.0,70.0,0.0,1.0,0.0
96,CC(=O)c1ccc(-c2cccc(-c3nc4ccccn4c3NC3CCCCC3)c2)cc1,-0.0,1.0,0.0,0.0,0.00014826859063210782,1.0,0.0,32.0,0.0,1.0,0.0
97,CC(=O)c1ccc(OC(=O)c2cccs2)cc1,-0.0,1.0,0.0,0.0,0.0005968768970699286,0.0,0.0,35.0,0.0,1.0,0.0
98,CC(=O)c1ccc(Sc2nnnn2-c2ccccc2)c([N+](=O)[O-])c1,-0.0,1.0,0.0,0.0,0.0002890170778626717,1.0,0.0,31.0,0.0,1.0,0.0
99,CC(=O)c1cccc(NC(=O)CSc2ncc(C(=O)Nc3ccccc3)c(=O)n2C)c1,-0.0,1.0,1.0,0.0,-0.0017288682575558338,0.0,0.0,37.0,0.0,1.0,0.0
100,CC(=O)c1cccc2c(O)c(C3=Nc4ccccc4C3=O)[nH]c12,-0.0,1.0,0.0,0.0,0.0004946185729424096,0.0,0.0,41.0,0.0,1.0,0.0
101,CC(=O)n1cc(N(C(=O)CCl)c2ccc(Cl)cc2)c2ccccc21,-0.0,1.0,0.0,0.0,0.0008870041836863098,0.0,0.0,59.0,0.0,1.0,0.0
102,CC(=O)n1cc(N(C(=O)CCl)c2ccc([N+](=O)[O-])cc2)c2ccccc21,-0.0,1.0,0.0,0.0,0.0003633036608763812,0.0,1.0,90.0,0.0,1.0,0.0
103,CC(=O)n1cc(N(C(=O)CCl)c2ccccc2)c2ccccc21,-0.0,1.0,0.0,0.0,0.0007759710337405471,0.0,1.0,86.0,0.0,1.0,0.0
104,CC(C)(C)C(=O)Nc1ccc(N=Nc2ccccc2)cc1,-0.0,1.0,1.0,0.0,8.811767825050683e-05,0.0,0.0,35.0,1.0,-0.0,1.0
105,CC(C)(C)C1CCc2sc(C(=O)NNC(=O)CCl)cc2C1,-0.0,1.0,0.0,0.0,0.0001592471847820803,0.0,0.0,67.0,0.0,1.0,0.0
106,CC(C)(C)NC(=O)C(c1ccc(Cl)cc1)N(Cc1ccco1)C(=O)CCl,-0.0,1.0,0.0,0.0,0.00030844456671060607,0.0,0.0,69.0,0.0,1.0,0.0
107,CC(C)(C)NC(=O)C(c1cccs1)N(CC1CCCO1)C(=O)c1ccc(-c2ccccc2)[nH]1,-0.0,1.0,0.0,0.0,0.0007237354214185132,0.0,0.0,33.0,0.0,1.0,0.0
108,CC(C)(C)NC(=O)CSc1ncnc2c1nnn2Cc1ccccc1Cl,-0.0,1.0,0.0,0.0,0.00045442941824011594,0.0,0.0,61.0,0.0,1.0,0.0
109,CC(C)(C)Nc1nc(Cl)nc(N(C#N)CN2C(=O)c3ccccc3S2(=O)=O)n1,-0.0,1.0,0.0,0.0,0.00021245434179019076,0.0,0.0,51.0,0.0,1.0,0.0
110,CC(C)(C)OC(=O)N/N=C\c1ccc(OC(=O)c2ccco2)cc1,-0.0,1.0,0.0,0.0,0.0003906661781654276,0.0,0.0,43.0,0.0,1.0,0.0
111,CC(C)(C)OC(=O)N1CC=C2C(C#N)=C(N)C(C#N)(C#N)C(c3cccs3)C2C1,-0.0,1.0,0.0,0.0,0.00022872811993847618,0.0,0.0,53.0,1.0,-0.0,1.0
112,CC(C)(C)OC(=O)NCCc1nnc(S(=O)(=O)Cc2ccc(Cl)cc2Cl)o1,-0.0,1.0,1.0,0.0,8.339017788458941e-05,0.0,1.0,85.0,0.0,1.0,0.0
113,CC(C)(C)c1[nH]nc2c1C(Cc1ccccc1)C(C#N)=C(N)O2,-0.0,1.0,0.0,0.0,0.0005752182032493984,0.0,0.0,54.0,0.0,1.0,0.0
114,CC(C)(C)c1[nH]nc2c1C(c1ccco1)C(C#N)=C(N)O2,-0.0,1.0,0.0,0.0,0.000505011354313333,0.0,0.0,41.0,0.0,1.0,0.0
115,CC(C)(C)c1[nH]nc2c1C(c1ccoc1)C(C#N)=C(N)O2,-0.0,1.0,0.0,0.0,0.00048620254576990364,0.0,0.0,56.0,0.0,1.0,0.0
116,CC(C)(C)c1c(Cl)c(O)c(-c2ccccc2)c(=O)n1-c1ccccc1,-0.0,1.0,0.0,0.0,0.0004187707063637098,1.0,0.0,31.0,0.0,1.0,0.0
117,CC(C)(C)c1cc(C(=O)CCN2CCOCC2)cc(C(C)(C)C)c1O,-0.0,1.0,0.0,0.0,0.00015176622857222165,1.0,0.0,30.0,0.0,1.0,0.0
118,CC(C)(C)c1cc(C(c2cccnc2)N2CCN(CCO)CC2)cc(C(C)(C)C)c1O,-0.0,1.0,1.0,0.0,9.058344983473807e-05,0.0,0.0,38.0,0.0,1.0,0.0
119,CC(C)(C)c1cc(NC(=O)CCl)n(-c2ccccc2)n1,-0.0,1.0,0.0,0.0,0.0016373117373833974,0.0,0.0,38.0,0.0,1.0,0.0
120,CC(C)(C)c1cc[n+](C2=C([O-])c3ccccc3C(=O)/C2=N\S(=O)(=O)c2ccccc2)cc1,-0.0,1.0,0.0,0.0,0.0005438578325924507,0.0,0.0,50.0,1.0,-0.0,1.0
121,CC(C)(C)c1cc[n+](C2=C([O-])c3ccccc3C(=O)/C2=N\S(=O)(=O)c2cccs2)cc1,-0.0,1.0,0.0,0.0,0.0002785169503765229,0.0,0.0,78.0,1.0,-0.0,1.0
122,CC(C)(C)c1ccc(/C=C(\c2nc3ccccc3[nH]2)S(=O)(=O)c2ccccc2)cc1,-0.0,1.0,0.0,0.0,0.0003127414973895834,0.0,1.0,82.0,0.0,1.0,0.0
123,CC(C)(C)c1ccc(C(=O)Cn2cnnc2C#N)cc1,-0.0,1.0,0.0,0.0,0.0009014985347641654,0.0,0.0,34.0,0.0,1.0,0.0
124,CC(C)(C)c1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)cc1,-0.0,1.0,0.0,0.0,0.001613523487287479,0.0,0.0,63.0,1.0,-0.0,1.0
125,CC(C)(C)c1cnnn1-c1ccc(C(=O)CCl)cc1,-0.0,1.0,0.0,0.0,0.0008009467719088172,0.0,0.0,75.0,0.0,1.0,0.0
126,CC(C)(C)c1csc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)n1,-0.0,1.0,1.0,0.0,9.879101104023955e-05,1.0,0.0,31.0,0.0,1.0,0.0
127,CC(C)(C)c1csc(Sc2ccc([N+](=O)[O-])cn2)n1,-0.0,1.0,0.0,0.0,0.0003563344889012372,1.0,0.0,32.0,0.0,1.0,0.0
128,CC(C)(C)c1noc2c1C(c1cccs1)C(C#N)=C(N)N2,-0.0,1.0,0.0,0.0,0.000286490259483953,0.0,0.0,43.0,0.0,1.0,0.0
129,CC(C)(C)n1nnnc1C(c1cccs1)N(Cc1cccnc1)Cc1ccccc1Cl,-0.0,1.0,1.0,0.0,9.418972537255372e-05,0.0,0.0,35.0,0.0,1.0,0.0
130,CC(C)(c1ccccc1)c1ccc(OCC2CO2)cc1,-0.0,1.0,1.0,0.0,7.889718036271658e-05,0.0,0.0,41.0,0.0,1.0,0.0
131,CC(C)=CCC/C(C)=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O,-0.0,1.0,0.0,0.0,0.0002780975787315566,0.0,0.0,44.0,0.0,1.0,0.0
132,CC(C)=CCC1=C(OCC(=O)O)C(=O)c2ccccc2C1=O,-0.0,1.0,0.0,0.0,0.00028230824555409853,0.0,0.0,63.0,1.0,-0.0,1.0
133,CC(C)C(=O)N1CCN(c2nc(-c3ccccc3)c3c(c2C#N)CCCC3)CC1,-0.0,1.0,0.0,0.0,0.0001804167776119254,1.0,0.0,31.0,0.0,1.0,0.0
134,CC(C)CC(=O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,-0.0,1.0,0.0,0.0,0.0003467012297475759,0.0,0.0,44.0,0.0,1.0,0.0
135,CC(C)CC(NC(=O)CCl)c1ccccc1,-0.0,1.0,0.0,0.0,0.0015747839841183894,0.0,0.0,44.0,0.0,1.0,0.0
136,CC(C)CC1C(C#N)=C(N)Oc2n[nH]c(-c3ccccc3)c21,-0.0,1.0,0.0,0.0,0.0006004712218473631,0.0,1.0,82.0,0.0,1.0,0.0
137,CC(C)CC1C(C#N)=C(N)Oc2n[nH]c(-c3cccs3)c21,-0.0,1.0,0.0,0.0,0.0004083566601143245,0.0,1.0,86.0,0.0,1.0,0.0
138,CC(C)CCn1c(N)c(C(=O)NCc2cccs2)c2nc3ccccc3nc21,-0.0,1.0,0.0,0.0,0.0002289474113635117,0.0,1.0,88.0,0.0,1.0,0.0
