,SMILES,False positives,True positives,FP - mvsa,TP - mvsa,Score - mvsa,FP - Catboost_self,TP - Catboost_self,Score - Catboost_self,FP - Catboost_test,TP - Catboost_test,Score - Catboost_test,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
35,C=CCn1c(SCC(=O)N2CCN(c3ccccc3)CC2)nnc1-c1ccco1,1.0,0.0,0.0,0.0,98.70765563822539,1.0,0.0,-0.2981861565870012,0.0,0.0,-0.12479046212889668,0.0,0.0,84.0,0.0,1.0,0.0
36,C=CCn1c(SCC(=O)c2ccc(O)c(O)c2)nnc1-c1cccnc1,-0.0,1.0,0.0,0.0,75.65284324456263,0.0,1.0,-0.050258669950669216,0.0,1.0,-0.02264959043162616,0.0,0.0,71.0,1.0,-0.0,1.0
37,C=CCn1c(SCc2ccc(C#N)cc2)nnc1-c1ccc(C)cc1,1.0,0.0,0.0,0.0,99.47842042669959,1.0,0.0,-0.2975762110262969,0.0,0.0,-0.12267035133411319,0.0,0.0,61.0,0.0,1.0,0.0
38,C=CCn1c(SCc2ccc3c(c2)OCO3)nc2scc(-c3ccco3)c2c1=O,1.0,0.0,0.0,0.0,98.43253636356188,0.0,0.0,-0.2738617839472761,0.0,0.0,-0.11764446522664587,0.0,1.0,116.0,0.0,1.0,0.0
39,CC(/C=C1\SC(=S)N(NS(=O)(=O)c2ccc(C)cc2)C1=O)=C\c1ccccc1,-0.0,1.0,0.0,0.0,79.12575436321234,0.0,0.0,-0.2679972772964997,0.0,0.0,-0.11480446689948581,0.0,0.0,73.0,1.0,-0.0,1.0
40,CC(/C=C1\SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O)=C\c1ccccc1,-0.0,1.0,0.0,0.0,75.87219379475334,0.0,0.0,-0.2738856833884381,0.0,0.0,-0.11418958284322436,0.0,0.0,54.0,1.0,-0.0,1.0
41,CC(=NO)c1cc(Br)c2cccc3c2c1CC3,1.0,0.0,0.0,0.0,97.70746973013541,0.0,0.0,-0.2799812276515543,0.0,0.0,-0.12502901276647238,0.0,0.0,66.0,0.0,1.0,0.0
42,CC(=O)C(C(C)=O)C1(O)C(=O)c2ccccc2C1=O,-0.0,1.0,0.0,1.0,69.1344045911467,0.0,0.0,-0.2875843342454271,0.0,0.0,-0.12490916820235556,0.0,0.0,103.0,1.0,-0.0,1.0
43,CC(=O)C1=C(C)OC2(O)c3ccccc3C(=O)C12O,-0.0,1.0,0.0,1.0,67.76984040926713,0.0,0.0,-0.24212757472865823,0.0,0.0,-0.10355738494694189,0.0,0.0,90.0,0.0,1.0,0.0
44,CC(=O)C1=C(O)C(=O)N(CCc2c[nH]c3ccccc23)C1c1ccco1,1.0,0.0,0.0,0.0,98.7676229976408,0.0,0.0,-0.22930083901796913,0.0,0.0,-0.09990737674405811,0.0,0.0,60.0,0.0,1.0,0.0
45,CC(=O)CC(c1ccccc1)C1(Cl)C(=O)c2ccccc2C1=O,1.0,0.0,0.0,0.0,96.19321628124365,0.0,0.0,-0.28971427161637986,0.0,0.0,-0.12007110905284399,0.0,0.0,67.0,1.0,-0.0,1.0
46,CC(=O)N(/N=C1\Sc2ccccc2C1=O)c1ccccc1C,-0.0,1.0,1.0,0.0,99.64755653984726,0.0,0.0,-0.26879608908465297,1.0,0.0,-0.1336034347624501,0.0,0.0,56.0,1.0,-0.0,1.0
47,CC(=O)N(C)C1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,1.0,0.0,0.0,0.0,98.70244589658951,0.0,0.0,-0.2878559425490159,0.0,0.0,-0.12852988510438854,0.0,0.0,54.0,0.0,1.0,0.0
48,CC(=O)N(C)c1ccc(N=Nc2c(C)[nH]n(C(N)=S)c2=O)cc1,1.0,0.0,0.0,0.0,99.12189726420752,0.0,0.0,-0.2712266994393185,0.0,0.0,-0.12143956240453643,0.0,0.0,79.0,1.0,-0.0,1.0
49,CC(=O)N1C2CCCCC2S[C@H]2CCCCC21,1.0,0.0,0.0,0.0,92.88804643440551,0.0,0.0,-0.2948550612971393,0.0,0.0,-0.12436537964169685,0.0,0.0,56.0,0.0,1.0,0.0
50,CC(=O)N1CCN(Cc2nc3cc(NC(=O)Cn4nc(C)c5ccccc5c4=O)ccc3n2C)CC1,1.0,0.0,0.0,0.0,98.30357281303688,0.0,0.0,-0.275761048971775,1.0,0.0,-0.133707106897904,0.0,0.0,59.0,0.0,1.0,0.0
51,CC(=O)N1CCN(c2ccccc2NC(=O)c2ccc3ccccc3c2)CC1,1.0,0.0,0.0,0.0,99.32478895087935,1.0,0.0,-0.2985350133317429,0.0,0.0,-0.12128397824623746,0.0,0.0,53.0,0.0,1.0,0.0
52,CC(=O)N1CCn2c3c(c(=O)c4cc(C)ccc42)CCC31,-0.0,1.0,0.0,0.0,97.10128845987181,0.0,0.0,-0.29129636419619387,0.0,0.0,-0.12761734408388517,0.0,0.0,96.0,0.0,1.0,0.0
53,CC(=O)N=Cc1c(C)c(C#N)c(=O)n(C)c1O,1.0,0.0,0.0,0.0,97.97589850676788,0.0,0.0,-0.24579026943373744,0.0,0.0,-0.10354184268788712,0.0,0.0,100.0,0.0,1.0,0.0
54,CC(=O)NC1=C(N2CC2C)C(=O)C(NC(C)=O)=C(N2CC2C)C1=O,-0.0,1.0,0.0,1.0,69.0892780196115,0.0,0.0,-0.26964487941021714,0.0,0.0,-0.10487167096998384,0.0,1.0,114.0,1.0,-0.0,1.0
55,CC(=O)NC1=NN(C(C)=O)C(C)(c2cccc([N+](=O)[O-])c2)S1,1.0,0.0,0.0,0.0,95.62157604935406,0.0,0.0,-0.29423495360846474,0.0,0.0,-0.12176231426222603,0.0,0.0,98.0,0.0,1.0,0.0
56,CC(=O)NCCN1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O,1.0,0.0,0.0,0.0,99.15382861293641,0.0,0.0,-0.29269261791320994,0.0,0.0,-0.12103044570351891,0.0,0.0,75.0,0.0,1.0,0.0
57,CC(=O)Nc1ccc(C(=O)OCC(=O)/C(C#N)=C(\C)N)cc1,1.0,0.0,0.0,0.0,99.51236565443284,0.0,0.0,-0.29575018675750486,0.0,0.0,-0.11945043424253259,0.0,0.0,73.0,0.0,1.0,0.0
58,CC(=O)Nc1ccc(N(C(=O)CNC(=O)c2ccco2)C(C(=O)NCC2CCCO2)c2ccccc2)cc1,1.0,0.0,0.0,0.0,99.38454438103543,0.0,0.0,-0.29312477290232364,0.0,0.0,-0.1291169142912404,1.0,0.0,51.0,0.0,1.0,0.0
59,CC(=O)Nc1ccc(NC2=C/C(=N/S(=O)(=O)c3cccs3)c3ccccc3C2=O)cc1,1.0,0.0,0.0,0.0,85.54052962323195,0.0,0.0,-0.21488007848157933,0.0,0.0,-0.12107751088830815,0.0,0.0,82.0,1.0,-0.0,1.0
60,CC(=O)Nc1ccc(NCc2ccc(C)s2)cc1,1.0,0.0,1.0,0.0,99.55477635241924,1.0,0.0,-0.2969577836648383,0.0,0.0,-0.1251992494976008,0.0,0.0,55.0,0.0,1.0,0.0
61,CC(=O)Nc1ccc(S(=O)(=O)/N=C2/NC(=O)/C(=C\c3ccco3)S2)cc1,1.0,0.0,0.0,0.0,94.93051923841446,0.0,0.0,-0.22236280910731546,0.0,0.0,-0.10973979966370663,0.0,0.0,54.0,0.0,1.0,0.0
62,CC(=O)Nc1ccc(S(=O)(=O)NCCSCc2c(Cl)cccc2Cl)cc1,1.0,0.0,0.0,0.0,89.28020908504591,0.0,0.0,-0.2910555618921261,0.0,0.0,-0.11945389856994607,0.0,1.0,122.0,0.0,1.0,0.0
63,CC(=O)Nc1ccc(S(=O)(=O)NCCSCc2ccc(Cl)cc2Cl)cc1,1.0,0.0,0.0,0.0,91.47282924560093,0.0,0.0,-0.27707056505695205,0.0,0.0,-0.11160294294258913,1.0,0.0,50.0,0.0,1.0,0.0
64,CC(=O)Nc1ccc(SCCC2CCCCN2C)cc1,1.0,0.0,0.0,0.0,99.46060882682293,1.0,0.0,-0.2971347070637329,0.0,0.0,-0.12601551347764586,0.0,0.0,87.0,0.0,1.0,0.0
65,CC(=O)Nc1ccc(Sc2ccccc2C(=O)O)cn1,-0.0,1.0,0.0,0.0,98.17611597107368,0.0,0.0,-0.28994434487612325,0.0,0.0,-0.12271050379306281,0.0,0.0,72.0,0.0,1.0,0.0
66,CC(=O)Nc1cccc(C(=O)OCc2ccccc2)c1,1.0,0.0,1.0,0.0,99.67550231039459,1.0,0.0,-0.29932385929736477,0.0,0.0,-0.12816139913740884,0.0,0.0,56.0,0.0,1.0,0.0
67,CC(=O)Oc1cccc2c1C(=O)C1CC=CC(OC(C)=O)C1C2=O,-0.0,1.0,0.0,0.0,98.40733280697033,0.0,0.0,-0.22823509435953995,0.0,0.0,-0.10524166391956756,0.0,0.0,69.0,1.0,-0.0,1.0
68,CC(=O)c1c(C)[nH]c(C(=O)CSc2nnc(-c3ccco3)n2Cc2ccccc2)c1C,1.0,0.0,0.0,0.0,97.80207569511037,0.0,0.0,-0.2908168914742463,0.0,0.0,-0.12197639184025855,0.0,0.0,58.0,0.0,1.0,0.0
69,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)cc2Br)c1C,1.0,0.0,1.0,0.0,99.57478522023878,0.0,0.0,-0.2949651466930727,0.0,0.0,-0.12482440472514722,0.0,0.0,71.0,0.0,1.0,0.0
70,CC(=O)c1c(C)nc(-c2ccc(Cl)cc2)nc1N=CN(C)C,1.0,0.0,0.0,0.0,99.41196585880616,0.0,0.0,-0.26334996090844554,0.0,0.0,-0.10397251716470156,0.0,0.0,65.0,0.0,1.0,0.0
71,CC(=O)c1cc(-c2ccccc2)n(CC(=O)NC2CCCCC2)c1C,1.0,0.0,0.0,0.0,99.42304027252857,1.0,0.0,-0.2966014920621878,0.0,0.0,-0.11306810978869075,0.0,0.0,71.0,0.0,1.0,0.0
72,CC(=O)c1cc(O)c2ccccc2c1O,-0.0,1.0,0.0,0.0,92.68362997992809,0.0,0.0,-0.10353741966460175,0.0,0.0,-0.042619661221166005,0.0,0.0,78.0,0.0,1.0,0.0
73,CC(=O)c1ccc(-n2c(-c3cc(-c4ccco4)[nH]n3)n[nH]c2=S)cc1,1.0,0.0,0.0,0.0,95.08416329989919,0.0,0.0,-0.29498073916514755,0.0,0.0,-0.13004095532643836,0.0,0.0,58.0,0.0,1.0,0.0
74,CC(=O)c1ccc(N(CC(=O)NCCc2ccccc2)C(=O)c2csnn2)cc1,1.0,0.0,1.0,0.0,99.5472220757137,0.0,0.0,-0.2636967081750793,0.0,0.0,-0.11111450568336588,0.0,0.0,70.0,0.0,1.0,0.0
75,CC(=O)c1ccc(N2CCN(C(=O)[C@H](C)NC(=O)c3ccccc3Cl)CC2)cc1,1.0,0.0,1.0,0.0,99.7123506246736,0.0,0.0,-0.2944159320373699,1.0,0.0,-0.13126939075324856,0.0,0.0,64.0,0.0,1.0,0.0
76,CC(=O)c1ccc(NC(=O)CC2Nc3cccc4cccc(c34)NC2=O)cc1,1.0,0.0,0.0,0.0,99.33485789310426,0.0,0.0,-0.29632963886852404,1.0,0.0,-0.13147729351227969,0.0,0.0,78.0,0.0,1.0,0.0
77,CC(=O)c1ccc(NC(=S)NCCc2cccc(Cl)c2)cc1,1.0,0.0,0.0,0.0,99.516856362688,1.0,0.0,-0.2979655546458788,1.0,0.0,-0.13077685101725556,0.0,0.0,53.0,0.0,1.0,0.0
78,CC(=O)c1ccc(NC(=S)Nc2cccc3cnccc23)cc1,1.0,0.0,0.0,0.0,95.42675833535834,0.0,1.0,-0.07991186106907083,0.0,1.0,-0.03703178731059267,0.0,0.0,81.0,0.0,1.0,0.0
79,CC(=O)c1ccc(S(=O)(=O)Nc2cccc(-n3cnnn3)c2)cc1,-0.0,1.0,0.0,0.0,99.38612681676595,0.0,0.0,-0.29190545548400826,0.0,0.0,-0.12923855371971155,0.0,1.0,114.0,0.0,1.0,0.0
80,CC(=O)c1cccc(NC(=O)CC2CCCC2)c1,1.0,0.0,1.0,0.0,99.71286765911401,1.0,0.0,-0.29838360461350605,0.0,0.0,-0.12196813816801604,1.0,0.0,52.0,0.0,1.0,0.0
81,CC(C(=O)Nc1ccc(O)c(C(=O)O)c1)N1C(=O)/C(=C/c2ccco2)SC1=S,-0.0,1.0,0.0,1.0,52.40833629633963,0.0,1.0,-0.0169219891950933,0.0,1.0,-0.008092206126311357,0.0,1.0,122.0,1.0,-0.0,1.0
82,CC(C(=O)Nc1ccc(O)cc1C(=O)O)N1C(=O)/C(=C\c2cccs2)SC1=S,1.0,0.0,0.0,0.0,83.4297174313981,0.0,0.0,-0.23253696838063626,0.0,0.0,-0.09677033354731361,0.0,0.0,83.0,1.0,-0.0,1.0
83,CC(C)(C#N)NC(=O)C1CCCN1S(=O)(=O)c1ccc2ccccc2c1,1.0,0.0,0.0,0.0,96.78425732246829,0.0,0.0,-0.2880892793380409,0.0,0.0,-0.11430342791594252,0.0,0.0,109.0,0.0,1.0,0.0
84,CC(C)(C)/C=N/NC(=O)CNC(=O)c1ccc2c(c1)OCCO2,1.0,0.0,0.0,0.0,99.21802487206608,0.0,0.0,-0.29499235239903737,0.0,0.0,-0.12539631983694893,1.0,0.0,50.0,0.0,1.0,0.0
85,CC(C)(C)C(=O)/C(C#N)=c1/s/c(=C/c2cn(-c3ccccc3)nc2-c2cccnc2)c(=O)n1-c1ccc(F)cc1,1.0,0.0,0.0,0.0,92.01698333518075,0.0,0.0,-0.17682750113628454,0.0,0.0,-0.08041171571276368,0.0,0.0,82.0,0.0,1.0,0.0
86,CC(C)(C)C(=O)NC1CC2CCCC(C1)N2C(=O)Nc1ccc(Cl)cc1,1.0,0.0,0.0,0.0,99.32920560415633,0.0,0.0,-0.2909080683964581,1.0,0.0,-0.1322608747613341,0.0,0.0,55.0,0.0,1.0,0.0
87,CC(C)(C)C1CCC2(CC1)C(Nc1cccc(C(F)(F)F)c1)=NC(=S)N2CC#N,1.0,0.0,0.0,0.0,97.812757907549,0.0,0.0,-0.2607933607755446,0.0,0.0,-0.11314651058420094,0.0,0.0,63.0,0.0,1.0,0.0
88,CC(C)(C)CC(=O)Nc1nnc(SCC(=O)NCc2cccs2)s1,1.0,0.0,0.0,0.0,98.035709525943,0.0,0.0,-0.2903126395282368,0.0,0.0,-0.12045679954616179,0.0,0.0,63.0,0.0,1.0,0.0
89,CC(C)(C)CN1CCNC(=O)C1CC(=O)N1CCC(C(=O)N2CCOCC2)CC1,1.0,0.0,0.0,0.0,95.80288373144317,0.0,0.0,-0.28832462188457986,0.0,0.0,-0.12119040844948417,0.0,0.0,78.0,0.0,1.0,0.0
90,CC(C)(C)NC(=O)C(c1ccco1)N(C(=O)Cn1nnc(-c2ccc(F)cc2)n1)c1ccccc1F,1.0,0.0,0.0,0.0,98.724401232642,0.0,0.0,-0.2938424574368698,0.0,0.0,-0.12605079928984383,1.0,0.0,50.0,0.0,1.0,0.0
91,CC(C)(C)NC(=O)COC(=O)c1ccc2c(c1)C(=O)N(Cc1ccco1)C2=O,1.0,0.0,0.0,0.0,98.41526149783488,0.0,0.0,-0.29361897477512017,0.0,0.0,-0.1307007307798918,0.0,0.0,75.0,0.0,1.0,0.0
92,CC(C)(C)c1[nH]nc2c1C(c1ccoc1)C(C#N)=C(N)O2,1.0,0.0,0.0,0.0,92.08176062621062,0.0,0.0,-0.29203546691223065,0.0,0.0,-0.12603087709816538,0.0,0.0,75.0,0.0,1.0,0.0
93,CC(C)(C)c1cc(C(=O)N/N=C/c2ccncc2)n[nH]1,1.0,0.0,1.0,0.0,99.55734195254438,0.0,0.0,-0.292542372980905,0.0,0.0,-0.12175013752507065,0.0,0.0,54.0,0.0,1.0,0.0
94,CC(C)(C)c1cc[n+](C2=C([O-])c3ccccc3C(=O)/C2=N\S(=O)(=O)c2ccccc2)cc1,-0.0,1.0,0.0,1.0,69.02773926012958,0.0,0.0,-0.17568788160398718,0.0,0.0,-0.09161594270961905,0.0,0.0,62.0,1.0,-0.0,1.0
95,CC(C)(C)c1cc[n+](C2=C([O-])c3ccccc3C(=O)/C2=N\S(=O)(=O)c2cccs2)cc1,-0.0,1.0,0.0,0.0,80.63035917092877,0.0,0.0,-0.1430269454909603,0.0,0.0,-0.07583478866049016,0.0,0.0,61.0,1.0,-0.0,1.0
96,CC(C)(C)c1ccc(S(=O)(=O)/N=C2\C=C(NS(=O)(=O)c3ccccc3)C(=O)c3ccccc32)cc1,-0.0,1.0,0.0,1.0,69.60063883421502,0.0,1.0,-0.03264209261938819,0.0,1.0,-0.02863174443369439,0.0,0.0,108.0,1.0,-0.0,1.0
97,CC(C)=NOCC(=O)Nn1c(COc2c(C)cccc2C)nc2ccccc2c1=O,1.0,0.0,1.0,0.0,99.70542382668265,0.0,0.0,-0.2904396069316229,0.0,0.0,-0.11580048630876304,0.0,0.0,56.0,0.0,1.0,0.0
98,CC(C)C1Nc2ccc(C(=O)O)cc2C2C=CCC21,1.0,0.0,0.0,0.0,92.36744757402491,0.0,0.0,-0.18991065672766574,0.0,0.0,-0.0899811971640465,0.0,0.0,58.0,1.0,-0.0,1.0
99,CC(C)CC(=O)N1CCC(O)(CS(=O)(=O)Cc2ccccc2Cl)CC1,1.0,0.0,1.0,0.0,99.681219633701,0.0,0.0,-0.29417160773444445,0.0,0.0,-0.1225028823457906,0.0,0.0,102.0,0.0,1.0,0.0
100,CC(C)CN(C(=O)COC(=O)c1ccc([N+](=O)[O-])s1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,1.0,0.0,0.0,0.0,90.46972041944866,0.0,1.0,-0.0630618897453599,0.0,1.0,-0.024391564680693385,0.0,0.0,65.0,0.0,1.0,0.0
101,CC(C)CNC(=O)c1cnn2c(C(F)(F)F)cc(C(F)(F)F)nc12,1.0,0.0,0.0,0.0,98.1598268301408,0.0,0.0,-0.29610712103723086,0.0,0.0,-0.12423886639502825,0.0,0.0,53.0,0.0,1.0,0.0
102,CC(C)Cn1c(N)c(C(=O)COC(=O)c2ccc([N+](=O)[O-])o2)c(=O)n(C)c1=O,1.0,0.0,0.0,0.0,88.77560782756801,0.0,0.0,-0.23246759402420197,0.0,0.0,-0.09153727390756733,0.0,0.0,99.0,0.0,1.0,0.0
103,CC(C)N(Cc1ccccc1)C(=O)C1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,1.0,0.0,1.0,0.0,99.55223327796811,0.0,0.0,-0.27915376232012845,0.0,0.0,-0.11990150064891703,0.0,0.0,53.0,0.0,1.0,0.0
