,SMILES,False positives,True positives,FP - DVRL,TP - DVRL,Score - DVRL,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
52,C=C(C)COc1ccc(-c2[nH]ncc2Oc2ccc(OC)cc2)c(O)c1,-0.0,1.0,0.0,0.0,0.49270185828208923,0.0,0.0,56.0,0.0,1.0,0.0
53,C=C(C)COc1ccc(-c2[nH]ncc2Oc2cccc(OC)c2)c(O)c1,1.0,0.0,0.0,0.0,0.49272340536117554,0.0,0.0,76.0,0.0,1.0,0.0
54,C=C(C)COc1ccc(-c2n[nH]c(C)c2-c2ccc(Br)cc2)c(O)c1,1.0,0.0,0.0,0.0,0.4922772943973541,0.0,1.0,99.0,0.0,1.0,0.0
55,C=C(C)COc1ccc(-c2n[nH]c(C)c2-c2ccccc2)c(O)c1,-0.0,1.0,0.0,0.0,0.49273791909217834,0.0,0.0,62.0,0.0,1.0,0.0
56,C=C(C)COc1ccc(-c2nc(N)ncc2-c2ccc(Cl)cc2)c(O)c1,1.0,0.0,0.0,1.0,0.49275362491607666,0.0,1.0,99.0,0.0,1.0,0.0
57,C=C(C)COc1ccc(-c2nc(N)ncc2Oc2ccc(OC)cc2)c(O)c1,1.0,0.0,0.0,0.0,0.4927522838115692,0.0,0.0,58.0,0.0,1.0,0.0
58,C=C(CC1([C@@H](NP(=O)(c2ccccc2)c2ccccc2)[C@H]2C[C@@H]2CCCC)CC1)c1ccccc1,1.0,0.0,0.0,0.0,0.49260130524635315,0.0,0.0,77.0,0.0,1.0,0.0
59,C=C1CCC2C(C)(C)[C@@H](O)CC[C@@]2(C)[C@@H]1COc1ccc2ccc(=O)oc2c1,-0.0,1.0,0.0,0.0,0.49268102645874023,1.0,0.0,52.0,0.0,1.0,0.0
60,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1,1.0,0.0,0.0,0.0,0.4927481710910797,0.0,0.0,95.0,0.0,1.0,0.0
61,C=CCN1C(=O)/C(=C/c2ccc(OC(C)=O)c(OCC)c2[N+](=O)[O-])SC1=S,1.0,0.0,0.0,0.0,0.4927215576171875,0.0,0.0,77.0,1.0,-0.0,1.0
62,C=CCNC(=S)N/N=C(\C)c1ccccn1,1.0,0.0,0.0,0.0,0.4920392632484436,0.0,0.0,81.0,0.0,1.0,0.0
63,C=CCOC(=O)C1=C(C)NC(SCC)=C(C#N)C1c1ccc(Cl)cc1,-0.0,1.0,1.0,0.0,0.488743394613266,0.0,0.0,76.0,0.0,1.0,0.0
64,C=CCSc1nc(-c2ccccc2)c2cc(Cl)ccc2n1,-0.0,1.0,0.0,0.0,0.4926835894584656,0.0,0.0,57.0,0.0,1.0,0.0
65,C=CCSc1nsc(NC(=O)Nc2ccc(F)cc2)n1,-0.0,1.0,0.0,0.0,0.4926348626613617,0.0,0.0,75.0,0.0,1.0,0.0
66,C=CCc1cc(/C=C2/NC(=O)N(CC)C2=O)cc(OCC)c1OCc1ccc(C(=O)O)cc1,1.0,0.0,0.0,0.0,0.49275025725364685,0.0,0.0,61.0,0.0,1.0,0.0
67,C=CCc1cc(C=O)cc(OC)c1OCc1ccc(Cl)cc1Cl,1.0,0.0,0.0,0.0,0.4926946461200714,0.0,0.0,90.0,0.0,1.0,0.0
68,C=CCc1cccc(/C=N/NC(=O)C(=O)Nc2ccc(C)cc2)c1O,1.0,0.0,0.0,0.0,0.49267351627349854,0.0,0.0,70.0,1.0,-0.0,1.0
69,C=CCn1c(=O)c(C(=O)NCc2ccccc2)c(O)c2ccccc21,-0.0,1.0,0.0,0.0,0.4927515387535095,0.0,0.0,55.0,0.0,1.0,0.0
70,C=CCn1c(COc2ccccc2)nnc1SCC(=O)N/N=C/c1cc(Cl)ccc1O,1.0,0.0,0.0,0.0,0.4925166070461273,0.0,0.0,63.0,1.0,-0.0,1.0
71,C=CCn1c(N)c(C(=O)Nc2cccc(C)c2)c2nc3ccccc3nc21,1.0,0.0,0.0,0.0,0.492752343416214,1.0,0.0,51.0,0.0,1.0,0.0
72,C=CCn1c(N2C(=O)CC(Cc3ccccc3)C2=O)nc2ccccc21,1.0,0.0,0.0,0.0,0.49274957180023193,0.0,0.0,64.0,0.0,1.0,0.0
73,C=CCn1c(NC(=O)c2ccc(C)cc2)nc2ccccc21,1.0,0.0,0.0,0.0,0.49273577332496643,0.0,0.0,59.0,0.0,1.0,0.0
74,C=CCn1c(O)c(C(C)=Nc2ccc(N(CC)CC)cc2)c(=O)[nH]c1=O,1.0,0.0,0.0,0.0,0.49275118112564087,0.0,0.0,76.0,1.0,-0.0,1.0
75,C=CCn1c(O)c(C(CC)=Nc2ccc(N(C)C)cc2)c(=O)[nH]c1=O,1.0,0.0,0.0,1.0,0.49275338649749756,0.0,0.0,57.0,1.0,-0.0,1.0
76,C=CCn1c(O)c(C(CC)=Nc2ccc(N(CC)CC)cc2)c(=O)[nH]c1=O,1.0,0.0,0.0,0.0,0.49274885654449463,0.0,1.0,101.0,1.0,-0.0,1.0
77,C=CCn1c(O)c(N=NC(=S)Nc2ccccc2F)c2ccccc21,1.0,0.0,0.0,1.0,0.49275320768356323,0.0,1.0,101.0,1.0,-0.0,1.0
78,C=CCn1c(SC(C)CC)nc(O)cc1=O,1.0,0.0,0.0,0.0,0.49261558055877686,1.0,0.0,52.0,0.0,1.0,0.0
79,C=CCn1c(SCC(=O)/C(C#N)=C(\C)N)nc2sc(C)c(C)c2c1=O,1.0,0.0,0.0,0.0,0.4927492141723633,0.0,0.0,58.0,0.0,1.0,0.0
80,C=CCn1c(SCc2cccc(C)c2)nnc1-c1csc(-n2nc(C)cc2C(F)(F)F)n1,-0.0,1.0,0.0,0.0,0.4927384555339813,0.0,0.0,81.0,0.0,1.0,0.0
81,CC(/C=C/C=C/c1ccccc1)=N/NC(=O)c1ccc2c(c1)OCCO2,1.0,0.0,0.0,0.0,0.49266159534454346,0.0,0.0,61.0,0.0,1.0,0.0
82,CC(/C=C/c1ccc(N(C)C)cc1)=N/N=C1/NC(=O)CC(C(=O)Nc2ccc(Cl)cc2)S1,1.0,0.0,0.0,0.0,0.4927501976490021,0.0,0.0,95.0,1.0,-0.0,1.0
83,CC(/C=C/c1ccc(N(C)C)cc1)=N\N=C1\NC(=O)CC(C(=O)Nc2ccccc2)S1,1.0,0.0,0.0,0.0,0.49275222420692444,0.0,0.0,75.0,1.0,-0.0,1.0
84,CC(/C=C1\SC(=S)N(NS(=O)(=O)c2ccc(C)cc2)C1=O)=C\c1ccccc1,1.0,0.0,0.0,0.0,0.49271678924560547,0.0,0.0,78.0,1.0,-0.0,1.0
85,CC(/C=C1\SC(=S)N(NS(=O)(=O)c2ccccc2)C1=O)=C\c1ccccc1,-0.0,1.0,0.0,0.0,0.49268490076065063,0.0,0.0,57.0,1.0,-0.0,1.0
86,CC(=O)C(=Nc1ccc(Cl)cc1Cl)NNc1cccc(Cl)c1,-0.0,1.0,0.0,0.0,0.49275141954421997,1.0,0.0,52.0,0.0,1.0,0.0
87,CC(=O)C1=C(c2ccc(Br)cc2)C(=O)c2ccccc2C1=O,-0.0,1.0,0.0,0.0,0.4927469491958618,0.0,0.0,66.0,1.0,-0.0,1.0
88,CC(=O)N(C)c1ccc(OCC(O)Cn2c3ccc(Cl)cc3c3cc(Cl)ccc32)cc1,-0.0,1.0,0.0,0.0,0.4927464425563812,0.0,0.0,65.0,0.0,1.0,0.0
89,CC(=O)N(C1=C(Cl)C(=O)c2ccccc2C1=O)C1CCCCC1,1.0,0.0,0.0,0.0,0.49269649386405945,0.0,0.0,53.0,1.0,-0.0,1.0
90,CC(=O)N(CCC(Cc1ccccc1)c1ccc2c(c1)OCO2)Cc1ccc(Cl)cc1,-0.0,1.0,0.0,0.0,0.49209538102149963,0.0,0.0,64.0,0.0,1.0,0.0
91,CC(=O)N1CCc2cc(S(=O)(=O)N3CCc4ccccc43)ccc21,1.0,0.0,1.0,0.0,0.48981568217277527,1.0,0.0,52.0,0.0,1.0,0.0
92,CC(=O)N1c2ccc(S(=O)(=O)N3CCC(C(=O)Nc4cc(C)ccn4)CC3)cc2CC1C,1.0,0.0,0.0,0.0,0.4927321970462799,1.0,0.0,52.0,0.0,1.0,0.0
93,CC(=O)NC(=S)Nc1ccc(NC(=S)NC(=O)/C=C/c2ccco2)cc1,1.0,0.0,0.0,1.0,0.492754191160202,0.0,0.0,83.0,0.0,1.0,0.0
94,CC(=O)NC(c1ccc(C)cc1)c1cc(Cl)c2cccnc2c1O,1.0,0.0,0.0,0.0,0.49273380637168884,0.0,1.0,98.0,1.0,-0.0,1.0
95,CC(=O)NC(c1ccc(Cl)cc1Cl)c1ccc2cccnc2c1O,1.0,0.0,0.0,1.0,0.49275344610214233,0.0,0.0,73.0,1.0,-0.0,1.0
96,CC(=O)NC(c1ccccc1)c1cc(Cl)c2cccnc2c1O,1.0,0.0,0.0,0.0,0.4927361309528351,0.0,0.0,79.0,1.0,-0.0,1.0
97,CC(=O)NNC(=S)NC(=O)C(c1ccccc1)c1ccccc1,1.0,0.0,0.0,0.0,0.49275198578834534,0.0,0.0,61.0,0.0,1.0,0.0
98,CC(=O)NS(=O)(=O)c1ccc(N=c2ssc3c2-c2ccc(C)cc2NC3(C)C)cc1,1.0,0.0,0.0,0.0,0.49272802472114563,0.0,0.0,82.0,0.0,1.0,0.0
99,CC(=O)Nc1ccc(C#Cc2ccc(NC(C)=O)cc2)cc1,1.0,0.0,0.0,0.0,0.49230313301086426,0.0,0.0,84.0,0.0,1.0,0.0
100,CC(=O)Nc1ccc(C2C(=O)c3ccccc3C2=O)cc1,1.0,0.0,0.0,0.0,0.4927122890949249,1.0,0.0,51.0,1.0,-0.0,1.0
101,CC(=O)Nc1ccc(NC(=O)CSc2nnc(NC(=O)c3ccc(Br)o3)s2)cc1,1.0,0.0,0.0,1.0,0.4927540719509125,0.0,0.0,73.0,0.0,1.0,0.0
102,CC(=O)Nc1nc(NC(=O)/C=C/c2ccccc2)n(-c2ccccc2)n1,1.0,0.0,0.0,1.0,0.49275344610214233,0.0,1.0,97.0,0.0,1.0,0.0
103,CC(=O)Nc1nc2ccccc2n1CCOc1ccccc1,1.0,0.0,0.0,1.0,0.49275314807891846,0.0,0.0,63.0,0.0,1.0,0.0
104,CC(=O)Nc1nnc(S(=O)(=O)N2CCN(c3ccc([N+](=O)[O-])cc3Cl)CC2)s1,1.0,0.0,0.0,1.0,0.4927540719509125,0.0,0.0,55.0,1.0,-0.0,1.0
105,CC(=O)Nc1sc(NC(=O)c2ccc([N+](=O)[O-])cc2)nc1-c1cccs1,1.0,0.0,0.0,0.0,0.4927521049976349,0.0,0.0,56.0,0.0,1.0,0.0
106,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CCn3nc(C)c(Cl)c3C)C2SC1,1.0,0.0,0.0,1.0,0.4927535653114319,0.0,0.0,95.0,0.0,1.0,0.0
107,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)c3ccc(COc4cccc(Cl)c4Cl)o3)C2SC1,-0.0,1.0,0.0,0.0,0.4927484691143036,0.0,0.0,72.0,0.0,1.0,0.0
108,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)c3ccc(F)cc3)C2SC1,1.0,0.0,0.0,1.0,0.49275362491607666,0.0,0.0,90.0,0.0,1.0,0.0
109,CC(=O)OCCCNc1cc(Sc2nc3ccccc3s2)c2nonc2c1[N+](=O)[O-],1.0,0.0,0.0,0.0,0.4927210807800293,0.0,0.0,91.0,0.0,1.0,0.0
110,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)C4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,-0.0,1.0,1.0,0.0,0.471698135137558,0.0,0.0,73.0,0.0,1.0,0.0
111,CC(=O)Oc1c(-c2ccc(Br)o2)oc2ccccc2c1=O,1.0,0.0,0.0,0.0,0.49274078011512756,0.0,0.0,86.0,0.0,1.0,0.0
112,CC(=O)[C@@]1(O)C(C)CC2C3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)C3C(O)C[C@@]21C,-0.0,1.0,0.0,0.0,0.49274343252182007,0.0,0.0,64.0,0.0,1.0,0.0
113,CC(=O)c1c(C)[nH]c(C(=O)Nc2nc(-c3ccc(-c4ccccc4)cc3)cs2)c1C,1.0,0.0,0.0,0.0,0.4927404224872589,1.0,0.0,52.0,0.0,1.0,0.0
114,CC(=O)c1c(O)cc(O)c(C(C)=O)c1O,1.0,0.0,0.0,0.0,0.4925473928451538,0.0,0.0,91.0,0.0,1.0,0.0
115,CC(=O)c1ccc(N2CCC(c3cc(-c4ccc(Cl)cc4Cl)n[nH]3)CC2)c([N+](=O)[O-])c1,1.0,0.0,0.0,0.0,0.49274688959121704,0.0,0.0,80.0,0.0,1.0,0.0
116,CC(=O)c1ccc(NC(=S)Nc2ccc(Br)c(Cl)c2)cc1,1.0,0.0,0.0,0.0,0.49247729778289795,0.0,0.0,95.0,0.0,1.0,0.0
117,CC(=O)c1cccc(OC(=O)c2ccc3c(=O)n4c(nc3c2)CCC4)c1,1.0,0.0,0.0,0.0,0.49275094270706177,0.0,0.0,54.0,0.0,1.0,0.0
118,CC(=O)c1sc(N/N=C\c2c(O)ccc3ccccc23)nc1C,1.0,0.0,0.0,0.0,0.49258336424827576,1.0,0.0,50.0,1.0,-0.0,1.0
119,CC(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)n1cc(Br)cn1,1.0,0.0,0.0,1.0,0.4927538335323334,0.0,1.0,97.0,0.0,1.0,0.0
120,CC(C)(C)C(=O)N1N=C(c2ccc(NS(C)(=O)=O)cc2)CC1c1cccs1,1.0,0.0,0.0,0.0,0.4926247298717499,1.0,0.0,50.0,0.0,1.0,0.0
121,CC(C)(C)C(=O)NC(=S)NNC(=O)c1ccc(Cl)cc1Cl,1.0,0.0,0.0,0.0,0.4927045404911041,0.0,0.0,73.0,0.0,1.0,0.0
122,CC(C)(C)C1CC=C2C(C#N)=C(N)C(C#N)(C#N)C(c3cccs3)C2C1,-0.0,1.0,0.0,0.0,0.49170538783073425,0.0,0.0,54.0,1.0,-0.0,1.0
123,CC(C)(C)C1CCC2(CC1)C(C#N)=C(SCC(=O)Nc1ccccc1)NC(=O)C2C#N,-0.0,1.0,0.0,0.0,0.4924265742301941,0.0,0.0,68.0,0.0,1.0,0.0
124,CC(C)(C)CC(=O)N1CCC(c2nc3c(nnn3Cc3c(F)cccc3Cl)c(=O)[nH]2)CC1,1.0,0.0,0.0,1.0,0.49275362491607666,0.0,0.0,74.0,0.0,1.0,0.0
125,CC(C)(C)N(Cc1ccccc1)C(=O)COc1cccnc1[N+](=O)[O-],1.0,0.0,0.0,0.0,0.4927304685115814,1.0,0.0,52.0,0.0,1.0,0.0
126,CC(C)(C)N/N=C1\CC(c2ccccc2)Oc2ccccc21,-0.0,1.0,1.0,0.0,0.49058470129966736,0.0,0.0,73.0,0.0,1.0,0.0
127,CC(C)(C)Nc1nc(-c2ccccn2)nc2ccccc12,1.0,0.0,0.0,0.0,0.4926772117614746,0.0,0.0,87.0,0.0,1.0,0.0
128,CC(C)(C)OC(=O)N1CCC(c2cc(=O)n3[nH]cc(C(=O)Nc4ccc(F)c(Cl)c4)c3n2)CC1,1.0,0.0,0.0,0.0,0.4927366077899933,0.0,0.0,68.0,0.0,1.0,0.0
129,CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)cc1)C(=O)OC(C)(C)C,1.0,0.0,0.0,0.0,0.49274498224258423,0.0,0.0,57.0,0.0,1.0,0.0
130,CC(C)(C)OC(=O)[C@H](Cc1ccccc1)NC(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)cc1,-0.0,1.0,0.0,0.0,0.49273693561553955,0.0,0.0,91.0,0.0,1.0,0.0
131,CC(C)(C)OC(=O)[C@H](Cc1ccccc1)NC(=O)c1[nH]cnc1C(=O)Nc1cccc(Cl)c1,-0.0,1.0,0.0,0.0,0.49271467328071594,0.0,0.0,72.0,0.0,1.0,0.0
132,CC(C)(C)[C@@H]1CCC(=O)N(CC[C@H](Sc2ccccc2)c2ccccc2)CC1,1.0,0.0,0.0,0.0,0.49174538254737854,0.0,0.0,79.0,0.0,1.0,0.0
133,CC(C)(C)[C@H]1CCC(=O)N([C@H](CSc2ccccc2)Cc2ccccc2)CC1,-0.0,1.0,0.0,0.0,0.4925761818885803,0.0,0.0,63.0,0.0,1.0,0.0
134,CC(C)(C)c1cc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)n[nH]1,1.0,0.0,0.0,0.0,0.4927201569080353,1.0,0.0,52.0,0.0,1.0,0.0
135,CC(C)(C)c1cc(C(=O)NNc2cc(C(F)(F)F)ccc2Cl)n(Cc2ccccc2)n1,1.0,0.0,0.0,0.0,0.492045134305954,0.0,1.0,99.0,0.0,1.0,0.0
136,CC(C)(C)c1cc(Cl)c(O)c(NC(=S)NC(=O)c2cccnc2)c1,1.0,0.0,0.0,0.0,0.49266037344932556,0.0,0.0,82.0,0.0,1.0,0.0
137,CC(C)(C)c1cc(NCc2ccccn2)n2ncc(-c3ccc(Cl)cc3)c2n1,1.0,0.0,1.0,0.0,0.4720451235771179,0.0,0.0,85.0,0.0,1.0,0.0
138,CC(C)(C)c1cc[n+](C2=C([O-])c3ccccc3C(=O)/C2=N\S(=O)(=O)c2ccccc2)cc1,1.0,0.0,0.0,0.0,0.49272680282592773,0.0,0.0,86.0,1.0,-0.0,1.0
