,SMILES,False positives,True positives,FP - DVRL,TP - DVRL,Score - DVRL,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
45,CC(/C=C/c1cccs1)=C\C(=O)O,1.0,0.0,0.0,0.0,0.5568162202835083,0.0,0.0,92.0,0.0,1.0,0.0
46,CC(=NCc1ccco1)C1=C(O)c2ccccc2C1=O,1.0,0.0,0.0,0.0,0.5530829429626465,0.0,0.0,106.0,1.0,-0.0,1.0
47,CC(=O)/C(=N/Nc1ccc(Br)cc1)N1CCCc2ccccc21,-0.0,1.0,0.0,0.0,0.5567672848701477,0.0,0.0,57.0,0.0,1.0,0.0
48,CC(=O)C1=C(C)NC2(O)c3ccccc3C(=O)C12O,1.0,0.0,0.0,0.0,0.5453899502754211,0.0,0.0,62.0,0.0,1.0,0.0
49,CC(=O)C1=C(O)C(=O)N(c2nccs2)C1c1ccccc1,1.0,0.0,0.0,0.0,0.5535627007484436,0.0,0.0,60.0,0.0,1.0,0.0
50,CC(=O)N(C)c1ccc(OCC(O)Cn2c3ccc(Cl)cc3c3cc(Cl)ccc32)cc1,1.0,0.0,0.0,0.0,0.5293297171592712,0.0,0.0,59.0,0.0,1.0,0.0
51,CC(=O)N1CCC2(CC1)NC(=O)N(c1ccccc1)N2,-0.0,1.0,0.0,0.0,0.5237631797790527,0.0,0.0,59.0,0.0,1.0,0.0
52,CC(=O)N1CSCC1C(=O)NNS(=O)(=O)c1cccc(C(F)(F)F)c1,1.0,0.0,0.0,0.0,0.5521456003189087,0.0,0.0,75.0,0.0,1.0,0.0
53,CC(=O)N1N=C(c2ccccc2)CC1c1ccccc1[N+](=O)[O-],1.0,0.0,0.0,0.0,0.546713650226593,0.0,1.0,109.0,0.0,1.0,0.0
54,CC(=O)N1c2ccc(C)cc2C(c2ccccc2)CC1C,1.0,0.0,0.0,0.0,0.5181804895401001,0.0,0.0,58.0,0.0,1.0,0.0
55,CC(=O)N=c1sccn1CC(=O)c1ccc([N+](=O)[O-])cc1,1.0,0.0,0.0,0.0,0.5548846125602722,0.0,0.0,58.0,0.0,1.0,0.0
56,CC(=O)NCCn1ccc2ccccc21,1.0,0.0,0.0,0.0,0.5441433787345886,0.0,0.0,60.0,0.0,1.0,0.0
57,CC(=O)Nc1ccc(C2=NN(Cc3nnc(-c4ccccc4)o3)C(=O)SC2)cc1,1.0,0.0,0.0,0.0,0.5540826320648193,0.0,0.0,88.0,0.0,1.0,0.0
58,CC(=O)Nc1ccc(N/C=C/C(=O)C(C)(C)C)cc1,1.0,0.0,0.0,1.0,0.5590860247612,0.0,0.0,63.0,0.0,1.0,0.0
59,CC(=O)Nc1ccc(N2C(=O)C3C4CC(=O)C(c5ccccc54)C3C2=O)cc1,1.0,0.0,0.0,0.0,0.5187965631484985,0.0,0.0,63.0,0.0,1.0,0.0
60,CC(=O)Nc1ccc(NC(=O)c2ccc(NS(=O)(=O)c3cc(C(C)(C)C)cc(C)c3C)cc2)cc1,-0.0,1.0,0.0,0.0,0.5576848983764648,0.0,1.0,110.0,0.0,1.0,0.0
61,CC(=O)Nc1ccc(Nc2nc3c(S(=O)(=O)c4ccc(C)c(C)c4)nnn3c3ccccc23)cc1,-0.0,1.0,0.0,0.0,0.5541892647743225,0.0,0.0,74.0,0.0,1.0,0.0
62,CC(=O)Nc1ccc(S(=O)(=O)NC2=C(N3CCN(c4ccc(F)cc4)CC3)C(=O)c3ccccc3C2=O)cc1,1.0,0.0,0.0,0.0,0.5241429805755615,0.0,0.0,75.0,1.0,-0.0,1.0
63,CC(=O)Nc1ccccc1OC(C)C(=O)N1CC(C)CC(C)C1,1.0,0.0,0.0,0.0,0.51795494556427,0.0,1.0,114.0,0.0,1.0,0.0
64,CC(=O)Nc1nnc(SCC(=O)c2ccc(F)cc2)s1,-0.0,1.0,0.0,0.0,0.555872917175293,0.0,0.0,104.0,0.0,1.0,0.0
65,CC(=O)OC(C)C(=O)NS(=O)(=O)c1ccc(C)cc1,1.0,0.0,0.0,0.0,0.553848922252655,0.0,0.0,71.0,0.0,1.0,0.0
66,CC(=O)Oc1ccc(-c2cccc(C(=O)OCC(=O)N(C)c3ccccc3)c2)cc1,1.0,0.0,0.0,0.0,0.5249121785163879,0.0,0.0,90.0,0.0,1.0,0.0
67,CC(=O)Oc1ccc(Cn2cnc3cc4ccccc4cc32)cc1,-0.0,1.0,0.0,0.0,0.5219625234603882,0.0,0.0,68.0,0.0,1.0,0.0
68,CC(=O)c1ccc(N2CCN(C(=O)c3n[nH]c4ccccc34)CC2)cc1,1.0,0.0,0.0,0.0,0.5298689603805542,0.0,0.0,56.0,0.0,1.0,0.0
69,CC(=O)c1ccc(N=C2C(=O)Nc3ccccc32)cc1,1.0,0.0,0.0,0.0,0.5546535849571228,0.0,0.0,62.0,0.0,1.0,0.0
70,CC(=O)c1ccc(NC(=O)CCCN2C(=O)/C(=C/C(C)=C/c3ccccc3)SC2=S)cc1,-0.0,1.0,0.0,0.0,0.5478692054748535,0.0,0.0,70.0,1.0,-0.0,1.0
71,CC(=O)c1ccc(NC(=S)N2C(C)CCCC2C)cc1,1.0,0.0,0.0,0.0,0.5460420250892639,0.0,0.0,59.0,0.0,1.0,0.0
72,CC(=O)c1cccc(N(CC(=O)Nc2ccc(F)cc2F)S(C)(=O)=O)c1,-0.0,1.0,1.0,0.0,0.511736273765564,0.0,0.0,55.0,0.0,1.0,0.0
73,CC(=O)c1cccc(N=Cc2c(O)c3ccccc3oc2=O)c1,-0.0,1.0,0.0,0.0,0.5468448400497437,0.0,0.0,106.0,0.0,1.0,0.0
74,CC(=O)c1ccccc1NC(=O)C1C2CCC(O2)C1C(=O)O,1.0,0.0,0.0,0.0,0.5570865273475647,0.0,0.0,68.0,0.0,1.0,0.0
75,CC(=O)c1nn(-c2cccc(Br)c2)cc1C(=O)c1ccc(Cl)cc1,1.0,0.0,0.0,0.0,0.5539329648017883,0.0,0.0,84.0,0.0,1.0,0.0
76,CC(=O)n1c2c(c3ccccc31)OC(N)=C(C#N)C2c1cccc(Cl)c1Cl,-0.0,1.0,0.0,0.0,0.5565758943557739,0.0,0.0,74.0,0.0,1.0,0.0
77,CC(C(=O)Nc1ccccc1Br)N1c2cccc3cccc(c23)S1(=O)=O,1.0,0.0,0.0,0.0,0.55677729845047,0.0,0.0,67.0,0.0,1.0,0.0
78,CC(C)(C)C(=O)Nc1cccc(-c2cc(-c3c(Cl)cccc3Cl)no2)c1,1.0,0.0,0.0,0.0,0.5481369495391846,1.0,0.0,54.0,0.0,1.0,0.0
79,CC(C)(C)N(NS(=O)(=O)c1ccc(F)cc1)c1ccccc1,1.0,0.0,0.0,0.0,0.5255739688873291,0.0,0.0,57.0,0.0,1.0,0.0
80,CC(C)(C)NC(=O)CSc1ncnc2c1nnn2Cc1ccccc1Cl,-0.0,1.0,0.0,0.0,0.5559871792793274,0.0,1.0,112.0,0.0,1.0,0.0
81,CC(C)(C)NC(=O)NC(=O)CN1CC=C(c2ccccc2)CC1,1.0,0.0,1.0,0.0,0.5137743949890137,0.0,0.0,61.0,0.0,1.0,0.0
82,CC(C)(C)NC(=O)c1ccc2c(c1)N(CC(=O)N1CCCCC1)C(=O)C(C)(C)O2,1.0,0.0,1.0,0.0,0.5161651968955994,0.0,0.0,66.0,0.0,1.0,0.0
83,CC(C)(C)NC(=O)c1ccc2c3c(cccc13)CC2,1.0,0.0,0.0,0.0,0.5182163715362549,0.0,0.0,101.0,0.0,1.0,0.0
84,CC(C)(C)OC(=O)N1CSC[C@H]1C(=O)NC[C@H](CC(=O)O)c1ccc(Cl)cc1,1.0,0.0,0.0,0.0,0.5423758029937744,0.0,0.0,82.0,0.0,1.0,0.0
85,CC(C)(C)c1[nH]ncc1[N+](=O)[O-],1.0,0.0,0.0,1.0,0.559088408946991,1.0,0.0,52.0,0.0,1.0,0.0
86,CC(C)(C)c1cc(NC(=O)CCSc2nnc3ccccn23)cc(C(C)(C)C)c1,1.0,0.0,0.0,0.0,0.5430236458778381,1.0,0.0,54.0,0.0,1.0,0.0
87,CC(C)(C)c1ccc(C(=O)CC(Sc2ccc(Cl)cc2)C(=O)O)cc1,-0.0,1.0,0.0,0.0,0.5541950464248657,0.0,0.0,56.0,0.0,1.0,0.0
88,CC(C)(C)c1ccc(Cn2c(=N)n(CC(O)c3ccco3)c3ccccc32)cc1,1.0,0.0,0.0,0.0,0.5408350229263306,0.0,0.0,56.0,0.0,1.0,0.0
89,CC(C)(C)c1ccc(OCC(=O)NN2Cc3ccccc3C2=N)cc1,1.0,0.0,0.0,0.0,0.518726646900177,0.0,0.0,92.0,0.0,1.0,0.0
90,CC(C)(C)c1cccc(/C=N/O)c1O,1.0,0.0,0.0,0.0,0.5532708764076233,0.0,0.0,66.0,0.0,1.0,0.0
91,CC(C)(CN)CC(=O)O,1.0,0.0,0.0,1.0,0.5583702325820923,0.0,0.0,83.0,0.0,1.0,0.0
92,CC(C)(CNC(=O)/C=C/c1ccc(F)cc1)CNC(=O)/C=C/c1ccc(F)cc1,-0.0,1.0,1.0,0.0,0.5164422392845154,0.0,0.0,76.0,0.0,1.0,0.0
93,CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1ccc2oc(-c3ccncc3)nc2c1,1.0,0.0,0.0,1.0,0.5590895414352417,0.0,1.0,110.0,0.0,1.0,0.0
94,CC(C)(c1ccccc1)c1ccc(OCCCN2CCNCC2)cc1,-0.0,1.0,1.0,0.0,0.5120444297790527,0.0,0.0,56.0,0.0,1.0,0.0
95,CC(C)=C1C2CCC1C1C(=O)N(c3nc(-c4ccccc4)c(C)s3)C(=O)C21,1.0,0.0,0.0,0.0,0.5377343893051147,0.0,0.0,74.0,0.0,1.0,0.0
96,CC(C)C(=O)N1CCC(n2nccc2NC(=O)CCOc2ccccc2)CC1,1.0,0.0,1.0,0.0,0.5133321285247803,1.0,0.0,54.0,0.0,1.0,0.0
97,CC(C)C(C(=O)NCc1ccccc1)N(CC1CCCO1)C(=O)CNS(=O)(=O)c1ccccc1,1.0,0.0,0.0,0.0,0.5243386626243591,0.0,0.0,83.0,0.0,1.0,0.0
98,CC(C)C(C)N(Cc1ccc(C(=O)O)cc1)C(=O)c1ccc2ccccc2n1,1.0,0.0,0.0,0.0,0.5454816222190857,0.0,0.0,58.0,0.0,1.0,0.0
99,CC(C)CC(/C(O)=C(\C#N)c1nc2ccccc2[nH]1)N1C(=O)c2ccccc2C1=O,1.0,0.0,0.0,0.0,0.5547904372215271,0.0,0.0,75.0,0.0,1.0,0.0
100,CC(C)CC(=O)Nc1ccc(N2CCOCC2)cc1,1.0,0.0,1.0,0.0,0.5154000520706177,0.0,0.0,98.0,1.0,-0.0,1.0
101,CC(C)CC(NS(=O)(=O)c1ccc2c(c1)oc(=O)n2C)C(=O)NC1CCCc2ccccc21,1.0,0.0,0.0,0.0,0.54571533203125,0.0,0.0,62.0,0.0,1.0,0.0
102,CC(C)CCN=CC1=C(O)CC(c2ccccc2)CC1=O,1.0,0.0,0.0,0.0,0.5538098216056824,0.0,0.0,67.0,0.0,1.0,0.0
103,CC(C)CCNC1c2ccccc2C(=O)N1Cc1ccccc1,1.0,0.0,0.0,0.0,0.5170960426330566,1.0,0.0,54.0,0.0,1.0,0.0
104,CC(C)CN(C(=O)c1cccs1)C1CCS(=O)(=O)C1,1.0,0.0,0.0,1.0,0.5585755705833435,0.0,0.0,62.0,0.0,1.0,0.0
105,CC(C)CSc1nnc2c(n1)[nH]c1ccccc12,1.0,0.0,0.0,0.0,0.554973840713501,0.0,0.0,59.0,0.0,1.0,0.0
106,CC(C)Cn1c(N)c(C(=O)COC(=O)c2ccc([N+](=O)[O-])o2)c(=O)n(C)c1=O,-0.0,1.0,0.0,0.0,0.5400347113609314,0.0,0.0,67.0,0.0,1.0,0.0
107,CC(C)N(Cc1ccccc1)C(=O)COC(=O)/C=C/c1cnc2ccccc2n1,-0.0,1.0,0.0,0.0,0.5577027797698975,0.0,0.0,63.0,0.0,1.0,0.0
108,CC(C)N(Cc1nc(-c2ccc(Cl)cc2)no1)C(=O)CN(C)S(=O)(=O)c1ccc(Cl)cc1,1.0,0.0,0.0,0.0,0.5572749376296997,0.0,0.0,85.0,0.0,1.0,0.0
109,CC(C)NC(=O)CN(C(=O)CCC(=O)Nc1nccs1)c1ccc2c(c1)OCO2,1.0,0.0,0.0,0.0,0.5213610529899597,0.0,0.0,66.0,0.0,1.0,0.0
110,CC(C)NC(=O)NC(=O)COc1ccc(Br)cc1Br,1.0,0.0,0.0,0.0,0.5455353856086731,0.0,0.0,87.0,0.0,1.0,0.0
111,CC(C)NCC(O)COCc1ccc(Cl)cc1,1.0,0.0,0.0,0.0,0.5392649173736572,1.0,0.0,53.0,0.0,1.0,0.0
112,CC(C)OC(=O)c1c(NC(=O)Cn2cnc([N+](=O)[O-])n2)sc2c1CCCC2,1.0,0.0,0.0,0.0,0.5539149641990662,0.0,0.0,58.0,0.0,1.0,0.0
113,CC(C)OC(=O)c1ccc(COc2ccc3ccc(=O)oc3c2)o1,-0.0,1.0,1.0,0.0,0.5122597813606262,0.0,0.0,66.0,0.0,1.0,0.0
114,CC(C)SC1=NC(C)(C)C=C(/C=C/c2ccc(Cl)cc2Cl)N1,-0.0,1.0,0.0,0.0,0.5501971244812012,0.0,0.0,82.0,0.0,1.0,0.0
115,CC(C)[C@H](NC(=O)OC(C)(C)C)c1nnc(SCC(=O)Nc2ccc(Br)cc2)o1,-0.0,1.0,0.0,0.0,0.519912838935852,0.0,0.0,84.0,0.0,1.0,0.0
116,CC(C)c1ccc(-n2cnn(-c3ncccc3[N+](=O)[O-])c2=O)cc1,1.0,0.0,0.0,1.0,0.5582253932952881,1.0,0.0,54.0,0.0,1.0,0.0
117,CC(C)c1ccc(/C=C/C(=O)n2nnc3ccccc32)cc1,-0.0,1.0,0.0,0.0,0.5266851186752319,0.0,0.0,83.0,0.0,1.0,0.0
118,CC(C)c1ccc(C2NC(=O)c3ccccc3O2)cc1,-0.0,1.0,0.0,0.0,0.5551014542579651,0.0,0.0,71.0,0.0,1.0,0.0
119,CC(C)c1ccc2c(c1)[C@H]1OCC[C@H]1[C@@H](c1cccs1)N2,1.0,0.0,1.0,0.0,0.5131529569625854,0.0,1.0,122.0,0.0,1.0,0.0
120,CC(C)c1nnc(SCc2ccc(CSc3nnc(C(C)C)n3N)cc2)n1N,1.0,0.0,0.0,0.0,0.5518708229064941,0.0,0.0,80.0,0.0,1.0,0.0
121,CC(C)n1cc(/C=N/NC(=O)COc2cccc3cccnc23)c2ccccc21,-0.0,1.0,0.0,0.0,0.5508016347885132,0.0,0.0,78.0,0.0,1.0,0.0
122,CC(CCC(=O)O)C1CC[C@H]2C3CCC4CC(=O)CCC4(C)[C@H]3CC(=O)C12C,1.0,0.0,0.0,0.0,0.5209393501281738,0.0,0.0,58.0,0.0,1.0,0.0
123,CC(CCc1ccccc1)NC(=O)CN1CCc2ccccc2C1,1.0,0.0,1.0,0.0,0.5132851600646973,0.0,0.0,94.0,0.0,1.0,0.0
124,CC(Cc1ccccc1)NCC(=O)Nc1cc(N(C)C)nc2ccccc12,1.0,0.0,1.0,0.0,0.5103696584701538,0.0,0.0,58.0,0.0,1.0,0.0
125,CC(NC(=O)/C=C/c1ccco1)c1nc2ccccc2n1Cc1cccc(Cl)c1,1.0,0.0,0.0,0.0,0.5556299090385437,0.0,0.0,70.0,0.0,1.0,0.0
126,CC(NC(=O)c1ccc(C(C)(C)C)cc1)C(c1cccs1)N1CCOCC1,1.0,0.0,1.0,0.0,0.5126256942749023,0.0,0.0,69.0,0.0,1.0,0.0
127,CC(OC(=O)/C=C/c1ccc2ccccc2n1)C(=O)NCc1ccccc1,-0.0,1.0,0.0,0.0,0.5272688269615173,0.0,1.0,122.0,0.0,1.0,0.0
128,CC(Oc1ccc(Cl)cc1)C(=O)/C=C/N(C)C,1.0,0.0,0.0,0.0,0.5573312640190125,1.0,0.0,54.0,0.0,1.0,0.0
129,CC(Oc1ccc(Cl)cc1)C(=O)OCC(=O)Nc1ncc(Cl)cc1Cl,1.0,0.0,0.0,0.0,0.537946343421936,0.0,0.0,84.0,0.0,1.0,0.0
130,CC(Oc1ccc(F)cc1Br)c1nc2ccccc2c(=O)[nH]1,-0.0,1.0,0.0,0.0,0.5273255705833435,0.0,0.0,65.0,0.0,1.0,0.0
131,CC(Sc1nc(-c2ccccc2)cc(C(F)(F)F)n1)C(=O)Nc1sc2c(c1C#N)CCC2,1.0,0.0,0.0,0.0,0.5570364594459534,0.0,0.0,57.0,0.0,1.0,0.0
132,CC(Sc1nnc2ccccn12)C(N)=O,1.0,0.0,0.0,0.0,0.5538812875747681,0.0,0.0,76.0,0.0,1.0,0.0
133,CC(c1ccc(F)cc1)n1c(Cn2ncc3ccccc3c2=O)n[nH]c1=S,1.0,0.0,0.0,0.0,0.5418579578399658,0.0,0.0,66.0,0.0,1.0,0.0
134,CC1(C)CC(=O)/C(=C\c2cccc([N+](=O)[O-])c2)C(C)(C)N1,-0.0,1.0,0.0,0.0,0.5467629432678223,0.0,0.0,76.0,0.0,1.0,0.0
135,CC1(C)CC(=O)C(C2C3=C(CC(C)(C)CC3=O)OC3=C2C(=O)CC(C)(C)C3)=C(O)C1,1.0,0.0,0.0,0.0,0.5561489462852478,0.0,0.0,67.0,0.0,1.0,0.0
136,CC1(C)CC(=O)C(C=Nc2cccnc2)=C(O)C1,-0.0,1.0,0.0,0.0,0.5530351996421814,0.0,1.0,133.0,0.0,1.0,0.0
137,CC1(C)CC(=O)C2=C(C1)N1C(=C(C#N)C2c2ccc(Cl)cc2)N=C(N)c2ccccc21,1.0,0.0,0.0,0.0,0.551163375377655,0.0,0.0,76.0,0.0,1.0,0.0
138,CC1(C)CC(=O)C2=C(C1)Nc1cc3c(cc1C2c1ccc2c(c1)OCO2)OCO3,-0.0,1.0,1.0,0.0,0.5134036540985107,0.0,0.0,62.0,0.0,1.0,0.0
139,CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)C2C#Cc1ccccc1,-0.0,1.0,0.0,0.0,0.5219507813453674,0.0,0.0,78.0,0.0,1.0,0.0
140,CC1(C)CC(=O)C=C(NC2=CC3OC(c4ccccc4)OCC3OC2=O)C1,1.0,0.0,0.0,0.0,0.5203855633735657,0.0,1.0,116.0,0.0,1.0,0.0
141,CC1(C)CC(CCN)(Cc2ccccc2Cl)CCO1,1.0,0.0,0.0,0.0,0.5187544822692871,0.0,0.0,60.0,0.0,1.0,0.0
142,CC1(C)Cc2c(C#N)c(N3CCCC3)nc(-c3ccco3)c2CO1,1.0,0.0,1.0,0.0,0.5148952603340149,0.0,1.0,111.0,0.0,1.0,0.0
143,CC1(C)Cc2nc(NCCN3CCOCC3)c(C#N)cc2CO1,1.0,0.0,0.0,0.0,0.5220997333526611,0.0,0.0,103.0,0.0,1.0,0.0
144,CC1(c2ccccc2)CC2CC(c3ccccc3)N1O2,1.0,0.0,0.0,0.0,0.5234994888305664,0.0,1.0,124.0,0.0,1.0,0.0
