,SMILES,False positives,True positives,FP - filter,TP - filter,Score - filter
163,CCOC(=O)Cc1cnc(NC(=O)Cn2nnc(-c3ccc(OCC)cc3)n2)s1,1.0,0.0,1.0,0.0,1.0
164,CCOC(=O)Cc1csc(NC(=O)COc2ccc3ccccc3c2)n1,-0.0,1.0,1.0,1.0,1.0
165,CCOC(=O)c1c(-c2ccc(OC)cc2)csc1NC(=O)CSc1ccccc1,1.0,0.0,1.0,0.0,1.0
166,CCOC(=O)c1c(C)[nH]c(C)c1C(=O)Cn1nnc(-c2ccccc2C)n1,-0.0,1.0,1.0,1.0,1.0
167,CCOC(=O)c1c(C)n(C)c2ccc(OCC(O)CN3CCC(C)CC3)cc12,1.0,0.0,1.0,1.0,1.0
168,CCOC(=O)c1c(C)sc2c1N(C(C)=O)c1cc(Cl)ccc1S2,-0.0,1.0,1.0,0.0,1.0
169,CCOC(=O)c1cnn(-c2ccccc2)c1-n1cccc1C(=O)C(=O)Nc1ccc(F)cc1,-0.0,1.0,1.0,1.0,1.0
170,CCOC(=O)c1cnn(-c2ccccc2)c1-n1cccc1C(=O)C(=O)Nc1ccccc1,-0.0,1.0,1.0,1.0,1.0
171,CCOC(=O)c1nnc(-c2ccccc2)o1,1.0,0.0,1.0,1.0,1.0
172,CCOC(=O)c1sc(NC(=O)C(CC)OC(=O)C(CC(C)C)NC(=O)c2ccccc2)nc1C,-0.0,1.0,1.0,0.0,1.0
173,CCOc1cc(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)ccc1OC,1.0,0.0,1.0,1.0,1.0
174,CCOc1cc(CNc2ccccc2)cc(Br)c1OCC(=O)NC(C)(C)C,-0.0,1.0,1.0,1.0,1.0
175,CCOc1cc(S(=O)(=O)NCc2ccc3c(c2)OCO3)c(C)cc1C,1.0,0.0,1.0,1.0,1.0
176,CCOc1ccc(-c2nc(CSCC(=O)NC3CCCc4ccccc43)c(C)o2)cc1,-0.0,1.0,1.0,0.0,1.0
177,CCOc1ccc(-c2nnc(NC(=O)c3ccc(OCC(C)C)c(OC)c3)o2)cc1,-0.0,1.0,1.0,0.0,1.0
178,CCOc1ccc(C(C)(C)C)cc1S(=O)(=O)n1nc(C)cc1C,-0.0,1.0,1.0,1.0,1.0
179,CCOc1ccc(C(C)C)cc1S(=O)(=O)n1nc(C)cc1C,1.0,0.0,1.0,1.0,1.0
180,CCOc1ccc(C2CC(c3cccc(OC)c3OC)n3nnnc3N2)cc1Cl,-0.0,1.0,1.0,1.0,1.0
181,CCOc1ccc(NC(=O)CSCc2cnn(-c3ccccc3)c2-n2cccc2)cc1,1.0,0.0,1.0,0.0,1.0
182,CCOc1ccc(NC(=O)CSc2nnc(-c3ccccc3Cl)n2Cc2ccco2)cc1,-0.0,1.0,1.0,0.0,1.0
183,CCOc1cccc(NC(=O)C2CC(=O)N(C)C(=Nc3ccccc3)S2)c1,1.0,0.0,1.0,0.0,1.0
184,CCOc1ccccc1NC(=O)C1CCCN(S(=O)(=O)c2ccc(OC)c(C)c2)C1,-0.0,1.0,1.0,1.0,1.0
185,CCOc1ccccc1OCCOc1ccccc1OC(C)C,-0.0,1.0,1.0,0.0,1.0
186,CCS(=O)(=O)n1nc(NCc2cccc(OC)c2)nc1NCc1cccc(OC)c1,-0.0,1.0,1.0,0.0,1.0
187,CC[n+]1c(/C=C/C=C/N(C(C)=O)c2ccccc2)sc2ccccc21,-0.0,1.0,1.0,1.0,1.0
188,CCc1ccc(-c2nc(CN3CCC(C(=O)NCCN(CC)c4ccccc4)CC3)c(C)o2)cc1,1.0,0.0,1.0,0.0,1.0
189,CCc1ccc(-c2nc(CN3CCC(C(=O)NCc4ccc(F)cc4)CC3)c(C)o2)cc1,-0.0,1.0,1.0,1.0,1.0
190,CCc1ccc(-c2nc(CN3CCC(C(=O)NCc4ccccc4OC)CC3)c(C)o2)cc1,1.0,0.0,1.0,1.0,1.0
191,CCc1ccc(-c2nc(CN3CCCC(C(=O)NCCc4ccc(OC)c(OC)c4)C3)c(C)o2)cc1,-0.0,1.0,1.0,0.0,1.0
192,CCc1ccc(CNC(=O)CCc2nc(-c3cccs3)no2)cc1,-0.0,1.0,1.0,1.0,1.0
193,CCc1ccc(NC(=S)NC2CC3CCCC(C2)N3Cc2cccs2)cc1,-0.0,1.0,1.0,0.0,1.0
194,CCc1ccc(S(=O)(=O)NCCc2csc(-c3ccccc3)n2)s1,-0.0,1.0,1.0,1.0,1.0
195,CCc1cccc(NC(=O)CS(=O)Cc2nc(-c3ccc(C)cc3)oc2C)c1,-0.0,1.0,1.0,1.0,1.0
196,CCc1ccccc1N(C)C(=O)CCc1nc(-c2ccc(C)cc2)no1,-0.0,1.0,1.0,1.0,1.0
197,CCc1ccccc1NC(=O)c1ccc(CN2CCC(Cc3ccccc3)CC2)cc1,-0.0,1.0,1.0,0.0,1.0
198,CCc1nc(C)cn1S(=O)(=O)c1cc(C)c(OC)cc1C,1.0,0.0,1.0,1.0,1.0
199,CCc1nnc(NC(=O)CC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)s1,-0.0,1.0,1.0,0.0,1.0
200,CCc1nnc(NC(=O)CSc2nnc(C3CCCCC3)n2-c2cccc(Cl)c2)s1,-0.0,1.0,1.0,0.0,1.0
