,SMILES,False positives,True positives,FP - filter,TP - filter,Score - filter
49,CC(=O)c1ccc(C(C)(C)c2ccc(C(C)=O)s2)s1,-0.0,1.0,0.0,1.0,0.0
50,CC(=O)c1ccc(OCC(O)CN2C(C)(C)CC(O)CC2(C)C)cc1,1.0,0.0,0.0,1.0,0.0
51,CC(=O)c1ccc(OCC(O)CN2C(C)CCCC2C)cc1,1.0,0.0,0.0,1.0,0.0
52,CC(=O)c1cccc(NC2c3ccccc3C(=O)N2Cc2ccc3c(c2)OCO3)c1,1.0,0.0,0.0,1.0,0.0
53,CC(=O)c1ccccc1NS(=O)(=O)c1c(C)nn(-c2ccccc2)c1C,1.0,0.0,0.0,1.0,0.0
54,CC(=O)c1ccccc1OCC(O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,-0.0,1.0,1.0,0.0,1.0
55,CC(=O)c1ccccc1OCCCN1CCCCC1,-0.0,1.0,0.0,1.0,0.0
56,CC(=O)c1ccccc1Oc1nc(CN2CCOCC2)nc2scc(-c3cccs3)c12,-0.0,1.0,1.0,0.0,1.0
57,CC(C(=O)c1ccccc1)n1cnc2ccccc2c1=O,1.0,0.0,0.0,1.0,0.0
58,CC(C)(C)C(=O)OCC1OC(n2cnc(C(N)=O)n2)C(O)C1O,1.0,0.0,0.0,1.0,0.0
59,CC(C)(C)N(Cc1ccccc1)C(=O)c1ccc2c(c1)OCCO2,1.0,0.0,0.0,1.0,0.0
60,CC(C)(C)N=C1NC(=NC(C)(C)C)c2ccccc21,1.0,0.0,1.0,0.0,1.0
61,CC(C)(C)NC(=O)Cn1c(=O)oc2cc(S(=O)(=O)N3CCc4ccccc43)ccc21,1.0,0.0,0.0,1.0,0.0
62,CC(C)(C)NC(=O)Cn1ccc(=N)c2ccccc21,1.0,0.0,0.0,1.0,0.0
63,CC(C)(C)P(=O)(CO)c1ccccc1,1.0,0.0,1.0,0.0,1.0
64,CC(C)(C)c1[nH]nc2c1C(c1cccnc1)C(C#N)=C(N)O2,1.0,0.0,0.0,1.0,0.0
65,CC(C)(C)c1cc(C(=O)NCc2ccccc2)ccn1,1.0,0.0,0.0,1.0,0.0
66,CC(C)(C)c1ccc(OCC(O)CS(=O)(=O)c2ccccn2)cc1,1.0,0.0,0.0,1.0,0.0
67,CC(C)(C)c1ccccc1OCC(=O)NCCC(=O)O,1.0,0.0,0.0,1.0,0.0
68,CC(C)(C)c1cnnn1-c1ccc(NC(=O)c2ccc(Br)o2)cc1,-0.0,1.0,0.0,1.0,0.0
69,CC(C)(C)n1nnnc1C(c1cccs1)N(Cc1ccccc1)Cc1cccnc1,-0.0,1.0,0.0,1.0,0.0
70,CC(C)(C)n1nnnc1C(c1cccs1)N(Cc1cccnc1)CC1CCCO1,-0.0,1.0,0.0,1.0,0.0
71,CC(C)(O)C#CC#CCN1CCOCC1,1.0,0.0,0.0,1.0,0.0
72,CC(C)=CCC/C(C)=C/CCC(C)NCCN1CCNCC1,-0.0,1.0,1.0,0.0,1.0
73,CC(C)=CCCC(C)CN(C)CCc1ccccn1,-0.0,1.0,0.0,1.0,0.0
74,CC(C)CC(=O)N1CCN(C(=O)c2cccc(F)c2)CC1,1.0,0.0,0.0,1.0,0.0
75,CC(C)CC(=O)N1CCN(S(C)(=O)=O)CC1,1.0,0.0,0.0,1.0,0.0
76,CC(C)CC(NC(=O)C1CCC(C)CC1)C(=O)Nc1ccccn1,1.0,0.0,0.0,1.0,0.0
77,CC(C)CC(c1nnnn1C(C)(C)C)N1CCN(C2CCCC2)CC1,1.0,0.0,0.0,1.0,0.0
78,CC(C)CCN(C)C1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,-0.0,1.0,0.0,1.0,0.0
79,CC(C)CCNC(=O)C(C)N(Cc1ccc(F)cc1)C(=O)c1ccc(CN2CCCCC2)o1,1.0,0.0,1.0,0.0,1.0
80,CC(C)CCNC(=O)Cn1c(=O)oc2cc(S(=O)(=O)N3CCc4ccccc43)ccc21,-0.0,1.0,0.0,1.0,0.0
81,CC(C)CCn1c(NCCN(C)C)nc2c1c(=O)[nH]c(=O)n2C,1.0,0.0,0.0,1.0,0.0
82,CC(C)COC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(Cc2ccccc2)CC1,1.0,0.0,0.0,1.0,0.0
83,CC(C)COc1ccc(C(=O)CCN2CCCCC2)cc1,-0.0,1.0,0.0,1.0,0.0
84,CC(C)C[C@H](NC(=O)OC(C)(C)C)c1nnc(SCC(=O)Nc2ccc(Br)cc2)o1,1.0,0.0,1.0,0.0,1.0
85,CC(C)Cn1c(SCC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)nc2ccccc21,-0.0,1.0,0.0,1.0,0.0
86,CC(C)Cn1cc(C(=O)NCC2CCCO2)c2c3ccccc3n(C)c2c1=O,1.0,0.0,0.0,1.0,0.0
87,CC(C)N(CCCNC(=O)C1CCN(S(=O)(=O)N2CCOCC2)CC1)Cc1ccccc1,1.0,0.0,1.0,0.0,1.0
88,CC(C)N1C(=O)C2ON(c3ccccc3)C(c3cccs3)C2C1=O,1.0,0.0,0.0,1.0,0.0
89,CC(C)OC(=O)CSc1nnc(-c2ccc(O)cc2)n1Cc1ccccc1,1.0,0.0,0.0,1.0,0.0
90,CC(C)OCCCNC(=O)c1cc2c(s1)CS(=O)(=O)C2,1.0,0.0,0.0,1.0,0.0
91,CC(C)Oc1ccc(C(=O)Nc2ccc(N3CCCC3)cc2)cc1,-0.0,1.0,1.0,0.0,1.0
92,CC(C)Sc1nc(SCC(=O)NCc2ccco2)c2c3c(sc2n1)COC(C)(C)C3,1.0,0.0,1.0,0.0,1.0
93,CC(C)c1ccc(N2C(=O)[C@@H]3Cc4ccccc4CN3C2=O)cc1,1.0,0.0,0.0,1.0,0.0
94,CC(C)c1ccc(O)c(N)c1,1.0,0.0,1.0,0.0,1.0
95,CC(C)c1cccc(C(C)C)c1OCCn1ccnc1,-0.0,1.0,0.0,1.0,0.0
96,CC(C)c1nc2oc3c(N4CCNCC4)ncnc3c2c2c1CCC2,-0.0,1.0,0.0,1.0,0.0
97,CC(C)n1c(-c2ccco2)csc1=Nc1cccnc1,-0.0,1.0,1.0,0.0,1.0
98,CC(C)n1c(=N)c(C(=O)NCCc2ccccc2)cc2c(=O)n3ccccc3nc21,-0.0,1.0,0.0,1.0,0.0
99,CC(C1CC1)N(C(=O)c1ccccc1O)c1ccccc1,1.0,0.0,0.0,1.0,0.0
100,CC(CCN(C)C)OC(=O)c1ccc(C(C)c2ccccc2)o1,-0.0,1.0,0.0,1.0,0.0
101,CC(CCc1ccc(O)cc1)N(C)CCc1ccccc1,-0.0,1.0,0.0,1.0,0.0
102,CC(CN(C)Cc1ccccc1)OC(=O)c1ccc2c(c1)OCCO2,-0.0,1.0,0.0,1.0,0.0
103,CC(CN1CCCCC1)OC(=O)c1cc2ccccc2o1,-0.0,1.0,0.0,1.0,0.0
104,CC(CN1CCCCC1)OC(=O)c1ccc2c(c1)OCO2,1.0,0.0,0.0,1.0,0.0
105,CC(Cc1cccs1)NC(=O)Nc1ccccc1,1.0,0.0,0.0,1.0,0.0
106,CC(NC(=O)CSc1ncnc2nc[nH]c12)c1ccccc1,1.0,0.0,0.0,1.0,0.0
107,CC(NC(=O)Nc1nnc(C(F)(F)F)s1)(C(F)(F)F)C(F)(F)F,-0.0,1.0,1.0,0.0,1.0
108,CC(NC(=O)c1ccc(N(C)C)cc1)C(c1cccs1)N1CCN(C)CC1,1.0,0.0,0.0,1.0,0.0
109,CC(O)(C#CCN1CCCC1)c1ccccc1,1.0,0.0,0.0,1.0,0.0
110,CC(O)CNC(=O)C1CCN(Cc2ccc(OCc3ccccc3)cc2)CC1,1.0,0.0,0.0,1.0,0.0
111,CC(OC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1)C(=O)Nc1ncc(Cl)cc1Cl,1.0,0.0,0.0,1.0,0.0
112,CC(OCC(O)CN(C)CCOc1ccccc1)c1ccc(Cl)cc1,-0.0,1.0,1.0,0.0,1.0
113,CC(Oc1ccc(Cl)cc1Cl)C(=O)NCc1ccncc1,1.0,0.0,0.0,1.0,0.0
114,CC1(C)CC(=O)C(C=Nc2ccc(O)cc2)=C(O)C1,1.0,0.0,1.0,0.0,1.0
115,CC1(C)CC(=O)CC(=NCC(=O)O)C1,1.0,0.0,1.0,0.0,1.0
116,CC1(C)CC(=O)c2c(nn(-c3ccccc3)c2N)C1,1.0,0.0,0.0,1.0,0.0
117,CC1(C)CC(N2CCC(=O)N(C3CC(C)(C)NC(C)(C)C3)C2)CC(C)(C)N1,1.0,0.0,0.0,1.0,0.0
118,CC1(C)CC2CC(C)(CN2c2ncnc3ccccc23)C1,1.0,0.0,0.0,1.0,0.0
119,CC1(C)CN=C(N2CCN(c3ncnc4sc5c(c34)CCCC5)CC2)S1,-0.0,1.0,1.0,0.0,1.0
120,CC1(C)CN=C(NC2CCCCC2)S1,-0.0,1.0,1.0,0.0,1.0
121,CC1(C)CN=C(NCc2ccccc2Cl)S1,-0.0,1.0,1.0,0.0,1.0
122,CC1(C)Cc2c(sc3c2C2=NCCN2C=N3)CS1,-0.0,1.0,0.0,1.0,0.0
123,CC1(C)Cc2c(sc3nc4n(c(=N)c23)CCCCC4)CO1,1.0,0.0,0.0,1.0,0.0
124,CC1(C)NC(=O)N(CC(O)COc2cc3ccccc3cc2C(=O)N2CCCCC2)C1=O,1.0,0.0,0.0,1.0,0.0
125,CC1(C)Nc2ccccc2N(CC(=O)N2CCCCC2)C1=O,1.0,0.0,0.0,1.0,0.0
126,CC12CN(Cc3ccccc3)CC(C)(CN(Cc3ccccc3)C1)C2=NO,-0.0,1.0,1.0,0.0,1.0
127,CC12CN3CC(C)(CN(C1)C3c1ccc(Br)cc1)C2,-0.0,1.0,0.0,1.0,0.0
128,CC1=CC(=C2C(=O)c3ccccc3C2=O)C=C(C)O1,1.0,0.0,1.0,0.0,1.0
129,CC1=CC(C)(C)N=C(Nc2ccc(C)cc2)S1,-0.0,1.0,1.0,0.0,1.0
130,CC1=NC(Nc2nc(C)c3ccccc3n2)=NC(C)(C)C1,-0.0,1.0,0.0,1.0,0.0
131,CC1=Nn2c(nnc2-c2ccccc2)SC1,1.0,0.0,1.0,0.0,1.0
132,CC1CC(C)CN(CC(C)(C)NS(=O)(=O)c2ccccc2)C1,1.0,0.0,0.0,1.0,0.0
133,CC1CCC(NCCc2ccc3c(c2)OCO3)CC1,-0.0,1.0,0.0,1.0,0.0
134,CC1CCCC(C)N1CC(O)COc1ccc(Cl)cc1,-0.0,1.0,0.0,1.0,0.0
135,CC1CCCC(C)N1CCCNC(=O)c1cc2c(=O)n(C)c3ccccc3c2n1C,1.0,0.0,0.0,1.0,0.0
136,CC1CCCCN1CCCNC(=O)C1CCN(c2nc3ccccc3o2)CC1,-0.0,1.0,0.0,1.0,0.0
137,CC1CCCCN1CCNC(=O)C1CC(=O)N(c2ccc(F)c(Cl)c2)C1,1.0,0.0,0.0,1.0,0.0
138,CC1CCCCN1CCNC(=O)c1cc2c(-c3ccccc3F)nn(C)c2s1,-0.0,1.0,0.0,1.0,0.0
139,CC1CCCCN1CCNC(=O)c1cc2c(=O)n(C)c3ccccc3c2n1C,-0.0,1.0,0.0,1.0,0.0
140,CC1CCCCN1CCn1cnc2c([nH]c3ccccc32)c1=O,-0.0,1.0,0.0,1.0,0.0
141,CC1CCCN(C(=O)COC(=O)c2n[nH]c3ccccc23)C1,1.0,0.0,0.0,1.0,0.0
142,CC1CCCN(C(C(=O)Nc2ccc3c(c2)OCO3)c2ccccc2)C1,-0.0,1.0,0.0,1.0,0.0
143,CC1CCCN(CC(=O)Nc2ccc(S(=O)(=O)N3CCCCCC3)cc2)C1,-0.0,1.0,0.0,1.0,0.0
144,CC1CCCN(CCC(=O)c2ccc(Br)cc2)C1,1.0,0.0,0.0,1.0,0.0
145,CC1CCCN(CCCNC(=O)c2coc3nc4ccccc4nc23)C1,-0.0,1.0,0.0,1.0,0.0
146,CC1CCCN(Cc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2c(F)cccc2Cl)C1,1.0,0.0,0.0,1.0,0.0
147,CC1CCCN(c2nc3ccsc3c(=O)s2)C1,-0.0,1.0,1.0,0.0,1.0
148,CC1CCN(CC(O)COC2CCC(C(C)(C)C)CC2)CC1,1.0,0.0,0.0,1.0,0.0
149,CC1CCN(CCCNC(=O)c2coc3nc4ccccc4nc23)CC1,-0.0,1.0,0.0,1.0,0.0
150,CC1CCN(CCc2nc3cc(NC(=O)Nc4ccccc4)ccc3n2C)CC1,-0.0,1.0,0.0,1.0,0.0
151,CC1CCN(CCc2nc3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3n2C)CC1,-0.0,1.0,0.0,1.0,0.0
152,CC1CCN(CCc2nc3cc(NS(=O)(=O)c4ccccc4)ccc3n2C)CC1,-0.0,1.0,0.0,1.0,0.0
153,CC1CCN(Cc2ccc(NC(=O)CC3Oc4ccccc4NC3=O)cc2)CC1,-0.0,1.0,0.0,1.0,0.0
154,CC1CCc2cc(F)ccc2N1C(=O)CSc1nnc(-c2cccs2)n1C,1.0,0.0,0.0,1.0,0.0
155,CC1CCc2nc(NC(=O)CN3CCOCC3)sc2C1,1.0,0.0,0.0,1.0,0.0
156,CC1CN=C(Nc2ccc(N(C)C)cc2)S1,1.0,0.0,1.0,0.0,1.0
157,CC1Cc2ccccc2N1CC(=O)NC(=O)NCc1ccco1,1.0,0.0,0.0,1.0,0.0
158,CCC(=Nc1ccc(Cc2ccncc2)cc1)c1c(O)n(C)c(=O)n(C)c1=O,-0.0,1.0,1.0,0.0,1.0
159,CCC(=O)N1c2ccc(S(=O)(=O)CCC(=O)N3CCn4c3nc3ccccc34)cc2CC1C,1.0,0.0,0.0,1.0,0.0
160,CCC(=O)Nc1cc(Cl)ccc1N1CCN(C(=O)CC)CC1,1.0,0.0,0.0,1.0,0.0
161,CCC(=O)Nc1ccc(N2CCN(Cc3ccccc3F)CC2)cc1,1.0,0.0,1.0,0.0,1.0
162,CCC(=O)Nc1ccc(NC(=O)CN2CCCC(C)C2)c(Cl)c1,1.0,0.0,0.0,1.0,0.0
163,CCC(=O)Nc1cccc(NC(=O)c2ccc3c(c2)OCCO3)c1,1.0,0.0,0.0,1.0,0.0
164,CCC(=O)c1ccc(OCC(O)CN(C)C2CCCCC2)cc1,-0.0,1.0,0.0,1.0,0.0
165,CCC(=O)c1ccc(OCC(O)CN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,1.0,0.0,0.0,1.0,0.0
166,CCC(C)(NC(=O)c1ccccn1)C(=O)NC1CCCCC1,1.0,0.0,0.0,1.0,0.0
167,CCC(C)N(C(=O)COC(=O)Cc1n[nH]c(=O)c2ccccc12)C1CCS(=O)(=O)C1,1.0,0.0,0.0,1.0,0.0
168,CCC(C)N(C)Cc1cccc(C2(O)CCN(S(=O)(=O)c3ccc(F)cc3)CC2)c1,-0.0,1.0,0.0,1.0,0.0
169,CCC(C)N(CCNC(=O)CC1Oc2ccc(C)cc2NC1=O)C1CCCCC1,-0.0,1.0,0.0,1.0,0.0
170,CCC(C)N(CCNC(=O)CC1Oc2ccccc2NC1=O)C1CCCCC1,-0.0,1.0,0.0,1.0,0.0
171,CCC(C)NS(=O)(=O)c1cccs1,1.0,0.0,1.0,0.0,1.0
172,CCC(CC)C(=O)Nc1c2c(nn1-c1ccc(OC)cc1)CS(=O)C2,1.0,0.0,0.0,1.0,0.0
173,CCC(O)(CCN1CCCCC1)c1ccccc1,-0.0,1.0,0.0,1.0,0.0
174,CCC(O)CNc1nc(SC)nc2sc3c(c12)CCN(C)C3,-0.0,1.0,0.0,1.0,0.0
175,CCC(Sc1nc(C)cc(=O)[nH]1)C(=O)Nc1nnc(C)s1,1.0,0.0,0.0,1.0,0.0
176,CCC(Sc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)C(=O)OC,1.0,0.0,0.0,1.0,0.0
177,CCC(Sc1ncnc2c1nnn2-c1ccc(F)cc1)C(=O)OC,1.0,0.0,0.0,1.0,0.0
178,CCC(c1ccccc1)c1nc(-c2ccccn2)no1,1.0,0.0,0.0,1.0,0.0
179,CCC(c1nnnn1Cc1ccco1)N(Cc1ccccc1OC)Cc1cc2cc(C)ccc2[nH]c1=O,1.0,0.0,1.0,0.0,1.0
180,CCC/C(O)=C1\C(=O)CC(C)(C)CC1=Nc1ccccc1OC,1.0,0.0,1.0,0.0,1.0
181,CCC1(C)Cc2c(sc3c2c(=O)n(C)c2nnc(SCCc4ccccc4)n32)CO1,-0.0,1.0,0.0,1.0,0.0
182,CCC1(C)Cc2c(sc3nc4n(c(=O)c23)CCCS4)CO1,1.0,0.0,0.0,1.0,0.0
183,CCC1(C)Cc2ccccc2-c2nc3n(c(=O)c21)CCCCC3,-0.0,1.0,0.0,1.0,0.0
184,CCC1(C)Cc2ccccc2/C(=C/C(=O)N2CCCCC2)N1,-0.0,1.0,0.0,1.0,0.0
185,CCC1CCCCN1CCCNC(=O)c1cn(CC(C)C)c(=O)c2cc(OC)c(OC)cc12,-0.0,1.0,1.0,0.0,1.0
186,CCC1Oc2ccccc2N(CC(=O)NCCN2CCc3ccccc3C2)C1=O,-0.0,1.0,0.0,1.0,0.0
187,CCCC(=O)Nc1ccc2oc(-c3cccnc3)nc2c1,1.0,0.0,0.0,1.0,0.0
188,CCCC(C)c1nnc(NC(=O)C2CCCO2)s1,-0.0,1.0,0.0,1.0,0.0
189,CCCC(O)(CCN1CCOCC1)c1ccc(Br)cc1,-0.0,1.0,0.0,1.0,0.0
190,CCCC1(CCC)NC(=O)NC1=O,1.0,0.0,1.0,0.0,1.0
191,CCCCC(=NCCO)C1=C(O)C(C(=O)OC)C(C)(C)CC1=O,1.0,0.0,1.0,0.0,1.0
192,CCCCC(=O)NC1(C(F)(F)F)C(=O)Nc2c1c(=O)[nH]c(=O)n2Cc1ccco1,1.0,0.0,0.0,1.0,0.0
193,CCCCC(CCC(=O)Nc1ccccc1C(=O)OCC)C(=O)O,1.0,0.0,1.0,0.0,1.0
194,CCCCC(c1nnnn1Cc1ccco1)N1CCN(c2nc3ccccc3s2)CC1,1.0,0.0,0.0,1.0,0.0
195,CCCCCC(=O)Nc1ccc(N2CCN(CC)CC2)c(Cl)c1,-0.0,1.0,1.0,0.0,1.0
196,CCCCCCC1C(C#N)=C(N)OC2=C1C(=O)CCC2,-0.0,1.0,1.0,0.0,1.0
197,CCCCCCOc1ccc(CN2CCN(C)CC2)cc1,-0.0,1.0,0.0,1.0,0.0
198,CCCCCCOc1ccc(CN2CCN(CCO)CC2)cc1,-0.0,1.0,1.0,0.0,1.0
199,CCCCCCn1c(=O)c(C(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)c(O)c2ccccc21,-0.0,1.0,0.0,1.0,0.0
200,CCCCCOC(=O)NCCOC(=O)Nc1ccc(C(=O)OCC)cc1,1.0,0.0,1.0,0.0,1.0
201,CCCCN(C(=O)c1ccc(Cl)cc1)C1CC2CCC(C1)N2C,-0.0,1.0,0.0,1.0,0.0
202,CCCCN(C)C(=O)C1CCN(C/C(C)=C/c2ccccc2)CC1,-0.0,1.0,0.0,1.0,0.0
203,CCCCN(C)C(=O)c1ccc2c(c1)N(CC)C(=O)c1ccccc1S2(=O)=O,-0.0,1.0,0.0,1.0,0.0
204,CCCCN(CC)CCCNC(=O)c1cc2cc3ccc(OC)cc3nc2o1,1.0,0.0,1.0,0.0,1.0
205,CCCCN(CC)CCNC(=O)c1cc2c(=O)n(C)c3ccccc3c2n1C,-0.0,1.0,0.0,1.0,0.0
206,CCCCN(CC)CCNc1c(N2CCN(C(=O)OCC)CC2)c(=O)c1=O,1.0,0.0,1.0,0.0,1.0
207,CCCCN(CCCC)C(=O)CCS(=O)(=O)c1ccc2c(c1)n(C)c(=O)c(=O)n2C,1.0,0.0,1.0,0.0,1.0
208,CCCCN1C(=O)C2ON(c3ccccc3C)C(c3ccco3)C2C1=O,-0.0,1.0,0.0,1.0,0.0
209,CCCCNC(=O)N1CCOCCOCCN(C(=O)NCCCC)CCOCC1,1.0,0.0,1.0,0.0,1.0
210,CCCCNC(=O)c1ccccc1C(=O)NCCCC,1.0,0.0,0.0,1.0,0.0
211,CCCCNCCCOc1cccc(Cl)c1,1.0,0.0,0.0,1.0,0.0
212,CCCCNS(=O)(=O)c1ccc2nc(SCC(=O)Nc3sccc3C#N)[nH]c2c1,1.0,0.0,1.0,0.0,1.0
213,CCCCOC(=O)Nc1cccc(C(C)=O)c1,1.0,0.0,1.0,0.0,1.0
214,CCCCOC(=O)c1ccc(OC(=O)c2cccnc2)cc1,1.0,0.0,1.0,0.0,1.0
215,CCCCOCCCn1c(N)c(C(=O)OCCOC)c2nc3ccccc3nc21,-0.0,1.0,1.0,0.0,1.0
216,CCCCOc1ccc(C(C)(O)CCN2CCOCC2)cc1,-0.0,1.0,0.0,1.0,0.0
217,CCCCOc1ccc(CN2CCC(O)CC2)cc1,1.0,0.0,0.0,1.0,0.0
218,CCCCOc1ccc(CN2CCCCC2)cc1,-0.0,1.0,0.0,1.0,0.0
219,CCCCOc1ccc(CN2CCN(CCO)CC2)cc1,-0.0,1.0,0.0,1.0,0.0
220,CCCCOc1ccc(NC2=NC3(CCCC3)N=C(N)N2)cc1,-0.0,1.0,0.0,1.0,0.0
221,CCCCOc1ccc(NC2=NC3(CCCCC3)N=C(N)N2)cc1,1.0,0.0,0.0,1.0,0.0
222,CCCCOc1ccc(S(=O)(=O)n2c(C)nc3ccccc32)cc1,1.0,0.0,0.0,1.0,0.0
